HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	170	3300029392.a:Ga0243989_1000004_152	321	2.5e-33	1	167	14	175	0.9764705882352941
GT9.hmm	225	3300029392.a:Ga0243989_1000004_165	350	9e-52	2	205	76	305	0.9022222222222223
GT9.hmm	225	3300029392.a:Ga0243989_1000004_166	344	1.6e-54	3	203	74	300	0.8888888888888888
GT28.hmm	157	3300029392.a:Ga0243989_1000004_175	374	1.2e-49	1	157	189	356	0.9936305732484076
GT51.hmm	177	3300029392.a:Ga0243989_1000004_331	271	8.7e-66	14	176	79	241	0.9152542372881356
CE11.hmm	271	3300029392.a:Ga0243989_1000004_335	278	2e-96	1	270	6	273	0.992619926199262
GT19.hmm	354	3300029392.a:Ga0243989_1000004_339	385	4e-123	1	352	3	357	0.9915254237288136
GT30.hmm	177	3300029392.a:Ga0243989_1000004_341	445	1.1e-55	2	176	41	223	0.9830508474576272
GT28.hmm	157	3300029392.a:Ga0243989_1000004_37	383	3e-30	2	154	203	352	0.9681528662420382
CE4.hmm	130	3300029392.a:Ga0243989_1000004_94	285	1.1e-38	5	126	91	217	0.9307692307692308
GT111.hmm	217	3300029392.a:Ga0243989_1000025_181	254	1.6e-89	1	217	5	221	0.9953917050691244
GT2.hmm	170	3300029392.a:Ga0243989_1000025_185	337	3.9e-26	1	144	3	148	0.8411764705882353
GT2.hmm	170	3300029392.a:Ga0243989_1000025_198	335	1.3e-31	1	164	14	173	0.9588235294117647
GT35.hmm	674	3300029392.a:Ga0243989_1000025_62	811	9.1e-265	2	674	95	805	0.9970326409495549
CBM48.hmm	76	3300029392.a:Ga0243989_1000025_63	646	1.6e-19	3	69	26	110	0.868421052631579
GH13_9.hmm	301	3300029392.a:Ga0243989_1000025_63	646	2.5e-157	2	301	179	478	0.9933554817275747
GT5.hmm	472	3300029392.a:Ga0243989_1000025_64	479	6.5e-189	1	471	2	473	0.9957627118644068
GH13_39.hmm	316	3300029392.a:Ga0243989_1000025_65	1130	4.5e-139	1	316	186	507	0.9968354430379747
GH77.hmm	494	3300029392.a:Ga0243989_1000025_65	1130	1.5e-151	1	485	645	1120	0.979757085020243
GT83.hmm	540	3300029392.a:Ga0243989_1000033_116	514	6.7e-89	10	363	29	393	0.6537037037037037
GH18.hmm	296	3300029392.a:Ga0243989_1000033_151	585	2.1e-34	70	278	248	568	0.7027027027027027
GH73.hmm	128	3300029392.a:Ga0243989_1000033_22	401	2.1e-16	2	119	97	220	0.9140625
GH23.hmm	135	3300029392.a:Ga0243989_1000033_48	160	1.6e-30	13	124	22	153	0.8222222222222222
GT83.hmm	540	3300029392.a:Ga0243989_1000033_54	514	1.7e-108	44	524	2	479	0.8888888888888888
CE4.hmm	130	3300029392.a:Ga0243989_1000039_109	302	4.6e-26	8	122	99	219	0.8769230769230769
GT83.hmm	540	3300029392.a:Ga0243989_1000039_124	520	3.5e-108	4	439	5	420	0.8055555555555556
GT83.hmm	540	3300029392.a:Ga0243989_1000039_125	537	1e-88	7	481	3	458	0.8777777777777778
CE4.hmm	130	3300029392.a:Ga0243989_1000039_29	270	9.8e-34	5	125	101	226	0.9230769230769231
AA4.hmm	522	3300029392.a:Ga0243989_1000209_22	466	1.5e-23	16	257	9	243	0.4616858237547893
GT2.hmm	230	3300029392.a:Ga0243989_1000251_18	417	9.2e-28	3	228	45	268	0.9782608695652174
GT26.hmm	171	3300029392.a:Ga0243989_1000251_21	244	1.3e-67	1	171	56	226	0.9941520467836257
GT51.hmm	177	3300029392.a:Ga0243989_1000251_28	693	2.6e-75	2	177	66	242	0.9887005649717514
AA4.hmm	522	3300029392.a:Ga0243989_1000251_38	470	1.4e-27	16	252	11	240	0.4521072796934866
SLH.hmm	42	3300029392.a:Ga0243989_1000326_46	343	2.4e-17	1	42	86	126	0.9761904761904762
AA4.hmm	522	3300029392.a:Ga0243989_1000331_2	470	4.5e-28	14	246	8	233	0.4444444444444444
AA4.hmm	522	3300029392.a:Ga0243989_1000331_51	471	1.4e-30	15	250	8	236	0.4501915708812261
CE9.hmm	373	3300029392.a:Ga0243989_1000360_31	386	6.9e-124	5	373	8	376	0.9865951742627346
GH13_31.hmm	349	3300029392.a:Ga0243989_1000360_56	557	2e-139	1	348	29	378	0.994269340974212
AA4.hmm	522	3300029392.a:Ga0243989_1000608_28	467	1.9e-27	16	239	10	226	0.4272030651340996
GH170.hmm	350	3300029392.a:Ga0243989_1000608_41	361	1.2e-106	2	349	3	356	0.9914285714285714
AA4.hmm	522	3300029392.a:Ga0243989_1001559_4	474	3.7e-25	16	248	9	234	0.4444444444444444
GT8.hmm	257	3300029392.a:Ga0243989_1002298_4	334	2.3e-48	23	254	24	261	0.8988326848249028
GT2.hmm	170	3300029392.a:Ga0243989_1002298_5	321	2.4e-36	1	165	6	164	0.9647058823529412
GT4.hmm	160	3300029392.a:Ga0243989_1002298_8	395	9.3e-33	7	159	207	361	0.95
