HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH13_4.hmm	400	3300012428.a:Ga0118120_10001_203	638	2.1e-189	2	400	96	494	0.995
GT20.hmm	475	3300012428.a:Ga0118120_10001_264	468	1.3e-170	9	474	5	465	0.9789473684210527
GH18.hmm	296	3300012428.a:Ga0118120_10001_291	303	2.9e-20	48	162	78	233	0.38513513513513514
GH33.hmm	342	3300012428.a:Ga0118120_10001_4	564	5.4e-59	9	330	42	546	0.9385964912280702
GH33.hmm	342	3300012428.a:Ga0118120_10001_5	772	4.6e-85	9	328	334	749	0.9327485380116959
GT28.hmm	157	3300012428.a:Ga0118120_10001_78	373	1.1e-41	1	151	193	346	0.9554140127388535
GH1.hmm	429	3300012428.a:Ga0118120_10002_104	477	3.8e-112	8	427	3	475	0.9766899766899767
GT2.hmm	170	3300012428.a:Ga0118120_10002_180	273	1.8e-27	2	166	15	176	0.9647058823529412
GH65.hmm	372	3300012428.a:Ga0118120_10002_67	836	2.9e-137	1	370	346	721	0.9919354838709677
CBM48.hmm	76	3300012428.a:Ga0118120_10002_70	645	7.1e-18	3	71	29	117	0.8947368421052632
GH13_9.hmm	301	3300012428.a:Ga0118120_10002_70	645	4.3e-161	2	301	179	478	0.9933554817275747
GH13_16.hmm	353	3300012428.a:Ga0118120_10002_72	591	4.1e-173	1	353	72	424	0.9971671388101983
GH13_3.hmm	210	3300012428.a:Ga0118120_10002_73	743	3.5e-92	3	208	319	537	0.9761904761904762
CBM48.hmm	76	3300012428.a:Ga0118120_10002_74	707	8.5e-21	2	72	13	103	0.9210526315789473
GH13_11.hmm	351	3300012428.a:Ga0118120_10002_74	707	4.3e-160	1	351	178	527	0.9971509971509972
GT87.hmm	231	3300012428.a:Ga0118120_10003_1	390	9.3e-67	1	231	70	300	0.9956709956709957
GH5_27.hmm	324	3300012428.a:Ga0118120_10003_37	525	3.5e-50	3	324	80	389	0.9907407407407407
GT5.hmm	472	3300012428.a:Ga0118120_10003_42	401	6e-34	119	471	77	393	0.7457627118644068
GH29.hmm	346	3300012428.a:Ga0118120_10003_74	457	3.7e-95	30	345	26	367	0.9104046242774566
GT4.hmm	160	3300012428.a:Ga0118120_10003_9	371	7.9e-30	6	150	194	330	0.9
GH13_20.hmm	300	3300012428.a:Ga0118120_10003_92	412	2.4e-55	10	298	44	313	0.96
GH5_27.hmm	324	3300012428.a:Ga0118120_10004_105	501	7.4e-51	3	324	63	370	0.9907407407407407
GH31.hmm	427	3300012428.a:Ga0118120_10005_59	831	3.1e-116	1	426	280	722	0.9953161592505855
GH2.hmm	752	3300012428.a:Ga0118120_10005_60	594	5.6e-111	23	487	6	589	0.6170212765957447
CBM32.hmm	124	3300012428.a:Ga0118120_10006_1	203	4.8e-18	7	123	47	186	0.9354838709677419
GH33.hmm	342	3300012428.a:Ga0118120_10006_9	503	6.7e-85	14	329	114	442	0.9210526315789473
GH109.hmm	399	3300012428.a:Ga0118120_10007_38	770	4.2e-19	3	161	377	529	0.39598997493734334
PL8.hmm	259	3300012428.a:Ga0118120_10007_55	827	3.3e-61	3	258	419	670	0.9845559845559846
GH109.hmm	399	3300012428.a:Ga0118120_10009_11	342	4e-20	5	162	6	160	0.39348370927318294
CE7.hmm	313	3300012428.a:Ga0118120_10009_45	330	6.4e-102	2	310	4	322	0.9840255591054313
GH4.hmm	179	3300012428.a:Ga0118120_10010_16	463	3.5e-55	1	177	2	177	0.9832402234636871
GH38.hmm	269	3300012428.a:Ga0118120_10010_17	1043	4.6e-86	2	266	266	529	0.9814126394052045
GH125.hmm	402	3300012428.a:Ga0118120_10010_20	432	9.2e-126	12	401	45	418	0.9676616915422885
GH20.hmm	337	3300012428.a:Ga0118120_10010_21	513	1e-95	9	336	134	487	0.9703264094955489
GT35.hmm	674	3300012428.a:Ga0118120_10010_36	789	3.6e-258	1	673	87	782	0.9970326409495549
GH112.hmm	715	3300012428.a:Ga0118120_10010_39	739	0	1	715	13	728	0.9986013986013986
GH95.hmm	722	3300012428.a:Ga0118120_10010_46	730	1.5e-224	5	715	4	717	0.9833795013850416
CE1.hmm	227	3300012428.a:Ga0118120_10012_42	394	3.7e-22	9	151	143	294	0.6255506607929515
GH38.hmm	269	3300012428.a:Ga0118120_10012_57	1028	3.4e-83	2	256	268	521	0.9442379182156134
GH5_18.hmm	282	3300012428.a:Ga0118120_10012_58	409	6.3e-124	1	282	15	300	0.9964539007092199
GH20.hmm	337	3300012428.a:Ga0118120_10012_59	523	2.7e-27	15	254	22	256	0.7091988130563798
GH18.hmm	296	3300012428.a:Ga0118120_10012_67	279	2.1e-18	3	198	5	218	0.6587837837837838
GH13_30.hmm	365	3300012428.a:Ga0118120_10013_18	304	2.3e-126	1	268	33	300	0.7315068493150685
GH3.hmm	216	3300012428.a:Ga0118120_10013_34	345	1.3e-40	3	214	68	298	0.9768518518518519
GT39.hmm	223	3300012428.a:Ga0118120_10015_30	521	9.4e-79	2	222	25	293	0.9865470852017937
CE9.hmm	373	3300012428.a:Ga0118120_10016_14	377	1.1e-116	3	373	7	373	0.9919571045576407
GH109.hmm	399	3300012428.a:Ga0118120_10016_31	356	1.2e-17	4	159	27	172	0.38847117794486213
GH109.hmm	399	3300012428.a:Ga0118120_10016_38	405	1.1e-16	6	164	15	173	0.39598997493734334
GT51.hmm	177	3300012428.a:Ga0118120_10017_10	841	3.1e-67	1	176	80	268	0.9887005649717514
GH3.hmm	216	3300012428.a:Ga0118120_10017_24	630	6e-62	3	215	116	382	0.9814814814814815
CE4.hmm	130	3300012428.a:Ga0118120_10017_4	498	1.2e-29	10	124	288	403	0.8769230769230769
CE4.hmm	130	3300012428.a:Ga0118120_10017_7	519	2.6e-23	8	125	306	424	0.9
GT4.hmm	160	3300012428.a:Ga0118120_10019_28	374	2.1e-16	12	159	193	343	0.91875
GT4.hmm	160	3300012428.a:Ga0118120_10019_30	372	7.2e-32	19	159	187	329	0.875
GH2.hmm	752	3300012428.a:Ga0118120_10020_11	858	4.6e-85	48	546	23	738	0.6622340425531915
GH35.hmm	307	3300012428.a:Ga0118120_10021_1	287	1.7e-56	1	181	75	257	0.5863192182410424
GH85.hmm	315	3300012428.a:Ga0118120_10021_14	719	9.6e-77	1	315	96	452	0.9968253968253968
GT4.hmm	160	3300012428.a:Ga0118120_10021_27	380	2.5e-25	7	159	198	339	0.95
CBM32.hmm	124	3300012428.a:Ga0118120_10022_1	190	2.9e-19	22	122	1	113	0.8064516129032258
GT4.hmm	160	3300012428.a:Ga0118120_10022_4	406	6.2e-20	12	146	202	331	0.8375
GH77.hmm	494	3300012428.a:Ga0118120_10025_21	703	2.1e-146	1	473	178	678	0.9554655870445344
GH2.hmm	752	3300012428.a:Ga0118120_10025_4	986	7.3e-192	25	750	33	870	0.964095744680851
GT2.hmm	170	3300012428.a:Ga0118120_10025_6	341	5.4e-26	1	164	10	172	0.9588235294117647
GH136.hmm	491	3300012428.a:Ga0118120_10028_22	619	2.4e-37	20	482	48	558	0.9409368635437881
GH25.hmm	177	3300012428.a:Ga0118120_10036_7	278	8.8e-54	1	173	69	252	0.9717514124293786
GH101.hmm	707	3300012428.a:Ga0118120_10037_12	1125	4.5e-173	5	706	25	694	0.9915134370579916
GT51.hmm	177	3300012428.a:Ga0118120_10044_4	780	4.8e-60	2	176	87	263	0.9830508474576272
GT76.hmm	407	3300012428.a:Ga0118120_10044_6	392	2.4e-23	47	239	45	231	0.47174447174447176
GT4.hmm	160	3300012428.a:Ga0118120_10044_8	421	2.6e-20	7	149	237	381	0.8875
CE5.hmm	189	3300012428.a:Ga0118120_10053_3	355	1.4e-23	2	165	18	253	0.8624338624338624
GH20.hmm	337	3300012428.a:Ga0118120_10200_2	860	5.8e-71	8	268	576	853	0.771513353115727
GH35.hmm	307	3300012428.a:Ga0118120_10200_3	562	7.3e-39	112	304	14	226	0.6254071661237784
GH136.hmm	491	3300012428.a:Ga0118120_10325_3	619	3.3e-37	20	482	48	558	0.9409368635437881
