dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH33_e2	GH33:31	-	-	490	3300012428.a:Ga0118120_10001_4	564	0	1	490	58	547	0.9979591836734694	0.9979591836734694
GH1_e52	GH1:60	-	-	472	3300012428.a:Ga0118120_10002_104	477	6.2e-247	1	471	4	475	0.9957627118644068	0.9957627118644068
GT2	GT2:320	-	-	163	3300012428.a:Ga0118120_10002_180	273	2.4e-77	1	162	16	177	0.9877300613496932	0.9877300613496932
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300012428.a:Ga0118120_10002_70	645	1.9e-19	6	92	26	128	0.86	0.86
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300012428.a:Ga0118120_10002_70	645	1.3e-164	1	300	179	478	0.9933554817275747	0.9933554817275747
GH13_e0	GH13_16:815|GH13:8|GH13_19:1	5.4.99.16:7	sucrose, starch	354	3300012428.a:Ga0118120_10002_72	591	2.4e-185	1	353	73	424	0.9943502824858758	0.9943502824858758
GT87_e35	GT87:103	-	-	242	3300012428.a:Ga0118120_10003_1	390	6.9e-77	1	242	71	301	0.9958677685950413	0.9958677685950413
GH5_e150	GH5:43	-	-	319	3300012428.a:Ga0118120_10003_37	525	8.7e-167	2	319	73	389	0.9937304075235109	0.9937304075235109
GT4_e1800	GT4:638|GT2:1	-	-	166	3300012428.a:Ga0118120_10003_42	401	1.8e-68	3	165	196	369	0.9759036144578314	0.9759036144578314
CBM50_e1045	CBM50:67	-	chitin, peptidoglycan	48	3300012428.a:Ga0118120_10010_2	921	1.7e-19	1	48	159	204	0.9791666666666666	0.9791666666666666
CBM50_e1045	CBM50:67	-	chitin, peptidoglycan	48	3300012428.a:Ga0118120_10010_2	921	8.8e-20	1	48	242	289	0.9791666666666666	0.9791666666666666
GH95_e0	GH95:552|CBM51:45|CBM32:26|CBM13:1|CBM47:1	3.2.1.63:5|3.2.1.51:1	xyloglucan, host glycan, host glycan	726	3300012428.a:Ga0118120_10010_46	730	7.7e-256	2	721	5	718	0.990358126721763	0.990358126721763
GH13_e234	GH13_30:1338|GH13:8|GH13_23:7|GH13_16:1	3.2.1.20:2	sucrose, starch	351	3300012428.a:Ga0118120_10013_18	304	1.1e-122	4	262	32	300	0.7350427350427351	0.7350427350427351
CE9_e70	CE9:78	-	-	368	3300012428.a:Ga0118120_10016_14	377	1.3e-172	1	368	9	374	0.9972826086956522	0.9972826086956522
GT4_e1022	GT4:6	-	-	146	3300012428.a:Ga0118120_10019_20	392	3e-54	4	142	217	352	0.9452054794520548	0.9452054794520548
CBM32_e44	CBM32:17	-	host glycan	131	3300012428.a:Ga0118120_10022_1	190	1.9e-45	18	131	1	114	0.8625954198473282	0.8625954198473282
GT2	GT2:8	-	-	114	3300012428.a:Ga0118120_10025_11	1110	6.4e-59	1	114	71	184	0.9912280701754386	0.9912280701754386
GT2	GT2:6	-	-	218	3300012428.a:Ga0118120_10025_11	1110	2.8e-18	75	217	142	288	0.6513761467889908	0.6513761467889908
GH123_e14	GH123:5	-	-	403	3300012428.a:Ga0118120_10028_19	316	3.1e-61	132	402	4	267	0.6699751861042184	0.6699751861042184
GH25_e46	GH25:230	3.2.1.17:1	peptidoglycan	183	3300012428.a:Ga0118120_10036_7	278	1.5e-84	1	180	70	251	0.9781420765027322	0.9781420765027322
GT4_e3873	GT4:13	-	-	147	3300012428.a:Ga0118120_10044_8	421	1.3e-69	1	146	240	384	0.9863945578231292	0.9863945578231292
CBM32_e44	CBM32:17	-	host glycan	131	3300012428.a:Ga0118120_10200_1	322	6.8e-26	1	58	264	322	0.4351145038167939	0.4351145038167939
GH123_e14	GH123:5	-	-	403	3300012428.a:Ga0118120_10325_1	346	1.3e-46	3	243	114	345	0.5955334987593052	0.5955334987593052
GH136_e27	GH136:21	-	-	485	3300012428.a:Ga0118120_10325_3	619	5.1e-247	1	485	47	525	0.9979381443298969	0.9979381443298969
GH13_e83	GH13_4:116|CBM20:2|GH13:1	2.4.1.4:1	sucrose, sucrose	400	3300012428.a:Ga0118120_10001_203	638	3.1e-207	1	400	96	495	0.9975	0.9975
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300012428.a:Ga0118120_10001_264	468	2.2e-181	4	469	4	465	0.9830866807610994	0.9830866807610994
GH18_e406	GH18:353|CBM13:3	3.2.1.96:7	host glycan	226	3300012428.a:Ga0118120_10001_291	303	6.2e-87	6	224	60	277	0.9646017699115044	0.9646017699115044
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300012428.a:Ga0118120_10002_74	707	4.5e-34	3	97	11	104	0.9306930693069307	0.9306930693069307
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300012428.a:Ga0118120_10002_74	707	5.9e-165	3	356	178	528	0.9860335195530726	0.9860335195530726
GT4_e2829	GT4:5	-	-	145	3300012428.a:Ga0118120_10003_9	371	1.8e-65	1	143	197	333	0.9793103448275862	0.9793103448275862
GH13_e155	GH13:318	-	sucrose	274	3300012428.a:Ga0118120_10003_92	412	7.8e-134	2	274	43	314	0.9927007299270073	0.9927007299270073
GH5_e85	GH5:36|GH5_27:1	-	-	308	3300012428.a:Ga0118120_10004_105	501	1.5e-190	1	308	64	371	0.9967532467532467	0.9967532467532467
GH4_e15	GH4:619	-	-	176	3300012428.a:Ga0118120_10010_16	463	4.4e-75	1	175	4	178	0.9886363636363636	0.9886363636363636
GH38_e38	GH38:1174	3.2.1.24:5	host glycan	256	3300012428.a:Ga0118120_10010_17	1043	1.1e-126	2	254	268	520	0.984375	0.984375
GH38_e38	GH38:1174	3.2.1.24:5	host glycan	256	3300012428.a:Ga0118120_10012_57	1028	4.5e-126	2	254	270	522	0.984375	0.984375
GH20_e3	GH20:24	-	-	219	3300012428.a:Ga0118120_10012_59	523	2.4e-125	2	219	23	240	0.9908675799086758	0.9908675799086758
GH18_e51	GH18:23	-	-	214	3300012428.a:Ga0118120_10012_67	279	6.8e-151	1	214	6	219	0.9953271028037384	0.9953271028037384
GH3_e199	GH3:620	3.2.1.52:4	chitin	226	3300012428.a:Ga0118120_10017_24	630	7.5e-88	3	222	121	340	0.9690265486725663	0.9690265486725663
CE4_e3	CE4:58	-	-	118	3300012428.a:Ga0118120_10017_7	519	1.9e-51	1	118	307	424	0.9915254237288136	0.9915254237288136
GH2_e111	GH2:146	3.2.1.25:9	beta-mannan	687	3300012428.a:Ga0118120_10020_11	858	1.2e-232	12	686	22	735	0.9810771470160117	0.9810771470160117
GT4_e582	GT4:381	-	-	138	3300012428.a:Ga0118120_10021_27	380	3.3e-56	2	137	200	335	0.9782608695652174	0.9782608695652174
GT4_e2997	GT4:45	-	-	138	3300012428.a:Ga0118120_10022_4	406	4.2e-56	1	134	203	336	0.9637681159420289	0.9637681159420289
GH2_e61	GH2:894|CBM67:5|GH43_34:1|GH42:1	3.2.1.23:12	beta-galactan	827	3300012428.a:Ga0118120_10025_4	986	1.4e-290	14	821	32	870	0.9758162031438936	0.9758162031438936
GT51_e18	GT51:1230	-	-	174	3300012428.a:Ga0118120_10044_4	780	2.1e-70	3	173	92	264	0.9770114942528736	0.9770114942528736
GT76_e14	GT76:31	-	-	186	3300012428.a:Ga0118120_10044_6	392	3.9e-101	1	186	49	232	0.9946236559139785	0.9946236559139785
GH20_e115	GH20:12|CBM32:10	3.2.1.52:1	host glycan	356	3300012428.a:Ga0118120_10200_2	860	4.5e-119	1	287	577	858	0.8033707865168539	0.8033707865168539
GH33_e16	GH33:42	-	-	425	3300012428.a:Ga0118120_10001_5	772	5e-224	1	425	336	750	0.9976470588235294	0.9976470588235294
GT28_e100	GT28:1897	-	-	152	3300012428.a:Ga0118120_10001_78	373	6.5e-50	1	148	195	348	0.9671052631578947	0.9671052631578947
GH65_e2	GH65:926	2.4.1.64:4	alpha-glucan	375	3300012428.a:Ga0118120_10002_67	836	4.9e-178	1	374	347	721	0.9946666666666667	0.9946666666666667
