CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_53	55015	56694	-	GH43_11| GH43_11|CBM91
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_54	56753	58207	-	2.A.2.3.2
CGC1	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_55	58619	59938	+	null
CGC1	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_56	60210	61592	+	null
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_57	61793	62590	-	3.A.1.11.5
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_58	62593	63453	-	3.A.1.11.5
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_59	63453	64565	-	3.A.1.11.5
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_60	64571	65584	-	3.A.1.11.5
CGC1	TF	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_61	65763	66482	-	GntR
CGC1	STP	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_62	66624	67727	+	Aminotran_1_2
CGC1	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_63	67737	68546	+	null
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_64	68543	69736	-	2.A.1.2.26
CGC1	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_65	69948	70196	+	null
CGC1	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_66	70196	70306	+	null
CGC1	TF	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_67	70290	70613	+	HTH_3
CGC1	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_68	70743	71195	-	null
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_69	71332	72723	-	2.A.1.4.1
CGC1	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_70	72869	74197	-	2.A.1.4.4
CGC1	STP	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_71	74209	75711	-	MASE1+HATPase_c
CGC1	TF	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_72	75708	76301	-	GerE
CGC1	STP	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_73	76452	76739	-	ACT
CGC2	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_78	79989	80822	+	2.A.7.31.3
CGC2	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_79	80998	82182	+	2.A.1.2.9
CGC2	TF	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_80	82342	83265	-	HTH_1
CGC2	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_81	83491	84828	+	2.A.8.1.5
CGC2	STP	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_82	84846	86174	+	PALP
CGC2	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_83	86178	86453	-	null
CGC2	null	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_84	86675	87037	-	null
CGC2	TC	3300013724.a:Ga0122880_100019	3300013724.a:Ga0122880_100019_85	87027	87374	-	9.B.51.1.1
