CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_82	75226	75855	-	Pribosyltran
CGC1	null	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_83	75855	77426	-	null
CGC1	null	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_84	77413	78135	-	null
CGC1	STP	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_85	78211	80136	-	Pyr_redox_2
CGC1	TF	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_86	80318	81253	+	HTH_AraC
CGC1	TF	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_87	81234	82082	-	HTH_AraC+HTH_AraC
CGC1	TC	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_88	82266	83429	+	2.A.2.3.5
CGC1	null	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_89	83618	84370	+	null
CGC1	CAZyme	3300014921.a:Ga0169822_100096	3300014921.a:Ga0169822_100096_90	84450	86387	-	GH18| GH18
CGC1	STP	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_61	61353	62783	+	SpoIIE
CGC1	null	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_62	62744	64201	+	null
CGC1	STP	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_63	64185	64712	+	Pribosyltran
CGC1	TC	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_64	64728	66548	+	3.A.16.1.1
CGC1	CAZyme	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_65	66620	68701	+	CBM34|GH13_39|GH13| CBM34
CGC1	STP	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_66	68676	69530	+	PfkB
CGC1	null	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_67	69581	70444	-	null
CGC1	null	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_68	70662	71738	+	null
CGC1	STP	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_69	71766	73334	+	AAA
CGC1	null	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_70	73338	73691	+	null
CGC1	null	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_71	73713	74309	+	null
CGC1	TF	3300014921.a:Ga0169822_100126	3300014921.a:Ga0169822_100126_72	74330	75442	+	LacI
CGC1	TC	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_69	74930	75622	+	3.A.1.124.6
CGC1	TC	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_70	75629	76408	+	3.A.1.124.6
CGC1	null	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_71	76396	77169	+	null
CGC1	TF	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_72	77188	77847	+	Trans_reg_C
CGC1	STP	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_73	77838	79208	+	HisKA+HATPase_c
CGC1	null	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_74	79282	79629	+	null
CGC1	TC	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_75	79938	81425	+	3.A.1.121.3
CGC1	null	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_76	81409	82698	+	null
CGC1	TC	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_77	82695	83054	+	3.A.1.106.1
CGC1	null	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_78	83106	84419	-	null
CGC1	null	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_79	84406	85002	-	null
CGC1	TF	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_80	84995	85315	-	PadR
CGC1	TF	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_81	85524	86195	+	Trans_reg_C
CGC1	STP	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_82	86192	87277	+	HATPase_c
CGC1	CAZyme	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_83	87421	89583	+	 GH112|GH112
CGC1	TF	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_84	89679	90509	-	HTH_AraC
CGC1	TC	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_85	90714	91724	+	9.B.34.1.4
CGC1	TF	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_86	91822	92850	-	LacI
CGC1	TC	3300014921.a:Ga0169822_100112	3300014921.a:Ga0169822_100112_87	93100	94038	+	3.A.1.1.10
CGC1	TF	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_15	17699	20338	-	bZIP_1
CGC1	STP	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_16	20455	21975	-	Fer4+Fer4
CGC1	STP	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_17	22004	24421	-	B12-binding_2+B12-binding
CGC1	null	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_18	24418	25068	-	null
CGC1	null	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_19	25080	25949	-	null
CGC1	CAZyme	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_20	25976	27424	-	 GT5|GT5
CGC1	STP	3300014921.a:Ga0169822_100253	3300014921.a:Ga0169822_100253_21	27517	28308	-	Response_reg+Spo0A_C
