HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT8.hmm	257	3300029246.a:Ga0168681_100014_163	276	3.8e-37	37	235	12	232	0.7704280155642024
GT28.hmm	157	3300029246.a:Ga0168681_100014_235	374	2.5e-50	1	157	189	356	0.9936305732484076
GT9.hmm	225	3300029246.a:Ga0168681_100014_244	344	4.1e-56	3	203	74	300	0.8888888888888888
GT9.hmm	225	3300029246.a:Ga0168681_100014_245	350	5.6e-52	2	205	76	305	0.9022222222222223
GT2.hmm	170	3300029246.a:Ga0168681_100014_258	309	2.2e-33	1	167	2	163	0.9764705882352941
GT35.hmm	674	3300029246.a:Ga0168681_100018_13	810	1.7e-267	2	674	95	805	0.9970326409495549
CBM48.hmm	76	3300029246.a:Ga0168681_100018_14	703	1e-19	3	69	26	110	0.868421052631579
GH13_9.hmm	301	3300029246.a:Ga0168681_100018_14	703	9e-157	1	301	178	478	0.9966777408637874
GT28.hmm	157	3300029246.a:Ga0168681_100018_143	382	2.2e-31	2	154	203	352	0.9681528662420382
GT5.hmm	472	3300029246.a:Ga0168681_100018_15	479	9.2e-190	1	472	2	474	0.9978813559322034
GH13_39.hmm	316	3300029246.a:Ga0168681_100018_16	1133	8e-139	1	316	188	509	0.9968354430379747
GH77.hmm	494	3300029246.a:Ga0168681_100018_16	1133	6.9e-151	1	471	647	1113	0.951417004048583
GT2.hmm	170	3300029246.a:Ga0168681_100018_176	253	1.1e-18	2	108	6	103	0.6235294117647059
GT4.hmm	160	3300029246.a:Ga0168681_100018_178	395	4.1e-32	9	159	209	361	0.9375
GT2.hmm	170	3300029246.a:Ga0168681_100018_181	321	4.5e-39	1	130	6	134	0.7588235294117647
GT2.hmm	170	3300029246.a:Ga0168681_100018_183	310	7.9e-38	1	166	8	172	0.9705882352941176
GH23.hmm	135	3300029246.a:Ga0168681_100026_10	160	2.7e-31	13	124	22	153	0.8222222222222222
CE4.hmm	130	3300029246.a:Ga0168681_100026_105	285	2.8e-38	5	126	91	217	0.9307692307692308
GH23.hmm	135	3300029246.a:Ga0168681_100026_198	263	9.2e-22	15	121	63	170	0.7851851851851852
GH73.hmm	128	3300029246.a:Ga0168681_100026_33	405	4.9e-16	2	119	100	223	0.9140625
CE1.hmm	227	3300029246.a:Ga0168681_100026_66	649	4.8e-22	2	221	211	467	0.9647577092511013
GT2.hmm	170	3300029246.a:Ga0168681_100026_7	312	5.9e-35	1	164	5	164	0.9588235294117647
GT83.hmm	540	3300029246.a:Ga0168681_100026_8	559	9.3e-119	7	525	9	525	0.9592592592592593
GH3.hmm	216	3300029246.a:Ga0168681_100027_138	382	1.7e-50	6	216	118	339	0.9722222222222222
CE9.hmm	373	3300029246.a:Ga0168681_100027_139	385	2.2e-125	5	373	8	376	0.9865951742627346
GH13_31.hmm	349	3300029246.a:Ga0168681_100027_154	556	1.7e-141	1	348	29	377	0.994269340974212
AA4.hmm	522	3300029246.a:Ga0168681_100027_169	464	5.4e-23	15	248	8	233	0.446360153256705
CE4.hmm	130	3300029246.a:Ga0168681_100027_65	293	1.2e-26	7	111	89	194	0.8
GT83.hmm	540	3300029246.a:Ga0168681_100027_80	520	1.4e-105	5	440	6	421	0.8055555555555556
GT83.hmm	540	3300029246.a:Ga0168681_100027_81	537	1.2e-83	7	501	3	478	0.9148148148148149
AA4.hmm	522	3300029246.a:Ga0168681_100034_135	470	1e-28	16	252	11	240	0.4521072796934866
GT51.hmm	177	3300029246.a:Ga0168681_100034_148	681	3.7e-75	2	177	66	242	0.9887005649717514
GT26.hmm	171	3300029246.a:Ga0168681_100034_158	244	6.4e-68	1	171	56	226	0.9941520467836257
