dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_e53	GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1	3.2.1.37:19|3.2.1.55:4	xylan, xylan	310	3300012858.a:Ga0160457_1000004_260	351	1.1e-152	1	309	34	342	0.9935483870967742	0.9935483870967742
GH10_e0	GH10:443|CBM4:6|CBM6:3|CBM22:2	3.2.1.8:6	xylan	284	3300012858.a:Ga0160457_1000004_264	355	2.8e-143	4	284	55	335	0.9859154929577465	0.9859154929577465
GH43_e318	GH43_12:556|GH10:2|GH43:1	-	-	292	3300012858.a:Ga0160457_1000004_269	633	6.8e-155	1	292	126	417	0.9965753424657534	0.9965753424657534
CBM91_e1	CBM91:671|GH43_12:667|GH10:2|GH43_1:1|GH43:1	-	xylan	185	3300012858.a:Ga0160457_1000004_269	633	2.5e-60	1	184	451	630	0.9891891891891892	0.9891891891891892
CE20_e33	CE20:279|GH33:1|CBM35:1	-	-	256	3300012858.a:Ga0160457_1000004_271	662	1.4e-79	1	254	116	550	0.98828125	0.98828125
GH13_e140	GH13_23:660|GH13:8|GH13_17:7|GH13_36:2|GH13_31:1	3.2.1.20:1	sucrose, starch	349	3300012858.a:Ga0160457_1000004_371	540	5.5e-169	1	348	30	375	0.994269340974212	0.994269340974212
GH108_e14	GH108:58	-	-	89	3300012858.a:Ga0160457_1000004_395	175	1.1e-37	1	88	11	98	0.9775280898876404	0.9775280898876404
GH16_e1	GH16_3:125|GH16:5|GH16_5:1	-	-	243	3300012858.a:Ga0160457_1000008_174	454	7.5e-132	1	243	34	276	0.9958847736625515	0.9958847736625515
CBM32_e110	CBM32:64|GH0:10|CBM0:3	-	host glycan	114	3300012858.a:Ga0160457_1000008_176	1040	3.6e-46	1	114	36	149	0.9912280701754386	0.9912280701754386
GH73_e204	GH73:1619	-	-	137	3300012858.a:Ga0160457_1000008_21	397	9.1e-57	1	135	212	345	0.9781021897810219	0.9781021897810219
CBM50_e586	CBM50:5|GH23:1	-	chitin, peptidoglycan	45	3300012858.a:Ga0160457_1000008_231	329	5.8e-19	1	45	25	69	0.9777777777777777	0.9777777777777777
CBM50_e586	CBM50:5|GH23:1	-	chitin, peptidoglycan	45	3300012858.a:Ga0160457_1000008_231	329	8.3e-20	1	45	81	125	0.9777777777777777	0.9777777777777777
GH19_e101	GH19:179|CBM50:25	-	-	160	3300012858.a:Ga0160457_1000008_231	329	1.6e-69	4	153	177	326	0.93125	0.93125
GH144_e10	GH144:566|CBM0:2|CBM9:1	-	-	432	3300012858.a:Ga0160457_1000008_316	556	6e-219	2	432	65	497	0.9953703703703703	0.9953703703703703
AA1_e13	AA1:55	-	-	497	3300012858.a:Ga0160457_1000008_82	613	6e-44	4	248	73	340	0.4909456740442656	0.4909456740442656
GH15_e57	GH15:937	-	-	365	3300012858.a:Ga0160457_1000014_116	597	1.2e-173	1	365	223	586	0.9972602739726028	0.9972602739726028
CBM50_e962	CBM50:6|GH24:2	-	chitin, peptidoglycan	45	3300012858.a:Ga0160457_1000014_234	364	2.9e-17	2	44	50	92	0.9333333333333333	0.9333333333333333
GH158_e0	GH158:244|GH16_3:5	-	-	132	3300012858.a:Ga0160457_1000014_316	441	2.6e-52	2	132	47	182	0.9848484848484849	0.9848484848484849
GT28_e97	GT28:381	-	-	163	3300012858.a:Ga0160457_1000014_356	373	1.1e-50	1	163	194	357	0.9938650306748467	0.9938650306748467
GH23_e765	GH23:465	-	-	129	3300012858.a:Ga0160457_1000014_47	656	1.3e-63	2	129	495	621	0.9844961240310077	0.9844961240310077
CE4_e139	CE4:218	-	-	121	3300012858.a:Ga0160457_1000014_73	296	7.8e-40	3	119	111	227	0.9586776859504132	0.9586776859504132
GH3_e3	GH3:606	3.2.1.74:1	beta-glucan	222	3300012858.a:Ga0160457_1000052_30	726	7.8e-114	1	222	80	301	0.9954954954954955	0.9954954954954955
GT2	GT2:463	-	-	174	3300012858.a:Ga0160457_1000064_20	324	2.5e-62	1	165	9	176	0.9425287356321839	0.9425287356321839
AA3_e57	AA3_2:11	-	-	532	3300012858.a:Ga0160457_1000064_3	535	4.7e-187	1	531	9	532	0.9962406015037594	0.9962406015037594
GT2	GT2:98|GT4:77	-	-	236	3300012858.a:Ga0160457_1000069_52	706	1.1e-102	1	234	75	308	0.9872881355932204	0.9872881355932204
GT4_e3741	GT4:107|GT2:82	-	-	128	3300012858.a:Ga0160457_1000069_52	706	3.7e-54	5	128	547	670	0.9609375	0.9609375
PL10_e0	PL10_1:47|PL10:3	4.2.2.2:1	pectin	295	3300012858.a:Ga0160457_1000079_10	354	3.8e-138	1	295	40	332	0.9966101694915255	0.9966101694915255
GH43_e53	GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1	3.2.1.37:19|3.2.1.55:4	xylan, xylan	310	3300012858.a:Ga0160457_1000079_7	355	7e-142	1	309	36	346	0.9935483870967742	0.9935483870967742
GT2	GT2:59	-	-	180	3300012858.a:Ga0160457_1000119_26	287	4.8e-68	8	178	13	182	0.9444444444444444	0.9444444444444444
GT2	GT2:630	-	-	347	3300012858.a:Ga0160457_1000197_41	631	6.8e-142	4	342	127	459	0.9740634005763689	0.9740634005763689
GH23_e876	GH23:323	-	-	129	3300012858.a:Ga0160457_1000211_19	272	1.2e-66	1	127	18	144	0.9767441860465116	0.9767441860465116
GH67_e0	GH67:722	3.2.1.139:4|3.2.1.131:3|3.2.1.-:1	xylan, xylan	668	3300012858.a:Ga0160457_1000004_272	737	0	1	667	44	710	0.9970059880239521	0.9970059880239521
GH23_e893	GH23:491|CBM50:7	-	-	111	3300012858.a:Ga0160457_1000004_306	340	8.3e-52	2	110	226	333	0.972972972972973	0.972972972972973
GT84_e1	GT84:861|GH94:816|GH0:697	-	-	214	3300012858.a:Ga0160457_1000004_375	2914	9.3e-106	1	213	1342	1554	0.9906542056074766	0.9906542056074766
GH94_e9	GH94:7	-	-	783	3300012858.a:Ga0160457_1000004_375	2914	4e-29	13	324	1596	1898	0.39719029374201786	0.39719029374201786
GH94_e1	GH94:1849|GT84:1656|GH0:1428	2.4.1.-:2|2.4.1.333:2	chitin, beta-glucan	1076	3300012858.a:Ga0160457_1000004_375	2914	0	1	1074	1794	2901	0.9972118959107806	0.9972118959107806
GH3_e92	GH3:803	3.2.1.21:1|3.2.1.74:1	beta-glucan, beta-glucan	212	3300012858.a:Ga0160457_1000008_311	742	6.2e-103	1	212	86	297	0.9952830188679245	0.9952830188679245
GT2	GT2:55	-	-	124	3300012858.a:Ga0160457_1000014_162	276	1.8e-57	1	123	15	137	0.9838709677419355	0.9838709677419355
GT2	GT2:12	-	-	224	3300012858.a:Ga0160457_1000014_24	388	4.7e-95	1	224	49	273	0.9955357142857143	0.9955357142857143
CE1_e38	CE1:175	-	-	268	3300012858.a:Ga0160457_1000014_64	281	1.4e-16	12	140	36	178	0.47761194029850745	0.47761194029850745
AA6_e2	AA6:22	-	-	195	3300012858.a:Ga0160457_1000069_136	198	1.2e-46	2	194	5	193	0.9846153846153847	0.9846153846153847
GT51_e14	GT51:479	-	-	174	3300012858.a:Ga0160457_1000069_53	827	5.9e-95	1	173	170	342	0.9885057471264368	0.9885057471264368
CBM50_e827	CBM50:33	-	chitin, peptidoglycan	45	3300012858.a:Ga0160457_1000069_80	221	4.3e-24	1	45	10	54	0.9777777777777777	0.9777777777777777
GT2	GT2:121|GT4:4	-	-	233	3300012858.a:Ga0160457_1000079_55	756	1.2e-60	2	217	219	423	0.9227467811158798	0.9227467811158798
GT2	GT2:51|GT4:1|GT9:1	-	-	224	3300012858.a:Ga0160457_1000079_55	756	1.2e-98	1	223	479	704	0.9910714285714286	0.9910714285714286
AA3_e57	AA3_2:11	-	-	532	3300012858.a:Ga0160457_1000092_35	551	2.7e-144	1	531	6	529	0.9962406015037594	0.9962406015037594
GH23_e543	GH23:449|CBM50:197	-	-	126	3300012858.a:Ga0160457_1000095_55	516	7.2e-59	1	125	199	323	0.9841269841269841	0.9841269841269841
CBM50_e851	CBM50:197|GH23:197	-	chitin, peptidoglycan	44	3300012858.a:Ga0160457_1000095_55	516	9.9e-22	1	44	468	511	0.9772727272727273	0.9772727272727273
