HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH3.hmm	216	3300012816.a:Ga0160495_100026_161	752	3.2e-61	5	214	98	308	0.9675925925925926
GH43_26.hmm	294	3300012816.a:Ga0160495_100026_213	469	1.8e-105	3	294	37	333	0.9897959183673469
GH146.hmm	503	3300012816.a:Ga0160495_100026_276	612	3e-107	2	502	44	557	0.9940357852882704
GH59.hmm	631	3300012816.a:Ga0160495_100026_294	729	6.2e-149	4	631	58	705	0.993660855784469
GT28.hmm	157	3300012816.a:Ga0160495_100026_48	363	2.8e-46	2	157	187	349	0.9872611464968153
GH5_7.hmm	289	3300012816.a:Ga0160495_100026_90	447	9.3e-91	2	289	70	388	0.9930795847750865
GH10.hmm	303	3300012816.a:Ga0160495_100039_167	353	1.4e-81	11	302	40	347	0.9603960396039604
GH97.hmm	631	3300012816.a:Ga0160495_100039_20	647	2.1e-146	11	630	27	642	0.9809825673534073
GH43_10.hmm	271	3300012816.a:Ga0160495_100039_21	579	2.5e-95	1	271	45	325	0.996309963099631
CBM91.hmm	200	3300012816.a:Ga0160495_100039_21	579	4.5e-27	4	196	359	571	0.96
GH53.hmm	342	3300012816.a:Ga0160495_100039_215	404	1.4e-71	2	249	38	303	0.7222222222222222
GH19.hmm	231	3300012816.a:Ga0160495_100039_229	209	3e-17	61	149	49	144	0.38095238095238093
GH88.hmm	329	3300012816.a:Ga0160495_100039_26	396	1.5e-126	3	329	62	387	0.9908814589665653
GH28.hmm	325	3300012816.a:Ga0160495_100039_28	475	4.8e-37	69	307	201	453	0.7323076923076923
PL12.hmm	138	3300012816.a:Ga0160495_100039_33	771	9.1e-17	4	77	387	461	0.5289855072463768
GH28.hmm	325	3300012816.a:Ga0160495_100039_36	488	2.3e-30	76	306	195	465	0.7076923076923077
GH10.hmm	303	3300012816.a:Ga0160495_100039_40	376	3e-75	2	302	28	367	0.9900990099009901
GH3.hmm	216	3300012816.a:Ga0160495_100039_50	825	1.2e-64	7	215	136	357	0.9629629629629629
GH3.hmm	216	3300012816.a:Ga0160495_100039_62	769	5e-67	3	215	105	326	0.9814814814814815
GH3.hmm	216	3300012816.a:Ga0160495_100039_64	746	7.1e-69	3	215	98	319	0.9814814814814815
CE12.hmm	210	3300012816.a:Ga0160495_100039_72	288	5.5e-62	1	210	33	274	0.9952380952380953
GH43_9.hmm	272	3300012816.a:Ga0160495_100039_73	546	5.1e-133	2	272	68	338	0.9926470588235294
CBM91.hmm	200	3300012816.a:Ga0160495_100039_73	546	3.6e-19	5	199	365	544	0.97
GH39.hmm	431	3300012816.a:Ga0160495_100039_80	523	1.7e-146	3	430	40	473	0.9907192575406032
GH3.hmm	216	3300012816.a:Ga0160495_100039_96	808	8.8e-72	3	216	148	377	0.9861111111111112
CE20.hmm	249	3300012816.a:Ga0160495_100039_97	640	3e-35	3	115	102	216	0.4497991967871486
CE20.hmm	249	3300012816.a:Ga0160495_100039_97	640	6.4e-37	126	246	410	529	0.4819277108433735
GH115.hmm	697	3300012816.a:Ga0160495_100039_98	947	2.2e-264	2	696	42	924	0.9956958393113343
GH95.hmm	722	3300012816.a:Ga0160495_100047_13	783	8.2e-298	6	716	34	758	0.9833795013850416
GH2.hmm	752	3300012816.a:Ga0160495_100047_17	1020	6.5e-63	26	470	32	555	0.5904255319148937
GT2.hmm	170	3300012816.a:Ga0160495_100047_51	346	1.2e-25	1	105	16	116	0.611764705882353
GT9.hmm	225	3300012816.a:Ga0160495_100047_54	333	2.5e-28	6	191	91	303	0.8222222222222222
GT4.hmm	160	3300012816.a:Ga0160495_100047_55	355	1.1e-17	66	158	221	314	0.575
GT2.hmm	170	3300012816.a:Ga0160495_100047_72	981	9.9e-18	1	130	589	715	0.7588235294117647
GH5_46.hmm	257	3300012816.a:Ga0160495_100058_103	574	1.7e-103	6	256	92	355	0.9727626459143969
GT1.hmm	382	3300012816.a:Ga0160495_100058_4	417	5.1e-36	5	380	12	415	0.981675392670157
GT4.hmm	160	3300012816.a:Ga0160495_100058_5	373	4e-24	7	152	191	323	0.90625
GT19.hmm	354	3300012816.a:Ga0160495_100058_53	408	2.1e-108	1	348	17	372	0.980225988700565
GH35.hmm	307	3300012816.a:Ga0160495_100063_105	546	5.9e-29	1	170	43	220	0.5504885993485342
GH31.hmm	427	3300012816.a:Ga0160495_100063_106	949	8.5e-143	1	427	379	836	0.9976580796252927
GH29.hmm	346	3300012816.a:Ga0160495_100063_120	538	1.5e-94	22	345	22	424	0.9335260115606936
GH97.hmm	631	3300012816.a:Ga0160495_100063_121	656	3.3e-213	9	630	22	651	0.9841521394611727
GH3.hmm	216	3300012816.a:Ga0160495_100063_122	818	7.2e-69	7	215	126	347	0.9629629629629629
CE20.hmm	249	3300012816.a:Ga0160495_100063_123	646	7.7e-35	3	116	104	219	0.4538152610441767
CE20.hmm	249	3300012816.a:Ga0160495_100063_123	646	2e-42	125	247	414	536	0.4899598393574297
AA3.hmm	618	3300012816.a:Ga0160495_100063_142	489	5.4e-46	89	397	15	483	0.49838187702265374
PL1_2.hmm	183	3300012816.a:Ga0160495_100063_21	456	7.2e-64	1	183	82	284	0.994535519125683
GH43_19.hmm	233	3300012816.a:Ga0160495_100063_75	371	4e-71	1	233	97	354	0.9957081545064378
GH159.hmm	219	3300012816.a:Ga0160495_100065_114	336	7.6e-89	1	218	30	251	0.9908675799086758
GH92.hmm	491	3300012816.a:Ga0160495_100065_120	780	5.1e-182	5	491	268	759	0.9898167006109979
GT51.hmm	177	3300012816.a:Ga0160495_100065_153	226	4.2e-54	12	171	49	207	0.8983050847457628
GH74.hmm	233	3300012816.a:Ga0160495_100065_43	734	1.2e-17	15	115	99	200	0.4291845493562232
GH8.hmm	320	3300012816.a:Ga0160495_100065_45	337	4.1e-75	3	318	21	326	0.984375
GT2.hmm	170	3300012816.a:Ga0160495_100065_48	1463	5.9e-35	1	168	152	321	0.9823529411764705
GH2.hmm	752	3300012816.a:Ga0160495_100065_58	617	3.8e-95	28	411	34	492	0.5093085106382979
GH103.hmm	295	3300012816.a:Ga0160495_100065_6	433	6.3e-99	1	294	59	352	0.9932203389830508
CE4.hmm	130	3300012816.a:Ga0160495_100065_74	263	5.4e-21	8	123	32	162	0.8846153846153846
GH24.hmm	137	3300012816.a:Ga0160495_100067_128	425	6.8e-38	1	137	7	143	0.9927007299270073
AA7.hmm	458	3300012816.a:Ga0160495_100067_41	533	5.3e-71	10	224	83	309	0.4672489082969432
GH16_3.hmm	230	3300012816.a:Ga0160495_100067_56	277	2.7e-66	1	230	23	265	0.9956521739130435
CE1.hmm	227	3300012816.a:Ga0160495_100067_72	280	1.4e-22	9	194	68	242	0.8149779735682819
GH3.hmm	216	3300012816.a:Ga0160495_100067_88	826	3.3e-65	6	215	134	356	0.9675925925925926
PL22_2.hmm	197	3300012816.a:Ga0160495_100070_29	441	1e-94	2	197	210	434	0.9898477157360406
PL11.hmm	606	3300012816.a:Ga0160495_100070_30	655	6.6e-268	3	586	28	652	0.9620462046204621
AA4.hmm	522	3300012816.a:Ga0160495_100070_66	537	2.7e-21	14	246	12	245	0.4444444444444444
GT2.hmm	230	3300012816.a:Ga0160495_100070_81	478	1.8e-27	1	229	66	333	0.991304347826087
GT20.hmm	475	3300012816.a:Ga0160495_100092_54	489	4.5e-159	13	474	2	455	0.9705263157894737
GH15.hmm	361	3300012816.a:Ga0160495_100092_56	599	1.5e-70	3	360	224	587	0.9889196675900277
GH78.hmm	504	3300012816.a:Ga0160495_100092_57	718	7.3e-17	168	387	314	598	0.43452380952380953
GT4.hmm	160	3300012816.a:Ga0160495_100092_58	355	8.8e-30	7	148	170	307	0.88125
CE4.hmm	130	3300012816.a:Ga0160495_100092_63	261	4.2e-18	5	110	40	154	0.8076923076923077
GT2.hmm	230	3300012816.a:Ga0160495_100092_7	471	1.7e-21	2	228	105	331	0.9826086956521739
GH23.hmm	135	3300012816.a:Ga0160495_100092_97	170	8.1e-26	18	124	9	119	0.7851851851851852
GT30.hmm	177	3300012816.a:Ga0160495_100095_29	427	9.1e-57	2	168	38	205	0.9378531073446328
CE2.hmm	209	3300012816.a:Ga0160495_100095_94	368	6e-53	1	207	149	355	0.9856459330143541
CE1.hmm	227	3300012816.a:Ga0160495_100098_79	363	2e-26	7	214	52	335	0.9118942731277533
GH1.hmm	429	3300012816.a:Ga0160495_100106_107	478	4.6e-140	2	425	33	469	0.986013986013986
GT1.hmm	382	3300012816.a:Ga0160495_100106_22	434	1.2e-45	3	381	11	430	0.9895287958115183
CBM85.hmm	132	3300012816.a:Ga0160495_100106_54	195	6.6e-32	4	132	52	184	0.9696969696969697
GT2.hmm	197	3300012816.a:Ga0160495_100106_80	689	6.8e-18	3	188	267	455	0.9390862944162437
GH43_23.hmm	199	3300012816.a:Ga0160495_100108_104	1258	4e-79	1	199	63	261	0.9949748743718593
GH35.hmm	307	3300012816.a:Ga0160495_100108_104	1258	8.7e-92	2	305	306	647	0.9869706840390879
GH105.hmm	332	3300012816.a:Ga0160495_100108_105	370	1.2e-108	8	331	47	365	0.9728915662650602
GH28.hmm	325	3300012816.a:Ga0160495_100108_108	481	1.6e-47	6	306	27	405	0.9230769230769231
CE12.hmm	210	3300012816.a:Ga0160495_100108_110	417	4e-63	1	210	175	371	0.9952380952380953
GH109.hmm	399	3300012816.a:Ga0160495_100108_36	368	6.3e-18	7	157	36	182	0.37593984962406013
GT2.hmm	170	3300012816.a:Ga0160495_100108_42	402	2.8e-21	1	168	28	192	0.9823529411764705
CE12.hmm	210	3300012816.a:Ga0160495_100108_95	264	1.7e-68	1	210	24	233	0.9952380952380953
GH115.hmm	697	3300012816.a:Ga0160495_100118_1	828	3.5e-234	12	696	39	817	0.9813486370157819
GH65.hmm	372	3300012816.a:Ga0160495_100118_102	769	5.9e-135	1	372	301	689	0.9973118279569892
GH23.hmm	135	3300012816.a:Ga0160495_100118_23	234	4.7e-33	15	125	113	227	0.8148148148148148
GH95.hmm	722	3300012816.a:Ga0160495_100118_39	810	6.9e-275	3	712	34	790	0.981994459833795
GH115.hmm	697	3300012816.a:Ga0160495_100118_73	949	5.1e-275	2	696	40	927	0.9956958393113343
GH10.hmm	303	3300012816.a:Ga0160495_100118_76	400	1.2e-69	7	302	48	383	0.9735973597359736
AA6.hmm	195	3300012816.a:Ga0160495_100119_13	203	6.1e-42	1	193	4	187	0.9846153846153847
GT51.hmm	177	3300012816.a:Ga0160495_100119_22	703	1.8e-43	12	177	80	244	0.9322033898305084
CE11.hmm	271	3300012816.a:Ga0160495_100122_28	285	4.6e-102	10	270	3	265	0.959409594095941
GH23.hmm	135	3300012816.a:Ga0160495_100122_78	522	3e-26	17	122	365	492	0.7777777777777778
GT9.hmm	225	3300012816.a:Ga0160495_100125_31	325	4.9e-24	10	199	84	292	0.84
GT41.hmm	705	3300012816.a:Ga0160495_100125_50	556	5.5e-86	69	520	22	554	0.6397163120567376
GT41.hmm	705	3300012816.a:Ga0160495_100125_57	559	2.1e-92	161	520	100	553	0.5092198581560283
GH27.hmm	229	3300012816.a:Ga0160495_100125_58	628	2.8e-64	7	227	176	440	0.9606986899563319
CBM51.hmm	134	3300012816.a:Ga0160495_100125_58	628	2.8e-24	16	133	507	624	0.8731343283582089
GH106.hmm	824	3300012816.a:Ga0160495_100125_62	1092	1.4e-223	89	823	365	1086	0.8907766990291263
GH1.hmm	429	3300012816.a:Ga0160495_100125_64	439	2.4e-106	4	427	35	436	0.986013986013986
GT51.hmm	177	3300012816.a:Ga0160495_100125_7	792	3e-64	1	176	58	236	0.9887005649717514
GH89.hmm	663	3300012816.a:Ga0160495_100126_111	773	9.8e-240	2	662	78	767	0.995475113122172
CE1.hmm	227	3300012816.a:Ga0160495_100126_66	277	7.4e-50	1	225	22	274	0.986784140969163
GH28.hmm	325	3300012816.a:Ga0160495_100127_113	468	7.6e-68	8	302	83	447	0.9046153846153846
CBM32.hmm	124	3300012816.a:Ga0160495_100127_79	614	8.3e-18	7	110	365	467	0.8306451612903226
GH146.hmm	503	3300012816.a:Ga0160495_100136_23	792	8.9e-194	1	503	44	562	0.9980119284294234
GH43_29.hmm	278	3300012816.a:Ga0160495_100136_25	524	8.4e-91	1	274	35	329	0.9820143884892086
GH27.hmm	229	3300012816.a:Ga0160495_100136_26	506	9.9e-86	2	228	245	483	0.9868995633187773
GH92.hmm	491	3300012816.a:Ga0160495_100136_3	853	2.8e-124	2	491	244	724	0.9959266802443992
GH115.hmm	697	3300012816.a:Ga0160495_100136_4	845	3.6e-239	2	696	43	829	0.9956958393113343
GH109.hmm	399	3300012816.a:Ga0160495_100136_42	367	9.5e-20	3	158	2	156	0.38847117794486213
GH92.hmm	491	3300012816.a:Ga0160495_100136_5	765	1.1e-175	2	491	272	750	0.9959266802443992
PL17_2.hmm	133	3300012816.a:Ga0160495_100136_54	739	9.1e-27	44	132	186	269	0.6616541353383458
