dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM48_e87	CBM48:176|GH13:167|GH13_9:3	-	glycogen	81	3300011967.a:Ga0119781_100004_173	609	9.4e-22	1	77	23	102	0.9382716049382716	0.9382716049382716
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300011967.a:Ga0119781_100004_173	609	2.7e-138	1	300	170	456	0.9933554817275747	0.9933554817275747
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300011967.a:Ga0119781_100004_174	815	0	2	711	117	809	0.9957865168539326	0.9957865168539326
GT9_e323	GT9:64	-	-	233	3300011967.a:Ga0119781_100009_103	359	2.7e-110	2	232	81	312	0.9871244635193133	0.9871244635193133
GT4_e748	GT4:6	-	-	154	3300011967.a:Ga0119781_100012_100	404	2.1e-80	2	154	219	371	0.987012987012987	0.987012987012987
GT30_e16	GT30:63	-	-	172	3300011967.a:Ga0119781_100012_31	641	9.5e-76	2	171	33	203	0.9825581395348837	0.9825581395348837
GH23_e92	GH23:15	-	-	112	3300011967.a:Ga0119781_100038_44	195	7.7e-42	1	111	65	167	0.9821428571428571	0.9821428571428571
CE9_e13	CE9:58	-	-	371	3300011967.a:Ga0119781_100045_16	387	2.5e-218	1	371	7	380	0.9973045822102425	0.9973045822102425
GT2	GT2:8	-	-	153	3300011967.a:Ga0119781_100045_56	361	3.2e-76	1	153	7	163	0.9934640522875817	0.9934640522875817
GT4_e3297	GT4:8	-	-	157	3300011967.a:Ga0119781_100097_26	474	9.3e-88	1	157	287	443	0.9936305732484076	0.9936305732484076
GT51_e33	GT51:63	-	-	175	3300011967.a:Ga0119781_100108_15	751	3.2e-94	1	174	59	232	0.9885714285714285	0.9885714285714285
CE4_e345	CE4:30|GT4:3	-	-	142	3300011967.a:Ga0119781_100108_29	365	9.6e-47	2	138	67	313	0.9577464788732394	0.9577464788732394
GT2	GT2:11	-	-	108	3300011967.a:Ga0119781_100108_30	260	1e-47	1	104	5	107	0.9537037037037037	0.9537037037037037
GT9_e72	GT9:61	-	-	233	3300011967.a:Ga0119781_100108_31	350	2.2e-122	1	233	78	310	0.9957081545064378	0.9957081545064378
AA4_e0	AA4:39	1.1.3.38:1	lignin	535	3300011967.a:Ga0119781_100260_19	476	6.8e-17	17	261	8	235	0.45607476635514016	0.45607476635514016
GH73_e225	GH73:46	-	-	115	3300011967.a:Ga0119781_100527_6	236	2.9e-75	1	115	117	231	0.991304347826087	0.991304347826087
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300011967.a:Ga0119781_100004_107	646	8.2e-139	4	356	145	497	0.9832402234636871	0.9832402234636871
GT5_e15	GT5:148	-	-	472	3300011967.a:Ga0119781_100004_170	462	1.5e-194	1	471	3	456	0.9957627118644068	0.9957627118644068
GH77_e5	GH77:45	-	-	485	3300011967.a:Ga0119781_100004_175	507	0	1	485	10	494	0.9979381443298969	0.9979381443298969
GT104_e2	GT104:51	-	-	349	3300011967.a:Ga0119781_100004_28	351	8.1e-212	1	349	2	350	0.997134670487106	0.997134670487106
GT51_e82	GT51:127	-	-	165	3300011967.a:Ga0119781_100008_25	749	7.4e-80	1	164	62	226	0.9878787878787879	0.9878787878787879
CE11_e0	CE11:744	-	-	272	3300011967.a:Ga0119781_100008_37	278	4e-96	1	269	4	272	0.9852941176470589	0.9852941176470589
GT19_e39	GT19:61	-	-	334	3300011967.a:Ga0119781_100008_41	357	1.6e-170	1	334	5	337	0.9970059880239521	0.9970059880239521
GT83_e95	GT83:17	-	-	447	3300011967.a:Ga0119781_100017_35	520	2.6e-33	6	406	12	417	0.8948545861297539	0.8948545861297539
GT9_e176	GT9:56	-	-	219	3300011967.a:Ga0119781_100017_51	380	2.4e-90	1	218	116	340	0.9908675799086758	0.9908675799086758
GT4_e3563	GT4:8|CE4:1	-	-	141	3300011967.a:Ga0119781_100017_53	382	3e-80	2	138	215	351	0.9645390070921985	0.9645390070921985
CE4_e345	CE4:30|GT4:3	-	-	142	3300011967.a:Ga0119781_100017_54	251	1.3e-73	1	142	67	208	0.9929577464788732	0.9929577464788732
GT2	GT2:6	-	-	134	3300011967.a:Ga0119781_100017_55	287	5.1e-65	1	134	7	141	0.9925373134328358	0.9925373134328358
CE4_e292	CE4:28|CBM22:1|CBM9:1|GH10:1	-	-	140	3300011967.a:Ga0119781_100017_56	361	3.7e-67	1	140	156	296	0.9928571428571429	0.9928571428571429
GT32_e5	GT32:31|GT2:2	-	-	78	3300011967.a:Ga0119781_100017_57	244	9.6e-44	1	78	19	100	0.9871794871794872	0.9871794871794872
GT28_e64	GT28:86	-	-	154	3300011967.a:Ga0119781_100047_59	355	1.3e-65	1	154	186	340	0.9935064935064936	0.9935064935064936
GT2	GT2:15	-	-	214	3300011967.a:Ga0119781_100053_43	389	1.3e-105	1	214	57	271	0.9953271028037384	0.9953271028037384
GT4_e784	GT4:24|CE4:23	-	-	81	3300011967.a:Ga0119781_100097_36	599	1.4e-19	3	72	167	275	0.8518518518518519	0.8518518518518519
CE4_e298	CE4:333|GT4:325	2.4.1.-:1|3.5.1.-:1	peptidoglycan	142	3300011967.a:Ga0119781_100097_36	599	2.9e-55	2	142	411	549	0.9859154929577465	0.9859154929577465
GT9_e289	GT9:80	-	-	244	3300011967.a:Ga0119781_100108_32	343	4e-112	2	244	73	312	0.9918032786885246	0.9918032786885246
GT9_e99	GT9:63	-	-	243	3300011967.a:Ga0119781_100108_34	336	5.9e-112	1	243	75	317	0.9958847736625515	0.9958847736625515
CBM50_e583	CBM50:65	-	chitin, peptidoglycan	42	3300011967.a:Ga0119781_100605_8	365	2.1e-17	1	42	86	128	0.9761904761904762	0.9761904761904762
