HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4.hmm	130	3300027739.a:Ga0209575_10000023_20	222	1.6e-27	4	128	25	154	0.9538461538461539
GT83.hmm	540	3300027739.a:Ga0209575_10000023_24	884	8.5e-24	43	364	63	426	0.5944444444444444
CE9.hmm	373	3300027739.a:Ga0209575_10000024_120	416	2.9e-107	17	344	29	374	0.8766756032171582
GT83.hmm	540	3300027739.a:Ga0209575_10000024_162	493	8.1e-90	7	361	20	379	0.6555555555555556
GT2.hmm	170	3300027739.a:Ga0209575_10000024_65	2310	2.4e-22	1	133	538	675	0.7764705882352941
GT2.hmm	170	3300027739.a:Ga0209575_10000024_65	2310	1.3e-30	1	132	800	931	0.7705882352941177
GT2.hmm	170	3300027739.a:Ga0209575_10000024_65	2310	3.3e-22	1	168	1086	1253	0.9823529411764705
GT41.hmm	705	3300027739.a:Ga0209575_10000024_65	2310	2.1e-79	148	522	1307	1999	0.5304964539007092
GT61.hmm	119	3300027739.a:Ga0209575_10000027_107	849	1.9e-16	36	119	704	786	0.6974789915966386
GT2.hmm	170	3300027739.a:Ga0209575_10000027_115	335	3.1e-36	1	168	7	171	0.9823529411764705
GH57.hmm	383	3300027739.a:Ga0209575_10000027_119	441	3e-28	4	304	27	382	0.783289817232376
GT41.hmm	705	3300027739.a:Ga0209575_10000027_130	748	1.9e-118	52	520	91	741	0.6638297872340425
GT41.hmm	705	3300027739.a:Ga0209575_10000027_131	772	7.3e-119	48	523	114	770	0.6737588652482269
AA1.hmm	358	3300027739.a:Ga0209575_10000027_143	588	4.9e-66	8	357	62	579	0.9748603351955307
GH13_26.hmm	296	3300027739.a:Ga0209575_10000027_159	945	2.3e-111	2	295	25	386	0.9898648648648649
GH13_10.hmm	313	3300027739.a:Ga0209575_10000027_160	629	7e-130	1	313	129	450	0.9968051118210862
GH13_16.hmm	353	3300027739.a:Ga0209575_10000027_161	1138	4.2e-173	1	353	35	388	0.9971671388101983
GT2.hmm	170	3300027739.a:Ga0209575_10000027_167	904	2.1e-20	1	121	8	124	0.7058823529411765
GT4.hmm	160	3300027739.a:Ga0209575_10000027_167	904	8.7e-20	9	148	596	728	0.86875
GT4.hmm	160	3300027739.a:Ga0209575_10000027_52	357	5.8e-37	7	153	179	324	0.9125
GT2.hmm	170	3300027739.a:Ga0209575_10000028_114	403	1.1e-22	1	149	4	139	0.8705882352941177
GT2.hmm	170	3300027739.a:Ga0209575_10000028_116	377	1e-37	1	169	16	179	0.9882352941176471
GT2.hmm	170	3300027739.a:Ga0209575_10000028_124	302	3.6e-23	1	164	4	165	0.9588235294117647
GT2.hmm	170	3300027739.a:Ga0209575_10000028_130	295	7.9e-34	1	118	8	127	0.6882352941176471
CE4.hmm	130	3300027739.a:Ga0209575_10000028_131	348	2e-30	4	128	77	309	0.9538461538461539
GT2.hmm	170	3300027739.a:Ga0209575_10000028_132	334	7.2e-32	1	169	8	190	0.9882352941176471
GT4.hmm	160	3300027739.a:Ga0209575_10000028_137	407	9e-40	6	157	226	375	0.94375
GT2.hmm	170	3300027739.a:Ga0209575_10000028_138	372	8.6e-37	1	169	14	177	0.9882352941176471
CE4.hmm	130	3300027739.a:Ga0209575_10000028_145	292	9.2e-34	6	127	130	257	0.9307692307692308
GT2.hmm	170	3300027739.a:Ga0209575_10000028_155	1130	1.6e-22	1	129	615	742	0.7529411764705882
GT4.hmm	160	3300027739.a:Ga0209575_10000028_158	396	3e-24	12	154	214	358	0.8875
GT2.hmm	170	3300027739.a:Ga0209575_10000028_30	336	2e-35	1	166	17	177	0.9705882352941176
GT92.hmm	279	3300027739.a:Ga0209575_10000028_87	591	3e-26	13	251	18	251	0.8530465949820788
GT92.hmm	279	3300027739.a:Ga0209575_10000028_87	591	1.4e-24	18	258	307	538	0.8602150537634409
GT83.hmm	540	3300027739.a:Ga0209575_10000030_78	595	5e-139	9	539	24	581	0.9814814814814815
GT5.hmm	472	3300027739.a:Ga0209575_10000032_116	483	2.2e-162	1	471	2	452	0.9957627118644068
GT4.hmm	160	3300027739.a:Ga0209575_10000032_118	395	3.4e-39	7	154	206	353	0.91875
GT51.hmm	177	3300027739.a:Ga0209575_10000032_121	774	8.8e-54	10	176	224	393	0.9378531073446328
GT2.hmm	170	3300027739.a:Ga0209575_10000032_136	304	7.1e-29	1	106	5	110	0.6176470588235294
GT2.hmm	276	3300027739.a:Ga0209575_10000032_138	328	4.8e-48	1	270	4	247	0.9746376811594203
GT28.hmm	157	3300027739.a:Ga0209575_10000032_20	386	8.4e-44	2	156	209	363	0.9808917197452229
