CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_72	70608	72698	-	 GT51|GT51
CGC1	null	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_73	72856	74064	+	null
CGC1	STP	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_74	74293	74934	+	NUDIX
CGC1	TC	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_75	75012	77393	+	4.A.2.1.10
CGC1	TF	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_76	77492	78121	+	HTH_11
CGC1	null	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_77	78132	78953	+	null
CGC1	STP	3300028975.a:Ga0169659_10033	3300028975.a:Ga0169659_10033_78	78950	79939	+	HD
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_64	67135	68691	-	3.A.1.121.4
CGC1	null	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_65	68802	69941	-	null
CGC1	null	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_66	70068	71006	-	null
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_67	71096	72697	-	3.A.1.5.2
CGC1	null	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_68	72694	73512	-	null
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_69	73525	74472	-	3.A.1.5.20
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_70	74472	75452	-	3.A.1.5.2
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_71	75452	76351	-	3.A.1.5.2
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_72	76344	77276	-	3.A.1.5.2
CGC1	STP	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_73	77412	78245	+	PfkB
CGC1	null	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_74	78267	78851	+	null
CGC1	null	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_75	78981	80150	-	null
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_76	80423	84010	-	3.A.1.201.2
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_77	84211	85230	-	3.D.4.3.2
CGC1	TC	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_78	85221	86609	-	3.D.4.3.2
CGC1	TF	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_79	86694	87125	-	Rrf2
CGC1	null	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_80	87347	87841	-	null
CGC1	CAZyme	3300028975.a:Ga0169659_10031	3300028975.a:Ga0169659_10031_81	87850	88710	-	CE4
CGC1	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_1	224	1555	-	2.A.3.2.1
CGC1	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_2	2151	3578	-	null
CGC1	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_3	3578	4789	-	null
CGC1	CAZyme	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_4	5042	5848	-	 GT51|GT51
CGC1	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_5	6179	6457	+	null
CGC1	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_6	6550	6810	-	8.A.8.1.6
CGC1	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_7	6949	8676	-	8.A.7.1.1
CGC1	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_8	8865	9698	+	null
CGC1	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_9	9760	11097	+	2.A.35.1.2
CGC1	STP	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_10	11126	12040	+	PfkB
CGC1	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_11	12074	14068	+	4.A.2.1.20
CGC1	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_12	14512	18306	+	null
CGC1	STP	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_13	18582	19517	-	PALP
CGC1	TF	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_14	19533	19982	-	Rrf2
CGC2	STP	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_199	236180	236821	-	TPR_1+TPR_1
CGC2	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_200	237298	240120	-	null
CGC2	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_201	240589	241383	-	2.A.102.4.9
CGC2	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_202	241409	241858	-	null
CGC2	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_203	241871	243484	-	2.A.49.5.5
CGC2	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_204	243714	244865	-	null
CGC2	CAZyme	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_205	245120	246268	-	GH3| GH3
CGC2	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_206	246553	246786	-	null
CGC2	TC	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_207	247165	247791	-	9.B.149.1.11
CGC2	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_208	247801	248571	-	null
CGC2	null	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_209	248661	249059	-	null
CGC2	TF	3300028975.a:Ga0169659_10005	3300028975.a:Ga0169659_10005_210	249214	249732	-	MarR
CGC1	STP	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_49	57466	58053	+	Pribosyltran
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_50	58238	58648	-	null
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_51	58658	59233	-	null
CGC1	TF	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_52	59220	59549	-	PadR
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_53	59909	61006	-	null
CGC1	TF	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_54	61675	62364	-	Trans_reg_C
CGC1	STP	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_55	62361	63701	-	HisKA+HATPase_c
CGC1	TC	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_56	64149	65501	-	3.B.1.1.1
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_57	66046	66372	-	null
CGC1	CAZyme	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_58	66359	67534	-	GT9| GT9
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_59	67607	68554	-	null
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_60	68563	69501	-	null
CGC1	CAZyme	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_61	69513	70316	-	CE4
CGC1	STP	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_62	70385	70948	-	Nitroreductase
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_63	71154	71945	+	null
CGC1	null	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_64	72052	72264	-	null
CGC1	TC	3300028975.a:Ga0169659_10021	3300028975.a:Ga0169659_10021_65	72477	73850	+	2.A.1.4.2
CGC1	TF	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_1	1221	1499	-	HTH_3
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_2	1668	3368	+	2.A.6.2.46
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_3	3390	4430	+	3.A.1.105.4
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_4	4440	6239	+	3.A.1.105.4
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_5	6236	7348	+	3.A.1.105.4
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_6	7348	8463	+	3.A.1.105.4
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_7	9620	12916	+	null
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_8	12913	14520	+	2.A.66.2.14
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_9	14504	15274	+	null
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_10	15326	15625	+	null
CGC1	CAZyme	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_11	15708	16862	+	GT28| GT28
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_12	16906	17226	-	null
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_13	17341	19356	+	3.A.1.120.6
CGC1	STP	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_14	19489	20958	+	Fer4
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_15	21232	21861	+	null
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_16	21854	22852	+	2.A.20.1.5
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_17	23282	23455	+	null
CGC1	STP	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_18	23686	24690	-	Peripla_BP_2
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_19	24712	25458	-	3.A.1.14.8
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_20	25485	26492	-	3.A.1.14.1
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_21	26744	27199	+	4.A.7.1.1
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_22	27220	27495	+	null
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_23	27527	28894	+	4.A.7.1.4
CGC1	null	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_24	28894	29289	+	null
CGC1	TF	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_25	29590	30438	+	HTH_AraC+HTH_AraC
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_26	30670	35691	+	1.B.14.1.4
CGC1	TC	3300028975.a:Ga0169659_10003	3300028975.a:Ga0169659_10003_27	35878	40956	+	1.B.14.1.4
