Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300028975.a:Ga0169659_10033_22	CAB1275410.1|GT28	99.7	369	1	0	1	369	1	369	1.3e-195	686.0
3300028975.a:Ga0169659_10033_37	AGL64700.2|GH23	57.0	351	150	1	4	354	6	355	1.7e-110	403.3
3300028975.a:Ga0169659_10033_42	AMJ20543.1|GH13_11	59.0	400	160	2	14	409	10	409	1.1e-129	467.2
3300028975.a:Ga0169659_10033_49	CCO12112.2|GH13_31	66.0	432	142	3	1	427	1	432	3.3e-158	562.0
3300028975.a:Ga0169659_10033_72	CAB1275508.1|GT51	99.8	647	1	0	1	647	1	647	0.0e+00	1275.4
3300028975.a:Ga0169659_10033_83	SNU98233.1|GT26	100.0	240	0	0	1	240	1	240	4.6e-133	477.6
3300028975.a:Ga0169659_10033_86	CAB1275536.1|GT2	99.8	420	1	0	1	420	1	420	9.8e-248	859.4
3300028975.a:Ga0169659_10031_16	ACZ24223.1|GT30	100.0	434	0	0	1	434	1	434	7.0e-249	863.2
3300028975.a:Ga0169659_10031_17	UGS35715.1|GT2|GT4	36.9	586	355	4	4	576	25	608	5.3e-103	379.0
3300028975.a:Ga0169659_10031_18	CAB1276542.1|GT19	99.7	380	1	0	1	380	1	380	6.4e-214	746.9
3300028975.a:Ga0169659_10031_22	CAB1276550.1|CE11	99.3	279	2	0	1	279	1	279	6.3e-158	560.5
3300028975.a:Ga0169659_10005_4	CAB1277061.1|GT51	99.3	268	2	0	1	268	1	268	5.9e-145	517.3
3300028975.a:Ga0169659_10005_61	AWK41767.1|GH13_3	55.5	436	191	2	6	438	17	452	1.4e-125	453.8
3300028975.a:Ga0169659_10005_127	QQB17174.1|GT83	99.6	543	2	0	1	543	1	543	0.0e+00	1079.7
3300028975.a:Ga0169659_10005_182	CAN80640.1|GT47	50.1	421	206	4	4	421	942	1361	2.4e-116	422.9
3300028975.a:Ga0169659_10005_205	CAB1277476.1|GH3	97.4	382	10	0	1	382	1	382	3.0e-211	738.0
3300028975.a:Ga0169659_10051_2	AMJ18631.1|GT2	47.6	1173	583	11	6	1163	2	1157	9.6e-301	1036.9
3300028975.a:Ga0169659_10051_17	AWZ17133.1|GH13_30	37.9	1144	666	16	3	1102	405	1548	4.7e-220	768.8
3300028975.a:Ga0169659_10046_5	QQB17004.1|GT2	86.6	322	43	0	1	322	1	322	2.1e-165	585.5
3300028975.a:Ga0169659_10046_6	QQB17003.1|GT2	99.2	252	2	0	1	252	1	252	8.5e-146	520.0
3300028975.a:Ga0169659_10046_15	ACZ23715.1|GT111	98.4	253	4	0	1	253	1	253	1.6e-147	525.8
3300028975.a:Ga0169659_10046_16	SNU93515.1|GT4	97.8	363	8	0	1	363	1	363	7.5e-204	713.4
3300028975.a:Ga0169659_10021_12	AGL63717.2|GT4	51.3	638	296	6	80	707	107	739	9.7e-171	604.4
3300028975.a:Ga0169659_10021_58	CAB1274687.1|GT9	93.6	391	25	0	1	391	1	391	4.6e-223	777.3
3300028975.a:Ga0169659_10021_82	QYU66396.1|GH13_23	50.0	460	220	7	2	453	6	463	1.2e-111	407.5
3300028975.a:Ga0169659_10027_16	CCO12633.2|GH84	51.0	649	288	11	5	626	4	649	4.6e-180	635.2
3300028975.a:Ga0169659_10027_28	AHC21644.2|GH1	60.7	519	197	6	5	522	10	522	1.8e-177	626.3
3300028975.a:Ga0169659_10027_77	CAB1276266.1|GT4	97.7	355	8	0	1	355	1	355	1.0e-197	693.0
3300028975.a:Ga0169659_10027_83	CAI32746.2|GT4	57.1	394	163	1	1	388	1	394	1.1e-131	473.8
3300028975.a:Ga0169659_10014_75	CAE6204650.1|GH28	53.8	600	270	4	4	597	745	1343	1.4e-178	630.2
3300028975.a:Ga0169659_10014_86	AGL64353.2|CBM50|GH25	46.0	574	302	6	1	572	1	568	3.1e-151	539.3
3300028975.a:Ga0169659_10003_11	CAB1274854.1|GT28	99.5	384	2	0	1	384	1	384	1.3e-214	749.2
3300028975.a:Ga0169659_10003_89	CAE6110940.1|CE8	44.4	536	274	10	35	558	264	787	5.2e-119	432.2
3300028975.a:Ga0169659_10003_114	CAG7911095.1|GH5_11	46.3	897	448	14	16	884	589	1479	7.1e-232	807.7
3300028975.a:Ga0169659_10003_122	QCW79542.1|GH101	53.8	511	222	4	12	508	558	1068	7.2e-152	541.2
3300028975.a:Ga0169659_10003_166	ALR08738.2|GT83	48.0	586	294	6	9	588	2	582	2.5e-151	539.7
3300028975.a:Ga0169659_10003_168	AGL63871.2|GT2	48.1	466	225	5	438	895	526	982	2.5e-115	420.6
3300028975.a:Ga0169659_10003_190	SNU98944.1|GT2	100.0	336	0	0	1	336	1	336	6.8e-191	670.2
3300028975.a:Ga0169659_10003_201	CAN65674.1|GH28	49.8	556	253	8	73	622	109	644	8.4e-158	561.2
3300028975.a:Ga0169659_10045_12	AGL64345.2|GT2	55.2	574	250	4	249	816	283	855	9.1e-173	611.3
3300028975.a:Ga0169659_10045_18	CAB1276067.1|GH23	100.0	184	0	0	1	184	1	184	1.2e-104	382.9
3300028975.a:Ga0169659_10045_27	CAD7252417.1|GH13	41.8	586	325	9	117	688	332	915	2.2e-119	433.7
3300028975.a:Ga0169659_10045_36	QQB16299.1|GT9	98.0	346	7	0	1	346	1	346	1.6e-195	685.6
3300028975.a:Ga0169659_10045_37	ACZ24440.1|GT9	99.7	339	1	0	1	339	1	339	4.3e-201	704.1
3300028975.a:Ga0169659_10043_21	SNV02891.1|GH3	98.4	381	6	0	1	381	1	381	1.5e-210	735.7
3300028975.a:Ga0169659_10137_3	CAD7245033.1|GT58	68.3	482	133	5	4	472	1053	1527	7.6e-180	634.0
3300028975.a:Ga0169659_10137_11	BCZ44502.1|GT0	58.2	376	157	0	3	378	5	380	2.6e-122	442.6
3300028975.a:Ga0169659_10137_15	QFG67851.1|CBM48|GH13_9	47.7	553	272	7	3	541	1474	2023	4.7e-141	505.4
3300028975.a:Ga0169659_10071_8	QQB17357.1|GT83	96.2	546	21	0	1	546	1	546	4.8e-303	1043.5
3300028975.a:Ga0169659_10071_11	CCO12868.2|GH1	51.4	1437	420	13	1	1395	1	1201	0.0e+00	1353.2
3300028975.a:Ga0169659_10071_16	CAD7226128.1|GH38	34.6	709	405	14	11	677	1345	2036	3.5e-109	399.8
3300028975.a:Ga0169659_10135_29	CAE6076421.1|GH27	43.1	492	254	7	3	472	10	497	7.4e-106	388.3
3300028975.a:Ga0169659_10088_12	AGL65524.2|GH36	49.9	543	270	2	45	585	1	543	9.7e-161	570.9
3300028975.a:Ga0169659_10169_10	AMJ20771.1|GH13_26	48.5	870	388	9	1	821	1	859	1.1e-237	827.0
3300028975.a:Ga0169659_10169_11	SNU97803.1|GH18	97.7	560	13	0	1	560	1	560	1.4e-281	972.2
3300028975.a:Ga0169659_10131_15	QYO62262.1|GH13	70.1	345	101	2	1	344	1	344	8.0e-125	451.4
3300028975.a:Ga0169659_10131_28	AGL63717.2|GT4	48.7	649	303	7	164	804	107	733	1.2e-164	584.3
