HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51.hmm	177	3300026980.a:Ga0207829_100007_143	668	7.2e-67	2	176	99	273	0.9830508474576272
GT51.hmm	177	3300026980.a:Ga0207829_100007_144	642	7.4e-38	2	175	84	251	0.9774011299435028
GT4.hmm	160	3300026980.a:Ga0207829_100007_158	441	2.8e-29	7	158	238	396	0.94375
GT4.hmm	160	3300026980.a:Ga0207829_100007_161	422	1.4e-26	10	157	237	388	0.91875
GT27.hmm	295	3300026980.a:Ga0207829_100007_163	746	3.9e-18	31	271	498	740	0.8135593220338984
GT4.hmm	160	3300026980.a:Ga0207829_100007_168	408	5.9e-25	8	153	205	361	0.90625
GH114.hmm	190	3300026980.a:Ga0207829_100007_230	305	1.5e-57	1	190	72	268	0.9947368421052631
GH1.hmm	429	3300026980.a:Ga0207829_100007_307	444	1.8e-160	1	428	1	441	0.9953379953379954
CE4.hmm	130	3300026980.a:Ga0207829_100007_318	489	7.8e-32	5	125	235	362	0.9230769230769231
GH102.hmm	157	3300026980.a:Ga0207829_100007_365	458	6.1e-61	1	157	186	342	0.9936305732484076
GH73.hmm	128	3300026980.a:Ga0207829_100007_416	330	4.5e-22	10	128	176	304	0.921875
GT2.hmm	170	3300026980.a:Ga0207829_100007_422	284	4.5e-25	1	132	6	136	0.7705882352941177
GT4.hmm	160	3300026980.a:Ga0207829_100007_574	411	6.4e-30	6	153	215	367	0.91875
GT9.hmm	225	3300026980.a:Ga0207829_100007_575	344	5.5e-41	3	202	100	318	0.8844444444444445
CE1.hmm	227	3300026980.a:Ga0207829_100007_653	328	3.7e-23	1	182	49	253	0.7973568281938326
GT41.hmm	705	3300026980.a:Ga0207829_100008_117	827	1.1e-61	66	495	204	798	0.6085106382978723
GT4.hmm	160	3300026980.a:Ga0207829_100008_163	428	3.2e-32	6	159	224	381	0.95625
GT4.hmm	160	3300026980.a:Ga0207829_100008_164	385	1.8e-26	33	149	215	332	0.725
AA3_2.hmm	568	3300026980.a:Ga0207829_100008_224	534	2e-163	2	567	4	529	0.9947183098591549
GH3.hmm	216	3300026980.a:Ga0207829_100008_287	362	9.3e-38	9	215	71	292	0.9537037037037037
CE9.hmm	373	3300026980.a:Ga0207829_100008_313	379	2.9e-129	1	373	6	376	0.9973190348525469
GH103.hmm	295	3300026980.a:Ga0207829_100008_357	335	1.5e-118	1	294	38	331	0.9932203389830508
GH23.hmm	135	3300026980.a:Ga0207829_100008_463	678	1.4e-29	14	119	522	652	0.7777777777777778
GT19.hmm	354	3300026980.a:Ga0207829_100008_493	389	2.9e-129	1	352	12	366	0.9915254237288136
AA3_2.hmm	568	3300026980.a:Ga0207829_100008_574	561	1.6e-172	2	566	9	537	0.9929577464788732
GT81.hmm	293	3300026980.a:Ga0207829_100008_651	411	2.2e-62	90	278	119	325	0.6416382252559727
GH13_18.hmm	343	3300026980.a:Ga0207829_100008_655	605	1.6e-125	2	342	98	437	0.9912536443148688
GT4.hmm	160	3300026980.a:Ga0207829_100015_121	393	4.2e-24	6	156	201	343	0.9375
GT2.hmm	170	3300026980.a:Ga0207829_100015_298	570	1.1e-18	2	125	5	126	0.7235294117647059
GH109.hmm	399	3300026980.a:Ga0207829_100015_367	388	9.8e-18	4	187	9	194	0.45864661654135336
GT2.hmm	170	3300026980.a:Ga0207829_100015_389	320	2.5e-22	1	160	5	159	0.9352941176470588
GT1.hmm	382	3300026980.a:Ga0207829_100026_183	443	7.1e-46	5	380	22	430	0.981675392670157
GT26.hmm	171	3300026980.a:Ga0207829_100026_206	506	3.5e-53	2	168	64	228	0.9707602339181286
GT4.hmm	160	3300026980.a:Ga0207829_100026_207	378	2e-17	12	157	196	338	0.90625
GT4.hmm	160	3300026980.a:Ga0207829_100026_208	406	6.1e-21	12	157	232	372	0.90625
GT4.hmm	160	3300026980.a:Ga0207829_100026_213	387	2.3e-29	12	154	184	330	0.8875
AA6.hmm	195	3300026980.a:Ga0207829_100026_262	201	2.8e-86	1	195	3	197	0.9948717948717949
GT4.hmm	160	3300026980.a:Ga0207829_100026_7	805	4.5e-37	7	159	611	764	0.95
GT4.hmm	160	3300026980.a:Ga0207829_100028_144	342	2.8e-33	4	157	163	310	0.95625
GT4.hmm	160	3300026980.a:Ga0207829_100028_145	345	1e-15	31	157	183	318	0.7875
GT9.hmm	225	3300026980.a:Ga0207829_100028_147	321	3.7e-36	2	201	67	272	0.8844444444444445
AA4.hmm	522	3300026980.a:Ga0207829_100028_188	468	8.2e-24	45	250	40	236	0.39272030651340994
GT51.hmm	177	3300026980.a:Ga0207829_100028_189	221	1e-20	27	171	62	197	0.8135593220338984
GT28.hmm	157	3300026980.a:Ga0207829_100028_223	399	3.8e-44	2	156	204	365	0.9808917197452229
CE11.hmm	271	3300026980.a:Ga0207829_100028_235	323	1.8e-111	1	270	24	295	0.992619926199262
CE14.hmm	124	3300026980.a:Ga0207829_100028_280	246	6.9e-19	1	115	9	119	0.9193548387096774
GT2.hmm	170	3300026980.a:Ga0207829_100035_127	314	1.1e-28	1	166	10	172	0.9705882352941176
GH23.hmm	135	3300026980.a:Ga0207829_100035_173	619	8.6e-24	17	121	452	578	0.7703703703703704
AA4.hmm	522	3300026980.a:Ga0207829_100035_277	498	2e-20	7	252	8	244	0.46934865900383144
GT41.hmm	705	3300026980.a:Ga0207829_100035_304	683	2.3e-129	121	527	153	674	0.5758865248226951
GT4.hmm	160	3300026980.a:Ga0207829_100035_46	408	5.1e-27	11	158	205	352	0.91875
GT4.hmm	160	3300026980.a:Ga0207829_100035_49	369	5.7e-39	6	157	190	340	0.94375
GT4.hmm	160	3300026980.a:Ga0207829_100035_50	383	2.8e-30	9	155	200	347	0.9125
GT2.hmm	170	3300026980.a:Ga0207829_100035_56	467	2.4e-31	1	131	14	140	0.7647058823529411
CE1.hmm	227	3300026980.a:Ga0207829_100036_167	524	1.4e-31	1	220	288	512	0.9647577092511013
