Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029204.a:Ga0168686_100003_167	3.2.1.78:2|3.2.1.78:2|3.2.1.78:2|3.2.1.78:2|3.2.1.78:2	CBM27(559-709)+GH26(743-1080)+CBM23(1250-1411)	CBM23_e2+CBM23_e2+CBM27_e0+GH26_e75+CBM23_e2	CBM23+CBM27+GH26	Y(1-28)	3
3300029204.a:Ga0168686_100003_265	-	GT2(5-149)	GT2	GT2	N	3
3300029204.a:Ga0168686_100003_275	3.2.1.22:25	GH36(11-712)	GH36_e0	GH36	N	3
3300029204.a:Ga0168686_100003_289	2.4.1.1:158	GT35(96-806)	GT35_e0	GT35	N	3
3300029204.a:Ga0168686_100003_290	3.2.1.4:3|3.2.1.-:1	GH5_2(59-307)	GH5_e273	GH5_2	Y(1-35)	3
3300029204.a:Ga0168686_100003_294	2.4.1.20:14|2.4.1.49:1	GH94(2-824)	GH94_e12	GH94	N	3
3300029204.a:Ga0168686_100003_312	2.4.1.25:21	GH77(19-504)	GH77_e26	GH77	N	3
3300029204.a:Ga0168686_100003_323	-	GT28(188-336)	GT28_e30	GT28	N	3
3300029204.a:Ga0168686_100003_326	-	CE4(131-255)	CE4_e82	-	N	2
3300029204.a:Ga0168686_100003_344	-	GH5(62-333)	GH5_e281	GH5	N	3
3300029204.a:Ga0168686_100003_363	2.4.1.18:57|2.4.1.18:14	GH13_9(193-482)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300029204.a:Ga0168686_100003_379	-	GH53(40-396)	GH53_e1	GH53	Y(1-30)	3
3300029204.a:Ga0168686_100003_420	3.2.1.23:6|3.2.1.31:2	GH2(36-998)	GH2_e104	GH2	N	3
3300029204.a:Ga0168686_100003_431	-	GT2(7-138)	GT2	GT2	N	3
3300029204.a:Ga0168686_100003_458	3.2.1.1:13|3.2.1.41:12|-	CBM34(42-131)+GH13_39(192-572)	CBM34_e11+GH13_e98	CBM34+GH13	N	3
3300029204.a:Ga0168686_100003_469	3.2.1.52:4	GH3(147-372)	GH3_e199	GH3	Y(1-21)	3
3300029204.a:Ga0168686_100003_55	3.2.1.4:1|3.2.1.-:1|3.2.1.73:1|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1	CBM4(72-195)+GH9(324-754)	CBM4_e22+GH9_e25	CBM4+GH9	Y(1-23)	3
3300029204.a:Ga0168686_100006_107	2.4.1.21:9	GT5(3-476)	GT5_e9	GT5	N	3
3300029204.a:Ga0168686_100006_148	3.2.1.4:18|3.2.1.-:2	GH9(351-767)	GH9_e17	GH9	Y(1-33)	3
3300029204.a:Ga0168686_100006_187	3.2.1.4:2|3.2.1.-:1|3.2.1.4:3	GH5_2(245-486)	CBM2_e118+GH5_e227	CBM2+GH5_2	N	3
3300029204.a:Ga0168686_100006_203	2.4.1.49:1	GH94(2-796)	GH94_e8	GH94	N	3
