PUL0017	1.78e-188	3300027706_26
PUL00105	2.89e-43	3300027706_26
PUL0106	1.55e-174	3300027706_26
PUL0163	2.43e-211	3300027706_26
PUL0164	4.36e-208	3300027706_26
PUL0169	7.11e-226	3300027706_26
PUL0227	1.23e-185	3300027706_26
PUL0227	2.84e-170	3300027706_26
PUL0267	1.06e-237	3300027706_26
PUL00290	2.63e-61	3300027706_26
PUL0316	4.26e-77	3300027706_26
PUL0335	1.52e-53	3300027706_26
PUL0335	4.45e-95	3300027706_26
PUL0340	2.58e-136	3300027706_26
PUL0359	1.45e-137	3300027706_26
PUL0365	2.65e-111	3300027706_26
PUL0460	5.57e-49	3300027706_26
PUL0481	3.85e-112	3300027706_26
PUL0597	3.56e-42	3300027706_26
PUL01210	5.94e-56	3300027706_26
PUL01249	6.66e-188	3300027706_26
PUL01455	3.45e-103	3300027706_26
PUL01455	3.62e-203	3300027706_26
PUL02670	3.38e-286	3300027706_26
PUL03324	5.75e-166	3300027706_26
PUL05390	8.09e-73	3300027706_26
