HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH20.hmm	337	3300007501.a:Ga0104994_100014_10	619	1.5e-45	8	336	126	439	0.973293768545994
GH25.hmm	177	3300007501.a:Ga0104994_100014_101	398	8.5e-49	1	177	36	210	0.9943502824858758
CBM50.hmm	40	3300007501.a:Ga0104994_100014_101	398	5.7e-17	1	40	246	289	0.975
CBM50.hmm	40	3300007501.a:Ga0104994_100014_101	398	1.3e-16	1	40	300	343	0.975
GH85.hmm	315	3300007501.a:Ga0104994_100014_14	946	1.2e-109	1	315	133	454	0.9968253968253968
CBM32.hmm	124	3300007501.a:Ga0104994_100014_14	946	6.4e-25	8	123	817	940	0.9274193548387096
GH2.hmm	752	3300007501.a:Ga0104994_100014_145	769	4.5e-88	34	487	8	514	0.6023936170212766
GH4.hmm	179	3300007501.a:Ga0104994_100014_147	427	4.6e-71	1	177	5	180	0.9832402234636871
GH171.hmm	355	3300007501.a:Ga0104994_100014_150	381	8.5e-126	1	355	21	379	0.9971830985915493
CE14.hmm	124	3300007501.a:Ga0104994_100014_155	234	1.2e-17	1	124	8	118	0.9919354838709677
GH3.hmm	216	3300007501.a:Ga0104994_100014_156	520	6.4e-67	5	215	68	293	0.9722222222222222
GH20.hmm	337	3300007501.a:Ga0104994_100014_162	614	3.5e-37	9	316	85	373	0.9109792284866469
CE4.hmm	130	3300007501.a:Ga0104994_100014_171	263	3e-34	7	122	64	182	0.8846153846153846
GH13.hmm	299	3300007501.a:Ga0104994_100014_199	709	4.9e-25	12	291	138	541	0.9331103678929766
GH42.hmm	371	3300007501.a:Ga0104994_100014_39	678	2.9e-155	1	370	16	388	0.9946091644204852
CBM61.hmm	141	3300007501.a:Ga0104994_100014_40	656	3.7e-23	2	141	30	159	0.9858156028368794
GH53.hmm	342	3300007501.a:Ga0104994_100014_40	656	5.9e-91	2	342	170	534	0.9941520467836257
GH13_29.hmm	344	3300007501.a:Ga0104994_100014_62	552	3.3e-186	2	344	26	369	0.9941860465116279
GH125.hmm	402	3300007501.a:Ga0104994_100014_7	431	3.2e-183	1	402	23	420	0.9975124378109452
GH1.hmm	429	3300007501.a:Ga0104994_100014_70	472	9.8e-154	1	428	1	466	0.9953379953379954
GH38.hmm	269	3300007501.a:Ga0104994_100014_8	898	1.6e-77	2	257	4	273	0.9479553903345725
CE4.hmm	130	3300007501.a:Ga0104994_100017_102	232	1.9e-29	4	123	32	152	0.9153846153846154
GT28.hmm	157	3300007501.a:Ga0104994_100017_103	367	8.2e-26	2	154	199	345	0.9681528662420382
GH32.hmm	293	3300007501.a:Ga0104994_100017_110	477	1.7e-95	1	292	32	341	0.9931740614334471
CBM68.hmm	94	3300007501.a:Ga0104994_100017_117	710	7e-21	3	93	6	98	0.9574468085106383
CBM48.hmm	76	3300007501.a:Ga0104994_100017_117	710	4.1e-16	2	71	107	188	0.9078947368421053
GH13_14.hmm	289	3300007501.a:Ga0104994_100017_117	710	1.1e-116	1	289	255	569	0.9965397923875432
GT5.hmm	472	3300007501.a:Ga0104994_100017_136	464	1.6e-165	1	471	2	460	0.9957627118644068
GT51.hmm	177	3300007501.a:Ga0104994_100017_149	1017	3.8e-66	1	177	71	247	0.9943502824858758
GT2.hmm	170	3300007501.a:Ga0104994_100017_160	283	4.3e-33	1	121	4	122	0.7058823529411765
GT2.hmm	170	3300007501.a:Ga0104994_100017_162	456	2.1e-28	1	170	4	172	0.9941176470588236
GT2.hmm	170	3300007501.a:Ga0104994_100017_163	491	4.7e-24	1	103	7	109	0.6
GT4.hmm	160	3300007501.a:Ga0104994_100017_164	908	1.9e-20	67	156	395	484	0.55625
GT4.hmm	160	3300007501.a:Ga0104994_100017_164	908	3.2e-27	9	157	730	875	0.925
GT2.hmm	170	3300007501.a:Ga0104994_100017_175	586	1.3e-20	1	164	8	178	0.9588235294117647
GT5.hmm	472	3300007501.a:Ga0104994_100017_2	314	1.1e-44	3	212	76	282	0.4427966101694915
CBM48.hmm	76	3300007501.a:Ga0104994_100017_44	637	1.8e-16	8	70	34	107	0.8157894736842105
GH13_9.hmm	301	3300007501.a:Ga0104994_100017_44	637	2.5e-132	1	301	179	468	0.9966777408637874
GT5.hmm	472	3300007501.a:Ga0104994_100017_46	816	2.9e-159	2	471	343	809	0.9936440677966102
GT35.hmm	674	3300007501.a:Ga0104994_100017_47	812	2.3e-270	2	674	96	805	0.9970326409495549
GH2.hmm	752	3300007501.a:Ga0104994_100017_5	1011	9.8e-216	18	750	35	892	0.973404255319149
