dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT83_e100	GT83:10	-	-	535	3300027706.a:Ga0209581_1000015_226	534	4e-111	32	532	2	473	0.9345794392523364	0.9345794392523364
CBM34_e8	CBM34:3739|GH13_21:3729|GH13:3|CBM25:2|GH13_20:1	3.2.1.20:14|3.2.1.1:3	starch	108	3300027706.a:Ga0209581_1000015_324	120	4.3e-21	10	106	9	104	0.8888888888888888	0.8888888888888888
GT2	GT2:112|GT1:1|GT4:1	-	-	272	3300027706.a:Ga0209581_1000015_546	318	5.2e-47	1	211	7	221	0.7720588235294118	0.7720588235294118
GT4_e601	GT4:21	-	-	149	3300027706.a:Ga0209581_1000015_553	402	7e-25	2	147	204	355	0.9731543624161074	0.9731543624161074
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	3300027706.a:Ga0209581_1000015_65	585	4.4e-178	1	520	32	512	0.9774011299435028	0.9774011299435028
CE11_e12	CE11:19	-	-	267	3300027706.a:Ga0209581_1000015_660	307	7.5e-138	1	267	11	276	0.9962546816479401	0.9962546816479401
AA2_e1	AA2:59	-	-	252	3300027706.a:Ga0209581_1000015_71	729	3.5e-20	14	109	78	174	0.376984126984127	0.376984126984127
GH3_e92	GH3:803	3.2.1.21:1|3.2.1.74:1	beta-glucan, beta-glucan	212	3300027706.a:Ga0209581_1000033_28	734	9e-98	1	212	83	292	0.9952830188679245	0.9952830188679245
GT1_e102	GT1:321	2.4.1.-:2	-	396	3300027706.a:Ga0209581_1000033_297	429	9.9e-137	2	392	9	396	0.9848484848484849	0.9848484848484849
GT2	GT2:6	-	-	139	3300027706.a:Ga0209581_1000033_300	327	1.2e-63	1	139	33	171	0.9928057553956835	0.9928057553956835
CBM66_e13	CBM66:28|CBM6:26|GH43_32:26|GH93:1|CBM0:1|GH43:1	-	fructan	157	3300027706.a:Ga0209581_1000033_365	708	2e-25	1	151	51	204	0.9554140127388535	0.9554140127388535
GH2_e83	GH2:15	-	-	525	3300027706.a:Ga0209581_1000033_39	777	5.2e-221	7	524	59	573	0.9847619047619047	0.9847619047619047
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	3300027706.a:Ga0209581_1000033_60	606	6.7e-151	2	313	36	347	0.9904458598726115	0.9904458598726115
GH38_e28	GH38:7	-	-	266	3300027706.a:Ga0209581_1000082_15	1185	5.2e-99	1	263	316	579	0.9849624060150376	0.9849624060150376
GH116_e2	GH116:142	3.2.1.21:1	exo-polysaccharide	362	3300027706.a:Ga0209581_1000082_207	817	1.5e-156	2	362	436	803	0.994475138121547	0.994475138121547
CBM66_e17	CBM66:6|GH93:6|CBM13:1	-	fructan	164	3300027706.a:Ga0209581_1000082_209	513	4.1e-26	3	163	44	204	0.975609756097561	0.975609756097561
GH92_e45	GH92:22	-	-	494	3300027706.a:Ga0209581_1000082_211	764	2.8e-282	1	494	252	746	0.9979757085020243	0.9979757085020243
GH106_e48	GH106:127|CE15:1	3.2.1.40:2|3.1.1.-:1	pectin	720	3300027706.a:Ga0209581_1000082_29	1141	0	3	719	409	1133	0.9944444444444445	0.9944444444444445
GT4_e3800	GT4:122	-	-	148	3300027706.a:Ga0209581_1000145_10	410	2.1e-62	2	147	201	346	0.9797297297297297	0.9797297297297297
GT2	GT2:23	-	-	117	3300027706.a:Ga0209581_1000145_7	255	1.3e-48	1	116	8	122	0.9829059829059829	0.9829059829059829
