Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300019373.a:Ga0187895_1000018_26	-	GT2(6-129)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000018_39	-|-	GT27(684-933)	GT2+GT4_e4024	GT2+GT4	N	3
3300019373.a:Ga0187895_1000018_65	-	GT2(7-160)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000018_68	-	GT8(6-263)	GT8_e124	GT8	N	3
3300019373.a:Ga0187895_1000018_70	-	GT2(25-140)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000018_77	3.2.1.93:2	GH13_29(26-367)	GH13_e1	GH13_29	N	3
3300019373.a:Ga0187895_1000018_92	-	GH109(2-149)	GH109_e7	-	N	2
3300019373.a:Ga0187895_1000018_93	-	GH109(10-178)	-	-	N	1
3300019373.a:Ga0187895_1000030_170	2.4.1.129:3	GT51(92-268)	GT51_e113	GT51	N	3
3300019373.a:Ga0187895_1000030_178	2.4.1.25:3	GH77(8-486)	GH77_e1	GH77	N	3
3300019373.a:Ga0187895_1000030_180	2.4.1.1:158	GT35(80-756)	GT35_e0	GT35	N	3
3300019373.a:Ga0187895_1000040_112	-	GT51(91-270)	GT51_e43	GT51	N	3
3300019373.a:Ga0187895_1000040_71	-	CE8(17-339)	CE8_e51	CE8	N	3
3300019373.a:Ga0187895_1000099_12	-	GH170(3-361)	GH170_e24	GH170	N	3
3300019373.a:Ga0187895_1000099_57	-	GH25(49-222)	GH25_e218	GH25	N	3
3300019373.a:Ga0187895_1000099_88	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(4-475)	GH1_e85	GH1	N	3
3300019373.a:Ga0187895_1000132_24	-	GT2(5-110)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000166_78	-	CE4(152-261)	CE4_e183	CE4	N	3
3300019373.a:Ga0187895_1000175_97	-	GT2(27-196)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000175_98	-|-	GT2(185-346)+GT2(443-569)	GT2+GT2	GT2	N	3
3300019373.a:Ga0187895_1000175_99	-	GT2(5-158)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000197_86	3.2.1.55:2|3.2.1.37:1|-	GH43_10(5-272)+CBM91(303-502)	GH43_e0+CBM91_e10	GH43_10	N	3
3300019373.a:Ga0187895_1000199_83	-	GH33(31-363)	GH33_e71	GH33	N	3
3300019373.a:Ga0187895_1000202_3	2.4.1.25:3	GH77(9-488)	GH77_e1	GH77	N	3
3300019373.a:Ga0187895_1000220_2	-	CE4(251-371)	CE4_e40	CE4	Y(1-31)	3
3300019373.a:Ga0187895_1000220_68	-	GH18(263-547)	GH18_e221	GH18	N	3
3300019373.a:Ga0187895_1000252_3	-	GH32(109-407)	GH32_e130	GH32	N	3
3300019373.a:Ga0187895_1000252_47	-	GH3(169-396)	GH3_e90	GH3	N	3
3300019373.a:Ga0187895_1000252_74	-	GH32(18-293)	GH32_e91	GH32	N	3
3300019373.a:Ga0187895_1000252_8	-	GH109(4-273)	GH109_e7	-	N	2
3300019373.a:Ga0187895_1000255_12	-	GH109(1-166)	GH109_e5	-	N	2
3300019373.a:Ga0187895_1000279_34	-	GH18(132-359)	GH18_e166	CBM50+GH18	N	3
3300019373.a:Ga0187895_1000279_41	-	GH105(49-369)	GH105_e21	GH105	N	3
3300019373.a:Ga0187895_1000279_53	3.2.1.31:89	GH2(5-586)	GH2_e29	GH2	N	3
3300019373.a:Ga0187895_1000279_54	-	PL12_1(368-507)	PL12_e41	PL12	N	3
3300019373.a:Ga0187895_1000312_15	-	GH28(25-368)	GH28_e19	GH28	N	3
3300019373.a:Ga0187895_1000325_26	-	GH24(6-137)	GH24_e26	GH24	N	3
3300019373.a:Ga0187895_1000357_7	-	CE4(56-165)	CE4_e194	CE4	Y(1-31)	3
3300019373.a:Ga0187895_1000357_8	-	GH25(103-272)	GH25_e236	GH25	Y(1-34)	3
3300019373.a:Ga0187895_1000363_11	3.2.1.67:6	GH4(13-190)	GH4_e30	GH4	N	3
3300019373.a:Ga0187895_1000366_32	3.2.1.23:11	GH2(31-614)	GH2_e13	GH2	N	3
3300019373.a:Ga0187895_1000370_61	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	GH13_11(217-570)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300019373.a:Ga0187895_1000457_5	3.2.1.199:9	GH31(218-655)	GH31_e85	GH31	N	3
3300019373.a:Ga0187895_1000466_39	-	GH28(107-468)	GH28_e123	GH28	N	3
3300019373.a:Ga0187895_1000466_44	-	GH105(29-370)	GH105_e32	GH105	N	3
3300019373.a:Ga0187895_1000473_20	-	GH31(235-685)	GH31_e60	GH31	N	3
3300019373.a:Ga0187895_1000473_53	2.4.1.211:13	GH112(158-758)	GH112_e0	GH112	N	3
3300019373.a:Ga0187895_1000481_12	3.2.1.180:3|3.2.1.-:1	GH88(68-393)	GH88_e0	GH88	N	3
3300019373.a:Ga0187895_1000481_22	3.2.1.23:6|3.2.1.31:2	GH2(32-894)	GH2_e104	GH2	N	3
3300019373.a:Ga0187895_1000481_8	-	PL12_1(369-508)	PL12_e15	PL12_1	N	3
3300019373.a:Ga0187895_1000486_15	-	GT2(221-340)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000515_33	-	GH13_4(80-477)	GH13_e4	GH13_4	N	3
3300019373.a:Ga0187895_1000515_34	3.2.1.22:25	GH36(11-715)	GH36_e0	GH36	N	3
3300019373.a:Ga0187895_1000521_25	-	CE9(4-375)	CE9_e11	CE9	N	3
3300019373.a:Ga0187895_1000594_42	-	GH42(6-380)	GH42_e4	GH42	N	3
3300019373.a:Ga0187895_1000627_20	-	GT28(188-336)	GT28_e30	GT28	N	3
3300019373.a:Ga0187895_1000627_37	3.2.1.-:2	GH13_20(40-320)	GH13_e141	GH13	N	3
3300019373.a:Ga0187895_1000627_38	2.4.1.18:57|2.4.1.18:14	CBM48(40-127)+GH13_9(197-496)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300019373.a:Ga0187895_1000652_21	-	GH105(20-363)	GH105_e60	GH105	N	3
3300019373.a:Ga0187895_1000652_34	2.4.1.21:9	GT5(14-486)	GT5_e9	GT5	N	3
3300019373.a:Ga0187895_1000694_13	-	GH32(36-348)	GH32_e67	GH32	N	3
3300019373.a:Ga0187895_1000701_14	-	GH13_11(267-448)	GH13_e138	CBM48+GH13_11	N	3
3300019373.a:Ga0187895_1000701_9	2.4.1.18:57|2.4.1.18:14	CBM48(127-214)+GH13_9(293-594)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300019373.a:Ga0187895_1000710_2	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-472)	GH1_e85	GH1	N	3
3300019373.a:Ga0187895_1000728_1	-	GH31(235-684)	GH31_e60	GH31	N	3
