Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029404.a:Ga0243824_100209_118	-	GT26(59-228)	GT26_e156	GT26	N	3
3300029404.a:Ga0243824_100209_121	-	GT2(46-270)	GT2	GT2	N	3
3300029404.a:Ga0243824_100209_3	-	CE4(89-212)	CE4_e274	CE4	Y(1-25)	3
3300029404.a:Ga0243824_100209_34	-	GT8(25-265)	GT8_e248	GT8	N	3
3300029404.a:Ga0243824_100209_35	-	GT9(80-338)	GT9_e283	GT9	N	3
3300029404.a:Ga0243824_100209_36	-	GT4(200-355)	GT4_e2673	-	N	2
3300029404.a:Ga0243824_100209_38	-	GT8(2-256)	GT8_e70	GT8	N	3
3300029404.a:Ga0243824_100240_14	-	GT2(9-170)	GT2	GT2	N	3
3300029404.a:Ga0243824_100240_64	-	GT51(75-250)	GT51_e132	GT51	N	3
3300029404.a:Ga0243824_100240_88	-	CE1(197-424)	-	-	Y(1-38)	1
3300029404.a:Ga0243824_100310_23	-	GT83(3-478)	GT83_e69	GT83	Y(1-26)	3
3300029404.a:Ga0243824_100310_49	-	GT2(6-97)	GT2	GT2	N	3
3300029404.a:Ga0243824_100318_51	-	CE11(6-272)	CE11_e34	CE11	N	3
3300029404.a:Ga0243824_100318_9	-	AA4(9-249)	AA4_e1	-	N	2
3300029404.a:Ga0243824_100380_1	2.4.1.129:1	GT51(69-235)	GT51_e144	GT51	Y(1-24)	3
3300029404.a:Ga0243824_100380_13	-	GH18(96-344)	GH18_e396	GH18	Y(1-24)	3
3300029404.a:Ga0243824_100420_57	-	GT19(3-351)	GT19_e9	GT19	N	3
3300029404.a:Ga0243824_100420_59	-	GT30(37-216)	GT30_e33	GT30	N	3
3300029404.a:Ga0243824_100469_49	-	GT83(3-378)	GT83_e69	GT83	Y(1-25)	3
3300029404.a:Ga0243824_100482_38	-	GT2(232-407)	GT2	GT2	N	3
3300029404.a:Ga0243824_100482_40	-	GH18(109-324)	GH18_e418	GH18	Y(1-28)	3
3300029404.a:Ga0243824_100482_41	-	CE4(315-456)	CE4_e362	-	Y(1-26)	2
3300029404.a:Ga0243824_100482_58	-	GT9(79-323)	GT9_e90	GT9	N	3
3300029404.a:Ga0243824_100482_59	-	GT9(76-320)	GT9_e170	GT9	N	3
3300029404.a:Ga0243824_100637_40	-	AA4(10-233)	-	-	N	1
3300029404.a:Ga0243824_100798_32	-	AA4(11-240)	AA4_e1	-	N	2
3300029404.a:Ga0243824_100985_29	-	GT28(189-353)	GT28_e1	GT28	N	3
3300029404.a:Ga0243824_101042_11	-	GH170(3-340)	GH170_e20	GH170	N	3
3300029404.a:Ga0243824_101042_14	-	CE9(5-372)	CE9_e66	CE9	N	3
3300029404.a:Ga0243824_101295_11	-	GH73(155-284)	GH73_e220	GH73	Y(1-28)	3
3300029404.a:Ga0243824_101295_18	-	GT2(42-267)	GT2	GT2	N	3
3300029404.a:Ga0243824_101480_10	-	GH23(61-188)	GH23_e591	GH23	N	3
3300029404.a:Ga0243824_100482_36	-	-	CE4_e209	-	N	1
3300029404.a:Ga0243824_101425_16	-	-	-	GH13_26	N	1
3300029404.a:Ga0243824_100420_11	-	-	-	GH5_11	N	1
3300029404.a:Ga0243824_100420_78	-	-	-	GT83	N	1
3300029404.a:Ga0243824_100318_23	-	-	-	GT0	N	1
3300029404.a:Ga0243824_100318_30	-	-	-	GT58	N	1
3300029404.a:Ga0243824_100310_66	-	-	-	GH1	N	1
3300029404.a:Ga0243824_100240_23	-	-	-	GH27	N	1
3300029404.a:Ga0243824_100240_60	-	-	-	GH28	N	1
3300029404.a:Ga0243824_100240_73	-	-	-	GH28	N	1
3300029404.a:Ga0243824_100263_52	-	-	-	GH101	N	1
3300029404.a:Ga0243824_100906_20	-	-	-	GT4	N	1
3300029404.a:Ga0243824_100906_34	-	-	-	GH38	N	1
3300029404.a:Ga0243824_100777_42	-	-	-	GT2	N	1
3300029404.a:Ga0243824_100469_26	-	-	-	GT47	N	1
3300029404.a:Ga0243824_100311_9	-	-	-	GH13	N	1
3300029404.a:Ga0243824_100311_101	-	-	-	GT4	N	1
3300029404.a:Ga0243824_100489_17	-	-	-	GH84	N	1
3300029404.a:Ga0243824_100489_24	-	-	-	GH13	N	1
3300029404.a:Ga0243824_100489_69	-	-	-	GH23	N	1
3300029404.a:Ga0243824_100300_25	-	-	-	GT2	N	1
3300029404.a:Ga0243824_100300_36	-	-	-	CBM50+GH25	N	1
3300029404.a:Ga0243824_100300_94	-	-	-	GH13_30	N	1
3300029404.a:Ga0243824_100584_69	-	-	-	GH130	N	1
3300029404.a:Ga0243824_100209_45	-	-	-	GT2	N	1
3300029404.a:Ga0243824_100209_117	-	-	-	GH1	N	1
3300029404.a:Ga0243824_100256_81	-	-	-	GH23	N	1
3300029404.a:Ga0243824_101731_2	-	-	-	GT2	N	1
3300029404.a:Ga0243824_101489_8	-	-	-	GH13_31	N	1
