dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:13	-	-	136	3300019371.a:Ga0187896_1000022_34	262	1.7e-47	2	135	9	142	0.9779411764705882	0.9779411764705882
GT2	GT2:29	-	-	168	3300019371.a:Ga0187896_1000022_63	328	3e-76	1	165	24	193	0.9761904761904762	0.9761904761904762
GT51_e113	GT51:985	2.4.1.129:3	-	176	3300019371.a:Ga0187896_1000023_170	940	4.1e-62	6	175	98	268	0.9602272727272727	0.9602272727272727
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300019371.a:Ga0187896_1000023_180	763	2.9e-255	2	711	81	757	0.9957865168539326	0.9957865168539326
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300019371.a:Ga0187896_1000063_116	818	0	1	711	95	811	0.9971910112359551	0.9971910112359551
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300019371.a:Ga0187896_1000086_106	734	3.4e-290	2	699	14	715	0.9957142857142857	0.9957142857142857
GH25_e218	GH25:6	-	-	173	3300019371.a:Ga0187896_1000093_57	253	4e-99	1	173	50	223	0.9942196531791907	0.9942196531791907
GH18_e166	GH18:91|CBM50:81	-	-	237	3300019371.a:Ga0187896_1000244_34	390	3e-110	2	237	126	360	0.9915611814345991	0.9915611814345991
GH28_e19	GH28:8	-	-	343	3300019371.a:Ga0187896_1000276_15	457	1.4e-184	2	342	29	369	0.9912536443148688	0.9912536443148688
PL12_e15	PL12_1:24	-	-	141	3300019371.a:Ga0187896_1000351_20	682	6.8e-70	1	141	369	509	0.9929078014184397	0.9929078014184397
GH13_e141	GH13:115	3.2.1.-:2	sucrose, starch	288	3300019371.a:Ga0187896_1000558_37	447	8.4e-137	1	287	39	320	0.9930555555555556	0.9930555555555556
GH3_e66	GH3:134	-	-	256	3300019371.a:Ga0187896_1000680_14	748	3.1e-114	3	256	153	413	0.98828125	0.98828125
GT2	GT2:24	-	-	150	3300019371.a:Ga0187896_1000680_18	452	1.4e-66	1	145	6	150	0.96	0.96
GT2	GT2:34	-	-	156	3300019371.a:Ga0187896_1000022_65	229	7.2e-80	1	155	7	161	0.9871794871794872	0.9871794871794872
GT8_e124	GT8:14|GT2:1	-	-	239	3300019371.a:Ga0187896_1000022_68	340	5.4e-96	1	238	10	264	0.9916317991631799	0.9916317991631799
GH109_e7	GH109:31	-	-	390	3300019371.a:Ga0187896_1000022_92	372	3.6e-17	5	170	7	164	0.4230769230769231	0.4230769230769231
CBM91_e3	CBM91:307|GH43_11:304	-	xylan	200	3300019371.a:Ga0187896_1000086_96	121	3.7e-56	84	199	1	116	0.575	0.575
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300019371.a:Ga0187896_1000094_32	931	1.6e-24	5	92	124	226	0.87	0.87
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300019371.a:Ga0187896_1000094_32	931	3.2e-152	1	300	294	594	0.9933554817275747	0.9933554817275747
GT2	GT2:27	-	-	171	3300019371.a:Ga0187896_1000122_97	348	5.6e-78	1	171	28	196	0.9941520467836257	0.9941520467836257
GT2	GT2:147	-	-	133	3300019371.a:Ga0187896_1000132_17	340	6.7e-56	1	133	6	139	0.9924812030075187	0.9924812030075187
GH109_e5	GH109:463	-	-	399	3300019371.a:Ga0187896_1000138_12	368	1.7e-21	2	182	2	164	0.45112781954887216	0.45112781954887216
CE9_e11	CE9:41	-	-	371	3300019371.a:Ga0187896_1000218_26	380	7.5e-195	1	370	6	375	0.9946091644204852	0.9946091644204852
GH2_e29	GH2:3674|GH31:1	3.2.1.31:89	beta-glucuronan	578	3300019371.a:Ga0187896_1000244_53	601	1.1e-224	2	578	9	591	0.9965397923875432	0.9965397923875432
GH88_e26	GH88:141	-	-	331	3300019371.a:Ga0187896_1000244_55	129	1.4e-54	211	330	1	120	0.3595166163141994	0.3595166163141994
CE4_e194	CE4:28	-	-	111	3300019371.a:Ga0187896_1000313_8	243	9.1e-52	4	110	60	167	0.954954954954955	0.954954954954955
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300019371.a:Ga0187896_1000326_61	723	1.1e-25	6	97	63	158	0.900990099009901	0.900990099009901
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300019371.a:Ga0187896_1000326_61	723	2.4e-152	3	356	217	571	0.9860335195530726	0.9860335195530726
GH31_e85	GH31:2083	3.2.1.199:9	polyphenol	440	3300019371.a:Ga0187896_1000374_9	670	1.3e-212	3	439	217	654	0.990909090909091	0.990909090909091
GH3_e213	GH3:36	-	-	207	3300019371.a:Ga0187896_1000699_26	688	9.7e-121	3	207	65	270	0.9855072463768116	0.9855072463768116
GT2	GT2:8	-	-	121	3300019371.a:Ga0187896_1000022_73	352	4.3e-24	1	72	4	79	0.5867768595041323	0.5867768595041323
GT2	GT2:6	-	-	162	3300019371.a:Ga0187896_1000022_73	352	9.1e-18	75	159	120	213	0.5185185185185185	0.5185185185185185
GH43_e111	GH43_12:180|GH43:5	3.2.1.37:1|3.2.1.55:1	xylan, xylan	281	3300019371.a:Ga0187896_1000023_220	549	3e-107	1	280	8	321	0.9928825622775801	0.9928825622775801
CBM91_e28	CBM91:215|GH43_12:206|GH43:7|GH43_14:1	-	xylan	199	3300019371.a:Ga0187896_1000023_220	549	2.3e-55	2	197	351	544	0.9798994974874372	0.9798994974874372
CBM50_e535	CBM50:6	-	chitin, peptidoglycan	46	3300019371.a:Ga0187896_1000094_128	488	2.2e-35	1	46	442	487	0.9782608695652174	0.9782608695652174
GT2	GT2:29	-	-	143	3300019371.a:Ga0187896_1000122_99	322	3.3e-73	1	143	6	148	0.993006993006993	0.993006993006993
CE4_e183	CE4:7	-	-	114	3300019371.a:Ga0187896_1000143_78	353	1.2e-61	2	113	152	262	0.9736842105263158	0.9736842105263158
GH73_e116	GH73:17	-	-	107	3300019371.a:Ga0187896_1000153_28	753	1e-49	1	107	426	533	0.9906542056074766	0.9906542056074766
GH43_e0	GH43_10:1191|GH43_12:66|GH28:13|GH43:5	3.2.1.55:2|3.2.1.37:1	xylan, xylan	269	3300019371.a:Ga0187896_1000153_90	505	3.7e-122	1	268	6	272	0.9925650557620818	0.9925650557620818
CBM91_e10	CBM91:1294|GH43_10:1290|GH43:2|CBM6:1	-	xylan	195	3300019371.a:Ga0187896_1000153_90	505	4.4e-50	1	194	305	503	0.9897435897435898	0.9897435897435898
GH33_e71	GH33:23	-	-	323	3300019371.a:Ga0187896_1000174_83	387	1.6e-181	1	322	33	354	0.9938080495356038	0.9938080495356038
GH77_e1	GH77:1346|GT35:16	2.4.1.25:3	starch	479	3300019371.a:Ga0187896_1000177_3	500	4.9e-223	2	477	11	491	0.9916492693110647	0.9916492693110647
GH25_e236	GH25:14	-	-	171	3300019371.a:Ga0187896_1000313_9	604	6.3e-86	1	171	104	273	0.9941520467836257	0.9941520467836257
GH4_e30	GH4:290	3.2.1.67:6	pectin	180	3300019371.a:Ga0187896_1000319_11	467	2.9e-90	1	178	13	190	0.9833333333333333	0.9833333333333333
GH2_e13	GH2:619	3.2.1.23:11	beta-galactan	603	3300019371.a:Ga0187896_1000325_33	955	4.4e-265	1	602	24	613	0.9966832504145937	0.9966832504145937
CE4_e362	CE4:61	-	-	127	3300019371.a:Ga0187896_1000374_4	279	2.4e-68	2	127	80	205	0.984251968503937	0.984251968503937
GH28_e123	GH28:54	-	-	361	3300019371.a:Ga0187896_1000408_39	523	1.5e-196	1	360	107	468	0.9944598337950139	0.9944598337950139
GH105_e32	GH105:46	-	-	339	3300019371.a:Ga0187896_1000408_44	377	1.4e-168	2	338	31	371	0.9911504424778761	0.9911504424778761
GH31_e60	GH31:2562|GH2:1	-	-	446	3300019371.a:Ga0187896_1000414_20	834	2.5e-198	1	446	235	686	0.9977578475336323	0.9977578475336323
GH105_e60	GH105:11	-	-	343	3300019371.a:Ga0187896_1000581_21	374	5.9e-162	2	343	21	364	0.9941690962099126	0.9941690962099126
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300019371.a:Ga0187896_1000581_34	493	2.4e-217	1	470	15	487	0.9957537154989384	0.9957537154989384
CBM50_e82	CBM50:9	-	chitin, peptidoglycan	49	3300019371.a:Ga0187896_1000621_36	615	2.5e-33	1	49	316	364	0.9795918367346939	0.9795918367346939
GT51_e63	GT51:7	-	-	168	3300019371.a:Ga0187896_1000662_9	236	5.9e-107	1	167	49	215	0.9880952380952381	0.9880952380952381
GT2	GT2:91|GT4:74|GT0:2|CE0:1	-	-	217	3300019371.a:Ga0187896_1000022_39	1316	1.3e-105	1	216	684	899	0.9907834101382489	0.9907834101382489
GT4_e4024	GT4:75|GT2:64|GT0:1|CE0:1	-	-	122	3300019371.a:Ga0187896_1000022_39	1316	9.5e-45	2	121	1166	1287	0.9754098360655737	0.9754098360655737
GT2	GT2:6	-	-	120	3300019371.a:Ga0187896_1000022_70	336	2.4e-70	2	120	24	142	0.9833333333333333	0.9833333333333333
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300019371.a:Ga0187896_1000093_88	479	1.2e-228	2	470	5	476	0.9957446808510638	0.9957446808510638
GH18_e221	GH18:43	-	-	287	3300019371.a:Ga0187896_1000094_108	561	1e-130	1	285	261	548	0.9895470383275261	0.9895470383275261
GT2	GT2:53|GT4:2	-	-	208	3300019371.a:Ga0187896_1000122_98	743	4.3e-78	1	203	186	386	0.9711538461538461	0.9711538461538461
GT2	GT2:156|GT4:8|GT0:3	-	-	243	3300019371.a:Ga0187896_1000122_98	743	1.3e-77	11	239	441	683	0.9382716049382716	0.9382716049382716
GH32_e130	GH32:52	-	-	321	3300019371.a:Ga0187896_1000219_3	598	3.9e-141	1	321	110	408	0.9968847352024922	0.9968847352024922
GH3_e90	GH3:13	-	-	233	3300019371.a:Ga0187896_1000219_47	437	1.1e-123	5	233	169	397	0.9785407725321889	0.9785407725321889
GH109_e7	GH109:31	-	-	390	3300019371.a:Ga0187896_1000219_8	345	7.5e-25	4	170	4	170	0.4256410256410256	0.4256410256410256
GH105_e21	GH105:48	-	-	322	3300019371.a:Ga0187896_1000244_41	375	4.5e-173	1	321	50	370	0.9937888198757764	0.9937888198757764
PL12_e41	PL12_1:4|PL12:2	-	-	140	3300019371.a:Ga0187896_1000244_54	704	6.4e-77	1	140	369	508	0.9928571428571429	0.9928571428571429
GT2	GT2:12	-	-	142	3300019371.a:Ga0187896_1000429_15	444	2.8e-72	1	142	222	363	0.9929577464788732	0.9929577464788732
GH42_e4	GH42:53	-	-	374	3300019371.a:Ga0187896_1000526_42	650	1.3e-199	1	373	7	379	0.9946524064171123	0.9946524064171123
GT28_e30	GT28:2065	-	-	150	3300019371.a:Ga0187896_1000558_20	355	3.5e-63	1	148	189	336	0.98	0.98
GH32_e67	GH32:11	-	-	311	3300019371.a:Ga0187896_1000618_13	483	3.9e-130	1	311	37	349	0.9967845659163987	0.9967845659163987
GH31_e60	GH31:2562|GH2:1	-	-	446	3300019371.a:Ga0187896_1000647_37	833	1.2e-186	2	445	236	683	0.9932735426008968	0.9932735426008968
GH31_e60	GH31:2562|GH2:1	-	-	446	3300019371.a:Ga0187896_1000647_38	837	8.7e-180	1	444	235	684	0.9932735426008968	0.9932735426008968
CBM34_e11	CBM34:126|GH13_39:69|CBM20:58|GH13:56|CBM48:9	3.2.1.1:13|3.2.1.41:12	starch	100	3300019371.a:Ga0187896_1000653_43	709	6.3e-29	2	100	27	123	0.98	0.98
GH13_e98	GH13:47|CBM34:38|GH13_39:3|GH13_20:1	-	sucrose	380	3300019371.a:Ga0187896_1000653_43	709	3.1e-207	1	379	180	561	0.9947368421052631	0.9947368421052631
GT4_e763	GT4:25	-	-	119	3300019371.a:Ga0187896_1000662_24	443	2.6e-50	1	118	212	346	0.9831932773109243	0.9831932773109243
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300019371.a:Ga0187896_1001530_9	741	0	1	699	13	711	0.9971428571428571	0.9971428571428571
CBM50_e427	CBM50:10	-	chitin, peptidoglycan	42	3300019371.a:Ga0187896_1000022_144	538	7.2e-25	1	42	489	530	0.9761904761904762	0.9761904761904762
