Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300027607.a:Ga0207422_1000002_1062	-	GT2(1-162)	GT2	-	N	2
3300027607.a:Ga0207422_1000002_1077	-	CE14(43-164)	-	-	Y(1-20)	1
3300027607.a:Ga0207422_1000002_1079	-	GT105(89-220)	GT105_e8	GT105	N	3
3300027607.a:Ga0207422_1000002_1118	-	GT105(85-211)	GT105_e8	-	N	2
3300027607.a:Ga0207422_1000002_1119	-	GT9(108-367)	GT9_e45	-	N	2
3300027607.a:Ga0207422_1000002_1149	-	CE14(6-111)	CE14_e27	-	N	2
3300027607.a:Ga0207422_1000002_1151	-	GT4(207-355)	GT4_e1945	-	N	2
3300027607.a:Ga0207422_1000002_118	-	CE4(21-131)	CE4_e341	-	N	2
3300027607.a:Ga0207422_1000002_124	-	GT5(5-224)	GT5_e28	-	N	2
3300027607.a:Ga0207422_1000002_1307	-	GT9(70-311)	GT9_e147	GT9	N	3
3300027607.a:Ga0207422_1000002_1360	-	GH149(23-1145)	GH149_e1	GH149	N	3
3300027607.a:Ga0207422_1000002_1361	3.2.1.75:1	GH30_1(52-492)	GH30_e58	GH30_1	Y(1-19)	3
3300027607.a:Ga0207422_1000002_1362	-	GH16_3(160-395)	GH16_e333	GH16_3	Y(1-27)	3
3300027607.a:Ga0207422_1000002_1364	3.2.1.39:1	GH17(132-359)	GH17_e61	GH17	N	3
3300027607.a:Ga0207422_1000002_1375	3.2.1.39:1|3.2.1.6:1|3.2.1.73:1	GH16_3(149-382)	GH16_e342	GH16_3	Y(1-25)	3
3300027607.a:Ga0207422_1000002_1379	-	GH28(57-356)	GH28_e78	GH28	Y(1-22)	3
3300027607.a:Ga0207422_1000002_1382	3.2.1.174:1	GH106(32-541)	GH106_e0	GH0	Y(1-20)	3
3300027607.a:Ga0207422_1000002_1386	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(225-709)	GH92_e0	GH92	Y(1-20)	3
3300027607.a:Ga0207422_1000002_149	-	GT51(36-212)	GT51_e160	GT51	N	3
3300027607.a:Ga0207422_1000002_1501	-	GT27(17-232)	GT2	GT2	N	3
3300027607.a:Ga0207422_1000002_1512	-	GT105(86-206)	GT105_e8	-	N	2
3300027607.a:Ga0207422_1000002_152	-	GT2(5-173)	GT2	GT2	N	3
3300027607.a:Ga0207422_1000002_153	-	GT83(181-554)	GT83_e91	-	Y(1-21)	2
3300027607.a:Ga0207422_1000002_1530	-	GT2(7-126)	GT2	-	N	2
3300027607.a:Ga0207422_1000002_1541	-	CE1(357-583)	-	-	N	1
3300027607.a:Ga0207422_1000002_1550	-	GH113(40-348)	GH113_e22	-	Y(1-31)	2
3300027607.a:Ga0207422_1000002_159	-	GT2(5-148)	GT2	-	N	2
3300027607.a:Ga0207422_1000002_1618	-	GT2(8-118)	GT2	-	N	2
3300027607.a:Ga0207422_1000002_1619	-	GT4(186-342)	GT4_e982	-	N	2
3300027607.a:Ga0207422_1000002_1648	-	GT4(218-396)	GT4_e1167	GT4	N	3
3300027607.a:Ga0207422_1000002_1649	-	GT2(3-136)	GT2	GT2	N	3
3300027607.a:Ga0207422_1000002_1688	-	AA4(15-248)	AA4_e1	-	N	2
3300027607.a:Ga0207422_1000002_1689	-	CE1(495-714)	-	-	Y(1-24)	1
