Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014602.a:Ga0121347_100005_10	-	AA12(146-286)	AA12_e0	-	Y(1-25)	2
3300014602.a:Ga0121347_100005_122	-	CE1(47-278)	-	-	Y(1-25)	1
3300014602.a:Ga0121347_100005_129	2.4.1.129:11	GT51(153-324)	GT51_e28	GT51	N	3
3300014602.a:Ga0121347_100005_157	-	GH24(41-177)	GH24_e182	-	N	2
3300014602.a:Ga0121347_100005_229	-	GH103(39-330)	GH103_e11	GH103	Y(1-29)	3
3300014602.a:Ga0121347_100005_60	-	CE14(48-162)	CE14_e45	-	N	2
3300014602.a:Ga0121347_100006_1	-	AA3_2(4-536)	AA3_e57	AA3_2	N	3
3300014602.a:Ga0121347_100006_13	-|3.5.1.-:1|3.2.1.-:1	CE4(91-260)+GH153(308-656)	CE4_e289+GH153_e0	CE4+GH153	Y(1-28)	3
3300014602.a:Ga0121347_100006_137	-|-|-|-	GH23(138-276)	GH23_e41+CBM50_e213+CBM50_e213+CBM50_e213	CBM50+GH23	Y(1-28)	3
3300014602.a:Ga0121347_100006_14	2.4.1.-:1	GT2(53-277)	GT2	GT2	N	3
3300014602.a:Ga0121347_100006_196	-	AA3(4-539)	-	-	N	1
3300014602.a:Ga0121347_100006_63	-	GT51(55-218)	GT51_e97	GT51	N	3
3300014602.a:Ga0121347_100007_112	-	GH23(222-366)	GH23_e254	GH23	Y(1-27)	3
3300014602.a:Ga0121347_100007_115	-	GH23(106-214)	GH23_e239	GH23	N	3
3300014602.a:Ga0121347_100007_45	-	GT2(8-123)	GT2	-	N	2
3300014602.a:Ga0121347_100007_49	-	GT83(4-480)	GT83_e24	GT83	Y(1-28)	3
3300014602.a:Ga0121347_100009_147	-	GH24(41-177)	GH24_e182	-	N	2
3300014602.a:Ga0121347_100011_108	2.4.1.15:96	GT20(5-453)	GT20_e1	GT20	Y(1-21)	3
3300014602.a:Ga0121347_100011_143	-	AA6(9-178)	-	-	N	1
3300014602.a:Ga0121347_100011_19	-	CE1(21-274)	-	-	N	1
3300014602.a:Ga0121347_100011_24	1.10.3.2:1	AA1(45-609)	AA1_e1	-	Y(1-24)	2
3300014602.a:Ga0121347_100012_3	2.4.1.182:13	GT19(8-371)	GT19_e17	GT19	N	3
3300014602.a:Ga0121347_100013_28	-	CE4(92-257)	CE4_e167	CE4	Y(1-26)	3
3300014602.a:Ga0121347_100013_29	2.4.1.-:1	GT2(49-269)	GT2	GT2	N	3
3300014602.a:Ga0121347_100014_88	-	GT25(2-179)	GT25_e185	GT25	N	3
3300014602.a:Ga0121347_100014_90	-	GT4(166-276)	GT4_e572	GT4	N	3
3300014602.a:Ga0121347_100014_91	-	GT2(7-153)	GT2	GT2	N	3
3300014602.a:Ga0121347_100014_92	-	CE4(84-210)	CE4_e345	-	N	2
3300014602.a:Ga0121347_100016_30	-	AA4(10-200)	AA4_e1	-	N	2
3300014602.a:Ga0121347_100017_43	1.10.3.2:4|1.10.3.-:1	AA1(45-599)	AA1_e46	-	Y(1-24)	2
3300014602.a:Ga0121347_100019_85	1.6.5.6:3	AA6(6-183)	AA6_e0	-	N	2
3300014602.a:Ga0121347_100021_25	-	GT28(195-354)	GT28_e48	GT28	N	3
3300014602.a:Ga0121347_100021_31	3.5.1.108:18	CE11(4-274)	CE11_e22	CE11	N	3
3300014602.a:Ga0121347_100021_49	2.4.99.-:4	GT30(35-215)	GT30_e52	GT30	N	3
3300014602.a:Ga0121347_100022_16	-	GH108(7-90)	GH108_e0	-	N	2
3300014602.a:Ga0121347_100022_83	-	GT4(191-340)	GT4_e1856	GT4	N	3
3300014602.a:Ga0121347_100023_15	-	GT51(61-235)	GT51_e153	GT51	N	3
3300014602.a:Ga0121347_100030_18	-	GT2(9-126)	GT2	GT2	N	3
3300014602.a:Ga0121347_100030_19	-	GT4(169-312)	GT4_e3922	GT4	N	3
