dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23_e447	GH23:207	-	-	69	3300012859.a:Ga0160482_100004_193	318	1.4e-37	1	69	242	310	0.9855072463768116	0.9855072463768116
GH13_e129	GH13_4:140|GH13:4|GH13_18:1	2.4.1.4:1	sucrose, sucrose	395	3300012859.a:Ga0160482_100004_215	495	1.7e-38	238	395	212	353	0.39746835443037976	0.39746835443037976
GH27_e15	GH27:68	-	-	238	3300012859.a:Ga0160482_100004_297	438	2.9e-107	1	236	164	396	0.9873949579831933	0.9873949579831933
GH35_e20	GH35:105|CBM13:1	-	-	345	3300012859.a:Ga0160482_100004_314	780	1e-150	2	343	46	381	0.9884057971014493	0.9884057971014493
GH109_e2	GH109:143	-	-	391	3300012859.a:Ga0160482_100004_340	386	1.5e-18	1	186	22	194	0.4731457800511509	0.4731457800511509
GH140_e15	GH140:111|GH23:1|CBM35:1	-	-	421	3300012859.a:Ga0160482_100004_378	510	2.4e-16	7	275	103	357	0.6365795724465558	0.6365795724465558
GH127_e5	GH127:146	3.2.1.-:2	carrageenan	539	3300012859.a:Ga0160482_100004_386	664	5.7e-239	1	539	22	573	0.9981447124304267	0.9981447124304267
GH2_e61	GH2:894|CBM67:5|GH43_34:1|GH42:1	3.2.1.23:12	beta-galactan	827	3300012859.a:Ga0160482_100004_389	1002	1.2e-301	12	824	35	889	0.9818621523579202	0.9818621523579202
GH3_e14	GH3:256	3.2.1.-:3|3.2.1.21:2	beta-glucan, beta-glucan	217	3300012859.a:Ga0160482_100014_151	830	1.1e-102	1	216	562	775	0.9907834101382489	0.9907834101382489
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300012859.a:Ga0160482_100014_185	735	3.8e-40	3	96	8	100	0.9207920792079208	0.9207920792079208
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300012859.a:Ga0160482_100014_185	735	2.1e-183	3	356	176	529	0.9860335195530726	0.9860335195530726
GH3_e128	GH3:24	-	-	222	3300012859.a:Ga0160482_100014_288	730	4.5e-114	1	222	63	284	0.9954954954954955	0.9954954954954955
GH71_e7	GH71:8	-	-	352	3300012859.a:Ga0160482_100014_52	787	3.4e-123	1	351	406	761	0.9943181818181818	0.9943181818181818
GT2	GT2:54|GT94:1	-	-	124	3300012859.a:Ga0160482_100014_64	452	4.5e-50	1	124	7	130	0.9919354838709677	0.9919354838709677
GT1_e621	GT1:72	-	-	411	3300012859.a:Ga0160482_100016_103	432	2.2e-155	1	410	15	424	0.9951338199513382	0.9951338199513382
GT4_e3569	GT4:21	-	-	110	3300012859.a:Ga0160482_100016_258	373	4.2e-45	1	109	227	337	0.9818181818181818	0.9818181818181818
CE9_e64	CE9:175	-	-	368	3300012859.a:Ga0160482_100016_330	381	1.4e-158	1	367	9	374	0.9945652173913043	0.9945652173913043
CBM50_e1005	CBM50:14	-	chitin, peptidoglycan	48	3300012859.a:Ga0160482_100016_37	123	7.1e-23	1	48	69	116	0.9791666666666666	0.9791666666666666
GH43_e206	GH43_17:6	-	-	262	3300012859.a:Ga0160482_100030_17	298	1.4e-126	1	262	9	276	0.9961832061068703	0.9961832061068703
GT2	GT2:25	-	-	117	3300012859.a:Ga0160482_100030_206	321	3.9e-51	1	117	8	124	0.9914529914529915	0.9914529914529915
GH3_e197	GH3:1321|GH78:3|CBM6:1	3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1	beta-glucan, beta-glucan, xylan, arabinan, host glycan	221	3300012859.a:Ga0160482_100042_192	817	4.7e-100	1	221	37	257	0.995475113122172	0.995475113122172
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	3300012859.a:Ga0160482_100042_193	851	2e-42	2	167	101	271	0.8870967741935484	0.8870967741935484
GH78_e80	GH78:1278|CBM67:96|GH3:3|GH0:2|GH18:2|CBM0:1	3.2.1.40:8|3.1.1.73:2	alpha-rhamnoside	510	3300012859.a:Ga0160482_100042_193	851	8.8e-187	3	508	301	824	0.9901960784313726	0.9901960784313726
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	3300012859.a:Ga0160482_100042_208	888	5e-39	2	155	105	261	0.8225806451612904	0.8225806451612904
GH78_e70	GH78:57|CBM67:6	-	-	551	3300012859.a:Ga0160482_100042_208	888	5.1e-279	2	551	303	857	0.9963702359346642	0.9963702359346642
GH23_e447	GH23:207	-	-	69	3300012859.a:Ga0160482_100101_111	203	3.4e-41	1	69	127	195	0.9855072463768116	0.9855072463768116
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300012859.a:Ga0160482_100101_119	690	1.6e-22	5	95	17	107	0.8910891089108911	0.8910891089108911
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300012859.a:Ga0160482_100101_119	690	1.8e-154	3	356	161	527	0.9860335195530726	0.9860335195530726
GH3_e216	GH3:21	3.2.1.-:1	beta-glucan	234	3300012859.a:Ga0160482_100234_43	575	1.2e-83	2	234	86	321	0.9914529914529915	0.9914529914529915
GH109_e2	GH109:143	-	-	391	3300012859.a:Ga0160482_100276_3	403	1.4e-17	2	164	8	171	0.4143222506393862	0.4143222506393862
GH13_e234	GH13_30:1338|GH13:8|GH13_23:7|GH13_16:1	3.2.1.20:2	sucrose, starch	351	3300012859.a:Ga0160482_101610_2	561	1.3e-171	4	349	43	411	0.9829059829059829	0.9829059829059829
