dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA6_e2	AA6:22	-	-	195	3300005964.a:Ga0081529_106354_10	198	2.9e-52	4	194	7	192	0.9743589743589743	0.9743589743589743
GT2	GT2:8	-	-	108	3300005964.a:Ga0081529_108597_4	314	9.4e-43	1	102	10	112	0.9351851851851852	0.9351851851851852
GT2	GT2:8	-	-	124	3300005964.a:Ga0081529_115517_1	153	7e-58	1	124	25	146	0.9919354838709677	0.9919354838709677
GT2	GT2:5	-	-	222	3300005964.a:Ga0081529_116166_160	423	4.1e-120	1	222	47	268	0.9954954954954955	0.9954954954954955
GH1_e57	GH1:10	-	-	361	3300005964.a:Ga0081529_118232_15	388	6.4e-205	1	361	4	381	0.997229916897507	0.997229916897507
GH133_e7	GH133:42	-	-	345	3300005964.a:Ga0081529_118354_21	609	7.3e-195	1	345	257	601	0.9971014492753624	0.9971014492753624
GH15_e30	GH15:67	3.2.1.3:4	starch	340	3300005964.a:Ga0081529_118354_22	617	1.9e-177	1	339	270	608	0.9941176470588236	0.9941176470588236
GH57_e48	GH57:62	-	-	312	3300005964.a:Ga0081529_118354_24	444	1.6e-176	1	312	7	318	0.9967948717948718	0.9967948717948718
GH15_e40	GH15:49	3.2.1.28:1	trehalose	358	3300005964.a:Ga0081529_119268_19	591	2.3e-187	1	358	215	572	0.9972067039106145	0.9972067039106145
GT2	GT2:14	-	-	97	3300005964.a:Ga0081529_120263_3	284	2.9e-44	2	95	34	127	0.9587628865979382	0.9587628865979382
GT2	GT2:11	-	-	130	3300005964.a:Ga0081529_122281_2	245	7.1e-58	1	130	4	134	0.9923076923076923	0.9923076923076923
GT4_e2421	GT4:12	-	-	138	3300005964.a:Ga0081529_126155_68	410	2.1e-61	1	138	235	371	0.9927536231884058	0.9927536231884058
GT4_e928	GT4:22	-	-	144	3300005964.a:Ga0081529_126567_5	352	3.7e-67	1	143	174	318	0.9861111111111112	0.9861111111111112
GT21_e5	GT21:60	-	-	212	3300005964.a:Ga0081529_126871_4	330	9.7e-113	1	212	24	234	0.9952830188679245	0.9952830188679245
GT39_e17	GT39:42	-	-	218	3300005964.a:Ga0081529_144035_39	394	2.7e-20	6	170	30	205	0.7522935779816514	0.7522935779816514
GT2	GT2:20	-	-	161	3300005964.a:Ga0081529_144035_62	67	3e-21	1	67	4	67	0.40993788819875776	0.40993788819875776
GT4_e197	GT4:19	-	-	124	3300005964.a:Ga0081529_115222_5	352	6.6e-26	5	114	210	318	0.8790322580645161	0.8790322580645161
GT2	GT2:7	-	-	142	3300005964.a:Ga0081529_115517_5	282	1.6e-16	69	122	1	56	0.3732394366197183	0.3732394366197183
GH15_e1	GH15:40	-	-	342	3300005964.a:Ga0081529_116166_161	601	2.1e-195	2	342	254	594	0.9941520467836257	0.9941520467836257
AA7_e0	AA7:17	1.1.3.-:1	chitooligosaccharide	417	3300005964.a:Ga0081529_117699_20	446	4.7e-16	6	184	19	202	0.42685851318944845	0.42685851318944845
GT5_e5	GT5:63	2.4.1.11:2|2.4.1.21:2|2.4.1.242:2	-	541	3300005964.a:Ga0081529_118354_25	570	2.8e-278	1	541	16	557	0.9981515711645101	0.9981515711645101
GT4_e3135	GT4:23	-	-	160	3300005964.a:Ga0081529_119268_20	449	3.7e-75	1	160	254	415	0.99375	0.99375
GT2	GT2:6	-	-	224	3300005964.a:Ga0081529_120000_16	423	6.2e-118	1	224	57	284	0.9955357142857143	0.9955357142857143
CE9_e35	CE9:28	-	-	375	3300005964.a:Ga0081529_120000_20	172	5.5e-65	1	173	4	167	0.45866666666666667	0.45866666666666667
GT4_e3314	GT4:18	-	-	130	3300005964.a:Ga0081529_120229_214	352	2.2e-53	2	130	186	313	0.9846153846153847	0.9846153846153847
GT4_e740	GT4:68	2.4.1.245:2	-	160	3300005964.a:Ga0081529_120229_31	398	6e-72	2	159	212	367	0.98125	0.98125
GT115_e0	GT115:67	-	-	247	3300005964.a:Ga0081529_121180_12	327	1.2e-121	1	247	7	260	0.9959514170040485	0.9959514170040485
GT66_e4	GT66:63	-	-	592	3300005964.a:Ga0081529_121180_17	764	3.7e-289	2	590	30	634	0.9932432432432432	0.9932432432432432
GH12_e5	GH12:59	3.2.1.4:1	cellulose	169	3300005964.a:Ga0081529_124499_10	351	1.5e-77	1	169	173	342	0.9940828402366864	0.9940828402366864
GT2	GT2:20	-	-	199	3300005964.a:Ga0081529_126155_47	462	7.4e-88	1	198	134	335	0.9899497487437185	0.9899497487437185
GT2	GT2:23|GT32:1	-	-	228	3300005964.a:Ga0081529_126871_33	395	7.5e-111	1	228	44	272	0.9956140350877193	0.9956140350877193
GT2	GT2:20	-	-	161	3300005964.a:Ga0081529_126871_45	155	3.3e-39	75	161	2	88	0.5341614906832298	0.5341614906832298
GT4_e3777	GT4:20	-	-	149	3300005964.a:Ga0081529_128202_3	402	1.2e-39	5	147	229	366	0.9530201342281879	0.9530201342281879
GT2	GT2:16	-	-	69	3300005964.a:Ga0081529_132748_4	263	1.5e-41	1	69	13	81	0.9855072463768116	0.9855072463768116
GT2	GT2:12	-	-	189	3300005964.a:Ga0081529_133131_4	427	2.9e-83	1	188	135	329	0.9894179894179894	0.9894179894179894
GT2	GT2:7	-	-	136	3300005964.a:Ga0081529_144035_17	310	3e-28	11	127	15	127	0.8529411764705882	0.8529411764705882
