Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300025254.a:Ga0209148_1000006_25	CAB3230510.1|AA3_2	50.4	552	264	5	3	547	22	570	2.6e-155	552.7
3300025254.a:Ga0209148_1000006_30	AMJ20543.1|GH13_11	56.9	399	170	1	25	423	13	409	2.5e-126	456.1
3300025254.a:Ga0209148_1000006_149	QSW26935.1|CE4	76.2	294	69	1	10	303	9	301	1.7e-140	502.7
3300025254.a:Ga0209148_1000006_196	AXF17560.1|GH42	98.3	657	11	0	1	657	1	657	0.0e+00	1245.3
3300025254.a:Ga0209148_1000006_197	AXF18645.1|GH35	93.6	803	51	0	36	838	36	838	0.0e+00	1554.7
3300025254.a:Ga0209148_1000006_223	BBU30626.1|GH0	83.0	906	153	1	1	905	1	906	0.0e+00	1640.6
3300025254.a:Ga0209148_1000006_352	ALL69785.1|GH0	68.3	795	246	3	1	792	1	792	0.0e+00	1171.4
3300025254.a:Ga0209148_1000006_358	AXF18564.1|GH13_16	99.3	554	4	0	1	554	1	554	0.0e+00	1172.1
3300025254.a:Ga0209148_1000006_359	AXF16959.1|GH13_23	96.0	524	21	0	1	524	1	524	3.6e-308	1060.4
3300025254.a:Ga0209148_1000006_392	AXF16984.1|CBM48|GH13_11	98.4	737	12	0	1	737	1	737	0.0e+00	1530.4
3300025254.a:Ga0209148_1000006_420	AXF18576.1|GT5	97.5	510	8	1	1	510	24	528	2.5e-290	1001.1
3300025254.a:Ga0209148_1000006_433	AXF17018.1|GH37	98.8	564	7	0	1	564	1	564	0.0e+00	1143.3
3300025254.a:Ga0209148_1000006_461	AXF17042.1|GH37	94.7	628	28	2	1	627	1	624	0.0e+00	1114.4
3300025254.a:Ga0209148_1000006_599	AXF17154.1|GH0	99.1	760	7	0	1	760	1	760	0.0e+00	1513.8
3300025254.a:Ga0209148_1000006_604	ARF89445.1|GT1	41.2	505	284	4	23	521	458	955	2.0e-104	383.6
3300025254.a:Ga0209148_1000006_613	AXF17166.1|GT2	98.7	319	4	0	1	319	1	319	5.6e-179	630.6
3300025254.a:Ga0209148_1000006_755	AXF17248.1|GT2	97.9	333	7	0	1	333	1	333	3.1e-188	661.4
3300025254.a:Ga0209148_1000006_785	CAD7251071.1|GT51	65.7	341	117	0	4	344	215	555	2.5e-124	449.1
3300025254.a:Ga0209148_1000006_859	AXF17329.1|GT2	99.9	734	1	0	1	734	1	734	0.0e+00	1484.9
3300025254.a:Ga0209148_1000006_860	BBB59868.1|GT2	43.6	718	400	5	161	876	515	1229	5.9e-170	602.1
3300025254.a:Ga0209148_1000006_861	AXF17331.1|GH8	98.0	397	8	0	1	397	1	397	3.5e-231	804.3
3300025254.a:Ga0209148_1000006_905	AXF17362.1|GT2	97.7	341	6	1	9	349	1	339	7.3e-188	660.2
3300025254.a:Ga0209148_1000006_906	AXF17363.1|GT2	98.5	335	5	0	1	335	1	335	1.3e-194	682.6
3300025254.a:Ga0209148_1000006_907	AXF17364.1|GT2	94.7	358	19	0	1	358	1	358	7.0e-186	653.7
3300025254.a:Ga0209148_1000006_927	AXF17380.1|GH1	97.0	464	14	0	1	464	1	464	2.6e-273	944.5
3300025254.a:Ga0209148_1000006_947	SQK97389.1|GH3	52.0	460	213	5	3	457	4	460	1.4e-105	387.9
3300025254.a:Ga0209148_1000006_984	CAD7731929.1|GH43_12	67.4	270	88	0	2	271	19	288	1.5e-107	393.7
3300025254.a:Ga0209148_1000006_1015	ARF89445.1|GT1	42.7	508	287	2	12	519	457	960	2.6e-109	399.8
3300025254.a:Ga0209148_1000006_1104	CAD7280782.1|GT2	40.4	798	425	7	90	846	396	1183	5.7e-157	558.9
3300025254.a:Ga0209148_1000006_1166	AXF17689.1|GT9	95.1	389	19	0	1	389	1	389	9.5e-213	743.0
3300025254.a:Ga0209148_1000006_1261	AZV31449.1|GH23	42.0	588	312	11	34	613	240	806	1.6e-116	424.1
3300025254.a:Ga0209148_1000006_1295	AXF18677.1|CBM48|GH13_11	96.7	670	22	0	27	696	1	670	0.0e+00	1357.0
3300025254.a:Ga0209148_1000006_1296	AXF18678.1|GT35	97.3	813	22	0	36	848	1	813	0.0e+00	1613.2
3300025254.a:Ga0209148_1000006_1329	CAD7280782.1|GT2	77.1	240	55	0	8	247	13	252	1.5e-105	387.5
3300025254.a:Ga0209148_1000006_1380	AXF17854.1|GH0|GH13_3	98.0	1150	23	0	1	1150	1	1150	0.0e+00	2314.3
3300025254.a:Ga0209148_1000006_1381	AXF17855.1|GH13_16	99.2	1153	9	0	1	1153	1	1153	0.0e+00	2271.5
3300025254.a:Ga0209148_1000006_1382	AXF17856.1|CBM48|GH13_9	98.6	736	10	0	1	736	1	736	0.0e+00	1553.5
3300025254.a:Ga0209148_1000006_1383	AXF17857.1|CBM48|GH13_11	98.5	739	11	0	1	739	1	739	0.0e+00	1512.7
3300025254.a:Ga0209148_1000006_1384	AXF17858.1|CBM48|GH13_10	98.3	639	11	0	1	639	1	639	0.0e+00	1315.8
3300025254.a:Ga0209148_1000006_1385	AXF17859.1|GH77	98.1	743	10	1	1	739	1	743	0.0e+00	1454.9
3300025254.a:Ga0209148_1000006_1386	AXF17860.1|GH13_26	99.2	951	8	0	1	951	1	951	0.0e+00	1910.2
3300025254.a:Ga0209148_1000006_1392	AKG15280.2|GH103	59.6	485	192	4	1	483	1	483	4.0e-166	588.6
3300025254.a:Ga0209148_1000006_1414	AGL63717.2|GT4	48.8	631	300	10	282	906	107	720	2.6e-155	553.5
3300025254.a:Ga0209148_1000006_1454	CAD7280782.1|GT2	77.1	240	55	0	8	247	13	252	1.5e-105	387.5
3300025254.a:Ga0209148_1000006_1516	AHC21644.2|GH1	49.3	513	241	4	5	499	11	522	1.6e-133	480.3
3300025254.a:Ga0209148_1000018_15	QCE13289.1|CE8	56.9	406	147	3	8	389	411	812	1.3e-127	460.3
3300025254.a:Ga0209148_1000018_43	CAD7252417.1|GH13	45.0	578	306	8	132	700	341	915	2.1e-117	427.2
3300025254.a:Ga0209148_1000018_60	AXF14956.1|GT4	99.7	343	1	0	1	343	1	343	1.4e-196	689.1
3300025254.a:Ga0209148_1000018_101	CAN65674.1|GH28	44.5	568	288	9	57	618	95	641	2.9e-134	483.0
3300025254.a:Ga0209148_1000018_110	QOF98722.1|GT87	72.2	550	148	2	12	557	11	559	2.4e-241	838.6
3300025254.a:Ga0209148_1000018_130	CAE6201338.1|GH1	37.2	648	362	13	3	624	592	1220	2.5e-114	416.8
3300025254.a:Ga0209148_1000018_145	CAG7911095.1|GH5_11	41.1	963	487	18	8	954	576	1474	3.2e-201	706.1
3300025254.a:Ga0209148_1000018_148	URX63132.1|GH0	58.7	339	135	2	10	348	4	337	1.6e-110	403.3
3300025254.a:Ga0209148_1000018_172	CAE6110940.1|CE8	44.0	548	274	11	29	567	264	787	4.2e-124	449.1
3300025254.a:Ga0209148_1000018_181	AXF15050.1|CBM50	98.3	238	4	0	1	238	1	238	6.4e-111	404.1
3300025254.a:Ga0209148_1000018_211	AXF15075.1|CBM50|GH23	97.3	549	15	0	1	549	1	549	7.2e-299	1029.6
3300025254.a:Ga0209148_1000018_219	AXF16179.1|GT4	100.0	354	0	0	1	354	1	354	6.2e-203	710.3
3300025254.a:Ga0209148_1000018_221	AXF15083.1|GT20	99.4	486	3	0	1	486	1	486	6.6e-280	966.5
3300025254.a:Ga0209148_1000018_231	AXF16181.1|GT104	95.8	378	16	0	35	412	2	379	5.5e-219	763.8
3300025254.a:Ga0209148_1000018_235	AXF15097.1|GH3	98.2	342	6	0	17	358	1	342	1.2e-193	679.5
3300025254.a:Ga0209148_1000018_242	CAE6204650.1|GH28	51.3	600	284	4	2	594	745	1343	5.6e-172	608.2
3300025254.a:Ga0209148_1000018_323	AXF15174.1|GH103	98.4	385	6	0	28	412	1	385	2.8e-215	751.5
3300025254.a:Ga0209148_1000018_389	AZV30663.1|GT2	56.9	522	211	4	15	522	859	1380	3.0e-148	529.3
3300025254.a:Ga0209148_1000018_390	AXF16198.1|GT2	97.8	578	13	0	1	578	1	578	0.0e+00	1151.0
3300025254.a:Ga0209148_1000018_433	AXF15264.1|GH23	99.0	401	4	0	1	401	1	401	2.5e-200	701.8
3300025254.a:Ga0209148_1000018_488	AGL63717.2|GT4	43.9	606	282	6	172	721	107	710	1.4e-138	497.7
