Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300010279.a:Ga0129313_1004591_1	ADU24175.1|CBM37	65.7	286	96	2	200	483	420	705	1.3e-110	404.1
3300010279.a:Ga0129313_1000912_18	ADU21311.1|CBM37	59.0	346	130	3	519	858	68	407	2.6e-114	417.2
3300010279.a:Ga0129313_1001197_16	CAB55348.1|CE15|CE3|3.1.1.72	95.1	769	37	1	1	769	1	768	0.0e+00	1501.9
3300010279.a:Ga0129313_1000729_8	BCM92697.1|CBM32|GH43_24	46.0	546	281	8	49	588	130	667	6.2e-132	475.7
3300010279.a:Ga0129313_1002707_1	CCO05864.1|GT5	65.7	469	161	0	1	469	1	469	6.2e-190	667.5
3300010279.a:Ga0129313_1002707_3	QWI77036.1|CBM48|GH13_9	61.1	329	120	2	3	331	631	951	1.6e-117	426.8
3300010279.a:Ga0129313_1002707_4	CBL16844.1|CBM48|GH13_9	70.7	638	187	0	11	648	9	646	8.3e-289	996.5
3300010279.a:Ga0129313_1002014_7	AAT48118.1|CBM37|CBM4|GH9	36.0	963	468	33	1	875	1	903	2.2e-141	507.3
3300010279.a:Ga0129313_1002014_8	ADU21572.1|CBM22|CBM6|GH43_16	57.5	764	262	11	84	836	33	744	9.4e-250	867.1
3300010279.a:Ga0129313_1003759_4	CUH93796.1|GH3	49.1	442	212	6	48	479	26	464	1.5e-112	410.6
3300010279.a:Ga0129313_1000155_7	ADU22445.1|CBM37|PL1_2	53.7	784	313	12	1	781	1	737	8.9e-224	780.8
3300010279.a:Ga0129313_1000437_1	ADU21606.1|CBM22|CE0	68.7	819	182	6	1	815	1	749	1.3e-309	1065.8
3300010279.a:Ga0129313_1000437_12	CAA77476.1|GH10|GH11|3.2.1.8	62.1	956	303	3	1	899	1	954	4.6e-253	879.0
3300010279.a:Ga0129313_1000437_13	ADU21570.1|CBM37	39.8	829	447	16	9	798	10	825	3.5e-161	573.2
3300010279.a:Ga0129313_1000437_14	CAB51934.1|CBM22|GH11|GH16_21|3.2.1.73|3.2.1.8	46.2	836	372	9	1	806	1	788	9.9e-164	581.3
3300010279.a:Ga0129313_1000109_33	ADU22070.1|CBM37|GH9	54.5	512	218	9	1	501	1	508	6.8e-155	552.0
3300010279.a:Ga0129313_1000109_34	EWM53237.1|CBM79|GH9	62.0	898	300	11	1	875	1	880	1.1e-248	863.6
3300010279.a:Ga0129313_1000109_42	CAB05881.1|CBM80|GH5_4|3.2.1.4	79.3	772	146	3	1	771	1	759	0.0e+00	1193.7
3300010279.a:Ga0129313_1000109_50	CAG7903126.1|GH28	45.1	466	241	8	15	469	68	529	6.9e-112	408.3
3300010279.a:Ga0129313_1000109_51	CBL16579.1|CBM22|GH10|3.2.1.8	48.0	567	259	12	7	569	7	541	1.4e-142	510.8
3300010279.a:Ga0129313_1000485_1	CBL17903.1|CBM22|CE0|GH30_8|3.2.1.8	55.6	419	158	7	1	407	1	403	7.1e-126	454.5
3300010279.a:Ga0129313_1000485_3	ADU23208.1|CBM22|CBM37|CE0|GH11	42.8	559	188	11	186	617	275	828	7.7e-108	395.2
3300010279.a:Ga0129313_1000485_4	ADU21987.1|CBM22|CE0|GH43_10	52.9	577	199	9	458	1033	729	1233	6.7e-157	558.9
3300010279.a:Ga0129313_1000063_73	CBL18389.1|CBM3|GH9|3.2.1.4	59.9	666	239	10	6	668	11	651	2.9e-227	792.3
3300010279.a:Ga0129313_1000063_78	QYO62262.1|GH13	61.0	359	134	3	1	354	1	358	5.2e-116	422.2
3300010279.a:Ga0129313_1000063_99	UQK36399.1|GT2	62.0	313	115	3	3	314	2	311	5.9e-110	401.4
3300010279.a:Ga0129313_1000482_34	AAR39816.1|CBM22|CE0|GH11	60.0	778	184	3	6	656	5	782	1.2e-213	747.3
3300010279.a:Ga0129313_1000359_25	AEY66151.1|CBM4	39.5	592	331	8	1	569	1	588	1.2e-119	434.5
3300010279.a:Ga0129313_1003813_5	CUH93796.1|GH3	48.7	614	290	10	3	598	5	611	2.3e-152	543.1
3300010279.a:Ga0129313_1000030_14	ADU21303.1|GH124	67.8	429	90	4	1	428	1	382	2.9e-162	575.5
3300010279.a:Ga0129313_1000030_27	ADU23209.1|GH53	56.1	499	168	3	38	531	49	501	5.3e-169	598.2
3300010279.a:Ga0129313_1000030_37	CAA77476.1|GH10|GH11|3.2.1.8	43.9	966	363	16	1	799	1	954	3.7e-166	590.1
3300010279.a:Ga0129313_1000030_103	QNU67298.1|GH5_1	67.2	457	128	5	39	490	31	470	2.6e-186	656.4
3300010279.a:Ga0129313_1000030_104	ADU21575.1|CBM37|GH5_1	83.4	458	75	1	38	494	40	497	7.3e-244	847.0
3300010279.a:Ga0129313_1000030_119	QYX25725.1|CBM48|GH13_9	58.8	595	243	2	1	594	1	594	2.7e-227	792.0
3300010279.a:Ga0129313_1000007_30	AWZ17133.1|GH13_30	36.9	1156	668	20	6	1107	406	1554	2.1e-207	726.9
3300010279.a:Ga0129313_1000007_49	QBQ55156.1|CBM50	39.0	608	344	7	144	745	118	704	7.0e-104	382.5
3300010279.a:Ga0129313_1000007_81	CCO05435.1|GH3	67.3	911	294	2	1	907	1	911	0.0e+00	1247.3
3300010279.a:Ga0129313_1000007_176	AGL63717.2|GT4	44.9	637	310	10	166	772	107	732	2.9e-136	490.0
3300010279.a:Ga0129313_1000007_196	AMJ20543.1|GH13_11	58.9	401	160	2	21	416	9	409	8.3e-130	467.6
3300010279.a:Ga0129313_1000007_211	QWU85921.1|GH130	53.2	459	207	1	5	455	1375	1833	1.8e-138	496.5
3300010279.a:Ga0129313_1000007_221	ALR08738.2|GT83	43.6	589	318	8	10	588	2	586	1.7e-136	490.3
3300010279.a:Ga0129313_1000007_231	ADU21609.1|CBM3|GH9	75.8	975	184	5	1	973	1	925	0.0e+00	1538.5
3300010279.a:Ga0129313_1000007_244	AEE64773.1|CBM13|GH43_4	55.8	901	364	5	4	889	7	888	2.7e-290	1001.9
