HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA3.hmm	618	3300026971.a:Ga0207716_100017_148	553	6.5e-51	86	405	2	549	0.5161812297734628
AA3.hmm	618	3300026971.a:Ga0207716_100017_167	549	7.9e-46	86	400	2	545	0.5080906148867314
GH109.hmm	399	3300026971.a:Ga0207716_100017_169	384	9.5e-16	4	188	7	192	0.46115288220551376
GH43_5.hmm	287	3300026971.a:Ga0207716_100017_276	329	2.3e-101	1	287	32	321	0.9965156794425087
GT51.hmm	177	3300026971.a:Ga0207716_100017_284	237	3.5e-39	11	168	53	210	0.8870056497175142
AA7.hmm	458	3300026971.a:Ga0207716_100017_35	782	5.6e-76	14	236	375	596	0.4847161572052402
GT25.hmm	181	3300026971.a:Ga0207716_100017_395	267	1e-28	3	170	2	164	0.9226519337016574
GT20.hmm	475	3300026971.a:Ga0207716_100019_134	489	7.7e-150	14	474	3	451	0.968421052631579
GH109.hmm	399	3300026971.a:Ga0207716_100019_147	348	2.5e-18	7	190	2	178	0.45864661654135336
CE7.hmm	313	3300026971.a:Ga0207716_100019_223	324	2.8e-121	8	312	10	317	0.9712460063897763
AA3_2.hmm	568	3300026971.a:Ga0207716_100019_267	554	8e-162	3	566	3	530	0.9911971830985915
GH38.hmm	269	3300026971.a:Ga0207716_100019_315	1036	8.7e-80	2	256	233	496	0.9442379182156134
GH109.hmm	399	3300026971.a:Ga0207716_100019_351	337	1.5e-18	6	162	2	156	0.39097744360902253
GT51.hmm	177	3300026971.a:Ga0207716_100025_180	816	5.1e-59	1	177	43	224	0.9943502824858758
GT2.hmm	170	3300026971.a:Ga0207716_100025_208	274	1.5e-27	2	165	31	192	0.9588235294117647
GT19.hmm	354	3300026971.a:Ga0207716_100025_52	376	1.4e-88	2	350	8	351	0.9830508474576272
GH42.hmm	371	3300026971.a:Ga0207716_100025_56	652	2.1e-150	1	370	8	391	0.9946091644204852
GH38.hmm	269	3300026971.a:Ga0207716_100041_119	1066	1.5e-73	2	255	252	514	0.9405204460966543
GH108.hmm	86	3300026971.a:Ga0207716_100041_12	247	1.3e-28	3	86	11	98	0.9651162790697675
GH4.hmm	179	3300026971.a:Ga0207716_100041_134	485	6.5e-60	1	179	4	184	0.994413407821229
GT51.hmm	177	3300026971.a:Ga0207716_100041_37	720	2.5e-60	11	176	117	282	0.9322033898305084
GH51.hmm	630	3300026971.a:Ga0207716_100043_112	504	1.3e-144	83	542	2	502	0.7285714285714285
GH159.hmm	219	3300026971.a:Ga0207716_100043_118	314	1.5e-94	1	218	6	229	0.9908675799086758
GH2.hmm	752	3300026971.a:Ga0207716_100043_168	840	1.2e-85	49	492	23	652	0.589095744680851
CE9.hmm	373	3300026971.a:Ga0207716_100043_18	388	4.2e-115	4	373	10	380	0.9892761394101877
GH3.hmm	216	3300026971.a:Ga0207716_100045_157	819	2.3e-67	3	216	31	245	0.9861111111111112
GH109.hmm	399	3300026971.a:Ga0207716_100045_33	669	7e-17	4	168	4	158	0.41102756892230574
GT4.hmm	160	3300026971.a:Ga0207716_100045_55	375	1.7e-30	12	158	202	346	0.9125
CE4.hmm	130	3300026971.a:Ga0207716_100045_58	347	1.3e-30	4	127	88	297	0.9461538461538461
GT1.hmm	382	3300026971.a:Ga0207716_100045_72	430	5e-49	81	378	86	412	0.7774869109947644
AA4.hmm	522	3300026971.a:Ga0207716_100046_117	472	1.7e-19	19	261	10	244	0.46360153256704983
CBM67.hmm	176	3300026971.a:Ga0207716_100046_126	795	4.7e-17	19	149	39	180	0.7386363636363636
GH78.hmm	504	3300026971.a:Ga0207716_100046_126	795	8.7e-156	5	504	219	743	0.9900793650793651
GH140.hmm	412	3300026971.a:Ga0207716_100046_132	503	1.3e-16	7	278	97	361	0.6577669902912622
GH2.hmm	752	3300026971.a:Ga0207716_100046_141	927	2.1e-102	20	413	9	462	0.5226063829787234
GH32.hmm	293	3300026971.a:Ga0207716_100046_147	296	1.3e-36	24	258	1	266	0.7986348122866894
GH127.hmm	524	3300026971.a:Ga0207716_100046_167	637	3e-203	1	524	12	548	0.9980916030534351
GH43_11.hmm	292	3300026971.a:Ga0207716_100047_126	541	1.6e-151	2	292	5	295	0.9931506849315068
CBM91.hmm	200	3300026971.a:Ga0207716_100047_126	541	1.4e-49	5	199	323	527	0.97
GH25.hmm	177	3300026971.a:Ga0207716_100047_140	279	4.7e-50	1	177	59	236	0.9943502824858758
GH103.hmm	295	3300026971.a:Ga0207716_100047_146	401	3.1e-79	1	295	25	322	0.9966101694915255
GT8.hmm	257	3300026971.a:Ga0207716_100047_159	285	2.5e-45	31	253	3	244	0.8638132295719845
GH109.hmm	399	3300026971.a:Ga0207716_100047_27	360	3.6e-19	6	190	5	175	0.46115288220551376
GH3.hmm	216	3300026971.a:Ga0207716_100047_96	558	1.8e-46	9	215	85	313	0.9537037037037037
GH20.hmm	337	3300026971.a:Ga0207716_100049_131	669	1e-97	9	335	268	641	0.9673590504451038
GT2.hmm	230	3300026971.a:Ga0207716_100049_163	639	1.9e-24	4	228	236	459	0.9739130434782609
GH3.hmm	216	3300026971.a:Ga0207716_100049_59	341	2.1e-34	13	215	64	282	0.9351851851851852
GT2.hmm	197	3300026971.a:Ga0207716_100049_70	501	6.1e-19	2	185	181	381	0.9289340101522843
GH10.hmm	303	3300026971.a:Ga0207716_100049_74	376	1.1e-77	6	302	59	372	0.976897689768977
GH29.hmm	346	3300026971.a:Ga0207716_100052_143	441	1.9e-104	40	346	15	342	0.884393063583815
AA12.hmm	401	3300026971.a:Ga0207716_100052_72	435	5e-24	63	399	143	429	0.8379052369077307
GH13_16.hmm	353	3300026971.a:Ga0207716_100061_119	544	1.1e-154	1	353	28	382	0.9971671388101983
GH13_11.hmm	351	3300026971.a:Ga0207716_100061_147	669	1.4e-136	1	351	173	521	0.9971509971509972
GT5.hmm	472	3300026971.a:Ga0207716_100061_149	488	1.8e-159	2	471	4	474	0.9936440677966102
CBM48.hmm	76	3300026971.a:Ga0207716_100061_151	732	1.4e-21	2	72	127	213	0.9210526315789473
GH13_9.hmm	301	3300026971.a:Ga0207716_100061_151	732	1.6e-160	1	301	279	579	0.9966777408637874
GT35.hmm	674	3300026971.a:Ga0207716_100061_152	528	2.9e-196	181	673	1	524	0.7299703264094956
GT4.hmm	160	3300026971.a:Ga0207716_100061_2	352	2.3e-22	9	134	189	301	0.78125
CE19.hmm	332	3300026971.a:Ga0207716_100061_27	295	4.6e-27	44	289	29	293	0.7379518072289156
GH3.hmm	216	3300026971.a:Ga0207716_100061_4	379	8.9e-50	8	215	104	330	0.9583333333333334
CE11.hmm	271	3300026971.a:Ga0207716_100061_71	319	9.2e-95	1	270	8	280	0.992619926199262
GT28.hmm	157	3300026971.a:Ga0207716_100061_79	373	6.2e-45	2	157	186	348	0.9872611464968153
GH13_23.hmm	344	3300026971.a:Ga0207716_100070_138	545	1.3e-153	1	343	27	373	0.9941860465116279
GH1.hmm	429	3300026971.a:Ga0207716_100070_147	438	3.3e-157	2	426	6	435	0.9883449883449883
GT2.hmm	230	3300026971.a:Ga0207716_100070_23	657	5.2e-28	3	229	115	342	0.9826086956521739
GH32.hmm	293	3300026971.a:Ga0207716_100070_82	331	6.8e-38	18	249	18	284	0.78839590443686
GT4.hmm	160	3300026971.a:Ga0207716_100083_114	356	2.8e-26	10	148	183	314	0.8625
GT2.hmm	170	3300026971.a:Ga0207716_100083_118	307	1.9e-24	1	107	10	113	0.6235294117647059
GT14.hmm	250	3300026971.a:Ga0207716_100083_119	286	3.8e-41	4	216	6	219	0.848
CE4.hmm	130	3300026971.a:Ga0207716_100083_92	234	4.8e-27	8	108	28	132	0.7692307692307693
GH4.hmm	179	3300026971.a:Ga0207716_100086_35	456	5.5e-66	1	178	5	185	0.9888268156424581
GT4.hmm	160	3300026971.a:Ga0207716_100100_67	407	7.8e-17	11	160	222	377	0.93125
PL12.hmm	138	3300026971.a:Ga0207716_100100_90	602	2.2e-23	1	133	389	516	0.9565217391304348
GH140.hmm	412	3300026971.a:Ga0207716_100102_30	586	8.6e-37	4	396	109	559	0.9514563106796117
GT51.hmm	177	3300026971.a:Ga0207716_100107_28	885	3.7e-65	2	176	137	311	0.9830508474576272
GT8.hmm	257	3300026971.a:Ga0207716_100107_42	217	1.9e-45	30	227	3	215	0.7665369649805448
AA6.hmm	195	3300026971.a:Ga0207716_100107_53	208	4.4e-73	1	194	3	195	0.9897435897435898
GH109.hmm	399	3300026971.a:Ga0207716_100110_79	363	2.9e-16	4	193	3	177	0.47368421052631576
GH109.hmm	399	3300026971.a:Ga0207716_100110_80	427	1.6e-24	9	170	6	168	0.40350877192982454
GH103.hmm	295	3300026971.a:Ga0207716_100119_67	402	1.4e-115	3	294	34	325	0.9864406779661017
GH109.hmm	399	3300026971.a:Ga0207716_100152_1	167	9.2e-25	9	167	6	165	0.39598997493734334
CE1.hmm	227	3300026971.a:Ga0207716_100152_5	336	2.5e-35	6	208	30	316	0.8898678414096917
GH2.hmm	752	3300026971.a:Ga0207716_100175_15	734	1.1e-94	30	496	5	534	0.6196808510638298
GH154.hmm	348	3300026971.a:Ga0207716_100175_5	618	3e-134	2	347	19	357	0.9913793103448276
GT2.hmm	170	3300026971.a:Ga0207716_100192_7	406	4.8e-23	1	166	8	167	0.9705882352941176
