dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_e290	GH43_5:8	-	-	282	3300026971.a:Ga0207716_100017_276	329	1.4e-122	1	282	33	322	0.9964539007092199	0.9964539007092199
GT51_e118	GT51:494	-	-	154	3300026971.a:Ga0207716_100017_284	237	3.2e-69	2	152	55	206	0.974025974025974	0.974025974025974
GT25_e70	GT25:13	-	-	161	3300026971.a:Ga0207716_100017_395	267	2.1e-58	1	160	3	165	0.9875776397515528	0.9875776397515528
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300026971.a:Ga0207716_100019_134	489	3e-169	9	471	2	453	0.9767441860465116	0.9767441860465116
GH109_e7	GH109:31	-	-	390	3300026971.a:Ga0207716_100019_147	348	3.1e-16	3	179	2	182	0.4512820512820513	0.4512820512820513
GH38_e18	GH38:784|CBM32:2	3.2.1.24:1	host glycan	256	3300026971.a:Ga0207716_100019_315	1036	3.4e-108	2	254	235	495	0.984375	0.984375
GH38_e18	GH38:784|CBM32:2	3.2.1.24:1	host glycan	256	3300026971.a:Ga0207716_100041_119	1066	1.1e-103	2	254	254	514	0.984375	0.984375
GH108_e69	GH108:13	-	-	89	3300026971.a:Ga0207716_100041_12	247	1e-48	2	89	12	99	0.9775280898876404	0.9775280898876404
GH4_e26	GH4:379	-	-	180	3300026971.a:Ga0207716_100041_134	485	5.4e-92	1	180	5	184	0.9944444444444445	0.9944444444444445
GT51_e144	GT51:1920	2.4.1.129:1	-	168	3300026971.a:Ga0207716_100041_37	720	1.9e-69	4	167	119	282	0.9702380952380952	0.9702380952380952
GH109_e7	GH109:31	-	-	390	3300026971.a:Ga0207716_100045_103	384	6.2e-16	2	174	9	193	0.441025641025641	0.441025641025641
GT1_e493	GT1:289	-	-	406	3300026971.a:Ga0207716_100045_72	430	1.6e-139	1	404	15	413	0.9926108374384236	0.9926108374384236
GH25_e260	GH25:14	-	-	178	3300026971.a:Ga0207716_100047_140	279	8.9e-106	1	178	60	237	0.9943820224719101	0.9943820224719101
GH3_e109	GH3:53	3.2.1.21:1	beta-glucan	233	3300026971.a:Ga0207716_100047_96	558	1.4e-126	4	233	85	314	0.9828326180257511	0.9828326180257511
GH20_e62	GH20:111	-	-	372	3300026971.a:Ga0207716_100049_131	669	8.2e-204	2	371	273	642	0.9919354838709677	0.9919354838709677
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300026971.a:Ga0207716_100061_151	732	5.8e-26	6	90	125	221	0.84	0.84
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300026971.a:Ga0207716_100061_151	732	6.2e-162	1	300	280	579	0.9933554817275747	0.9933554817275747
GT4_e3056	GT4:563	-	-	140	3300026971.a:Ga0207716_100061_2	352	6.4e-55	6	134	189	316	0.9142857142857143	0.9142857142857143
CE11_e11	CE11:492	-	-	272	3300026971.a:Ga0207716_100061_71	319	2.6e-99	1	272	9	281	0.9963235294117647	0.9963235294117647
GH32_e109	GH32:14	-	-	273	3300026971.a:Ga0207716_100070_82	331	6.8e-139	1	273	18	288	0.9963369963369964	0.9963369963369964
GT2	GT2:12	-	-	161	3300026971.a:Ga0207716_100083_115	273	3.9e-29	2	161	10	165	0.9875776397515528	0.9875776397515528
CE4_e204	CE4:24	-	-	107	3300026971.a:Ga0207716_100083_66	296	1.7e-20	1	106	70	178	0.9813084112149533	0.9813084112149533
PL12_e28	PL12:200|PL12_3:4	-	-	133	3300026971.a:Ga0207716_100100_90	602	1.1e-40	1	132	390	519	0.9849624060150376	0.9849624060150376
