HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH112.hmm	715	3300014970.a:Ga0169826_100012_121	719	0	1	714	4	716	0.9972027972027973
GH3.hmm	216	3300014970.a:Ga0169826_100012_124	833	3.7e-67	7	216	541	790	0.9675925925925926
GH94.hmm	1036	3300014970.a:Ga0169826_100012_128	901	3.5e-157	371	1012	119	861	0.6187258687258688
GH94.hmm	1036	3300014970.a:Ga0169826_100012_129	804	1.2e-247	263	1034	2	799	0.7442084942084942
GT2.hmm	170	3300014970.a:Ga0169826_100012_136	339	2.8e-27	1	104	5	106	0.6058823529411764
GH13_4.hmm	400	3300014970.a:Ga0169826_100012_152	714	2.4e-172	1	400	181	578	0.9975
GT5.hmm	472	3300014970.a:Ga0169826_100012_164	483	1.9e-183	1	471	3	476	0.9957627118644068
GH25.hmm	177	3300014970.a:Ga0169826_100012_206	478	1.7e-43	1	177	6	184	0.9943502824858758
GH73.hmm	128	3300014970.a:Ga0169826_100012_38	283	4.7e-18	3	125	149	277	0.953125
GT5.hmm	472	3300014970.a:Ga0169826_100019_143	583	6.3e-178	2	470	102	575	0.9915254237288136
GH32.hmm	293	3300014970.a:Ga0169826_100019_150	495	1.8e-102	1	293	28	338	0.9965870307167235
GH29.hmm	346	3300014970.a:Ga0169826_100019_158	475	2.7e-84	41	339	15	342	0.861271676300578
GH95.hmm	722	3300014970.a:Ga0169826_100019_164	752	3.7e-237	6	719	3	737	0.9875346260387812
GH109.hmm	399	3300014970.a:Ga0169826_100019_99	323	7.1e-22	7	170	2	156	0.40852130325814534
CE4.hmm	130	3300014970.a:Ga0169826_100022_155	251	2.8e-29	7	109	66	170	0.7846153846153846
GH2.hmm	752	3300014970.a:Ga0169826_100022_165	1061	2.3e-216	16	750	35	942	0.976063829787234
GH36.hmm	688	3300014970.a:Ga0169826_100022_167	740	1.9e-296	2	686	11	709	0.9941860465116279
GH36.hmm	688	3300014970.a:Ga0169826_100022_173	734	1.7e-266	1	687	12	713	0.997093023255814
GH31.hmm	427	3300014970.a:Ga0169826_100022_179	678	6.9e-148	1	425	219	672	0.9929742388758782
GH127.hmm	524	3300014970.a:Ga0169826_100022_180	651	1.1e-214	2	524	15	558	0.9961832061068703
GH3.hmm	216	3300014970.a:Ga0169826_100022_33	807	8.4e-68	5	215	560	769	0.9722222222222222
GH109.hmm	399	3300014970.a:Ga0169826_100022_43	390	3.3e-24	3	170	1	160	0.41854636591478694
