CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_70	76097	76492	+	1.E.34.1.2
CGC1	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_71	76489	76803	+	null
CGC1	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_72	76911	77117	-	MerR
CGC1	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_73	77662	77865	+	null
CGC1	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_74	77939	79078	-	null
CGC1	STP	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_75	79173	80744	-	Pribosyltran
CGC1	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_76	80839	82230	-	GH6| GH6| CBM2|CBM2
CGC1	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_77	82511	82879	-	null
CGC1	STP	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_78	83288	85216	-	Pyr_redox_2
CGC1	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_79	85332	85703	-	null
CGC1	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_80	85724	86776	-	 GH6|GH6
CGC2	STP	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_124	133217	133795	-	Pribosyltran
CGC2	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_125	133825	134625	-	null
CGC2	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_126	135616	137895	+	2.A.16.2.2
CGC2	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_127	138189	141296	+	CBM2| PL9_1|PL9_1| PL1_5| CBM2|PL1_5
CGC2	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_128	141535	142722	+	 AA10|AA10| CBM2|CBM2
CGC2	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_129	142768	144078	-	null
CGC2	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_130	144075	144371	-	HTH_3
CGC3	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_164	185623	187068	-	GH109
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_165	187078	188244	-	null
CGC3	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_166	188241	190184	-	LacI
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_167	190387	191367	+	3.A.1.1.11
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_168	191480	192298	+	3.A.1.1.11
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_169	192413	193729	+	3.A.1.1.11
CGC3	STP	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_170	193791	194900	-	PfkB
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_171	194939	195583	-	null
CGC3	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_172	195743	196483	-	Rrf2
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_173	196483	196944	-	null
CGC3	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_174	197041	198129	+	LacI
CGC3	STP	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_175	198201	198707	-	SKI
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_176	199363	199635	+	null
CGC3	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_177	199979	201013	-	LacI
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_178	201124	201438	-	null
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_179	201833	203116	+	null
CGC3	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_180	203106	205193	+	GH67| GH67
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_181	205256	205957	-	null
CGC3	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_182	205959	207524	-	 GH39|GH39
CGC3	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_183	207521	209614	-	 GH42|GH42
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_184	209764	211455	-	3.A.1.1.29
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_185	211573	212511	-	3.A.1.1.10
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_186	212505	213638	-	3.A.1.1.10
CGC3	CAZyme	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_187	213887	214885	+	CE7| CE7
CGC3	null	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_188	214912	216444	-	null
CGC3	TF	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_189	216647	217684	+	LacI
CGC3	TC	3300022742.a:Ga0206117_100057	3300022742.a:Ga0206117_100057_190	217815	220394	-	3.A.9.1.2
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_89	88146	89375	+	2.A.33.1.6
CGC1	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_90	89528	91021	-	none
CGC1	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_91	91085	92020	-	Pribosyltran
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_92	92151	93296	+	2.A.89.3.1
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_93	93343	94296	+	null
CGC1	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_94	94504	95532	+	SIS
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_95	95529	96437	+	null
CGC1	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_96	96478	97233	-	GntR
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_97	97278	98225	-	null
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_98	98386	99081	+	null
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_99	99078	100055	+	3.A.1.5.16
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_100	100059	102089	+	3.A.1.5.35
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_101	102086	103090	+	3.A.1.5.20
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_102	103129	104781	+	3.A.1.5.8
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_103	104927	105607	+	null
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_104	105604	106374	+	null
CGC1	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_105	106427	108157	+	GH9| GH9
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_106	108141	110228	-	9.B.97.5.1
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_107	110640	111308	+	null
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_108	111286	111945	+	null
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_109	112052	113131	-	1.B.52.2.1
CGC1	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_110	113169	113966	-	3.A.1.139.1
CGC1	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_111	114054	115079	-	LacI
CGC1	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_112	115174	117153	+	GH127| GH127
CGC1	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_113	117281	117886	-	null
CGC1	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_114	118006	119484	+	GH43_12| GH43_12
CGC2	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_121	127208	128248	+	LacI
CGC2	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_122	128621	129895	+	null
CGC2	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_123	129958	130929	+	3.A.1.1.7
CGC2	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_124	130926	131780	+	3.A.1.1.35
CGC2	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_125	131794	133527	+	 GH63|GH63
CGC2	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_126	133613	134911	+	null
CGC2	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_127	134981	135388	-	Glyoxalase
CGC2	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_128	135399	135929	-	HTH_AraC+HTH_AraC
CGC2	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_129	135926	137173	-	2.A.1.67.1
CGC2	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_130	137646	137810	+	null
CGC2	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_131	137820	138836	+	LacI
CGC3	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_179	195781	198372	+	3.A.9.1.2
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_180	198407	199447	+	null
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_181	199461	200258	-	null
CGC3	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_182	200389	201429	+	GH43_1| GH43_1
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_183	201484	203007	-	null
CGC3	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_184	203071	203802	-	1.A.8.2.6
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_185	203910	205655	-	null
CGC3	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_186	205841	206830	+	Crp
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_187	206856	207377	+	null
CGC3	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_188	207483	208559	-	HhH-GPD
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_189	208700	209482	+	null
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_190	210514	211590	-	null
CGC3	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_191	211622	213061	-	AAA
CGC3	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_192	213186	213470	+	null
CGC3	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_193	213540	214211	+	TetR_N
CGC3	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_194	214208	215134	+	3.A.1.126.1
CGC4	TF	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_198	218843	219178	-	Trans_reg_C
CGC4	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_199	219262	219957	-	TetR_N
CGC4	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_200	220060	222630	+	 GH3|GH3
CGC4	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_201	222788	224488	+	3.A.1.5.6
CGC4	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_202	224605	225678	+	3.A.1.5.29
CGC4	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_203	225675	226652	+	3.A.1.5.6
CGC4	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_204	226656	227648	+	3.A.1.5.14
CGC4	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_205	227645	228739	+	3.A.1.5.35
CGC4	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_206	228736	229734	+	null
CGC4	TC	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_207	229855	232569	+	3.A.7.7.1
CGC4	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_208	232781	236578	-	GH26| CBM23|CBM23| GH26
CGC4	CAZyme	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_209	236822	237826	+	GH109
CGC4	null	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_210	237823	238491	+	null
CGC4	STP	3300022742.a:Ga0206117_100054	3300022742.a:Ga0206117_100054_211	238488	239624	+	AAA
CGC1	STP	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_137	170741	171427	+	TetR_N+TetR_C
CGC1	STP	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_138	171477	173165	-	Pyr_redox_2
CGC1	TF	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_139	173225	173842	+	HTH_3
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_140	173948	175333	+	null
CGC1	TC	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_141	175482	176471	+	3.A.1.105.14
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_142	176468	177277	+	null
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_143	177297	178496	+	null
CGC1	TF	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_144	178493	179113	+	GerE
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_145	179218	180402	+	null
CGC1	STP	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_146	180407	181315	-	PfkB
CGC1	CAZyme	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_147	181376	182908	+	 GH13_32|GH13_32
CGC1	CAZyme	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_148	182999	184765	-	 GH13_30|GH13_30
CGC1	TF	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_149	184937	186004	-	LacI
CGC1	TC	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_150	186227	187483	+	3.A.1.1.22
CGC1	TC	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_151	187562	189196	+	3.A.1.1.22
CGC1	TC	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_152	189196	190074	+	3.A.1.1.22
CGC1	CAZyme	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_153	190071	191927	+	GH13_21| GH13_21
CGC1	STP	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_154	191938	193215	+	HD
CGC1	CAZyme	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_155	193337	195040	+	GH18| GH18| CBM2|CBM2
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_156	195186	197105	+	null
CGC1	TC	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_157	197129	198439	-	2.A.1.54.2
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_158	198666	199496	-	null
CGC1	TF	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_159	199718	199960	+	Fe_dep_repress
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_160	199954	200409	+	null
CGC1	TF	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_161	200459	200785	+	HTH_3
CGC1	null	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_162	201323	201859	-	null
CGC1	TF	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_163	202314	202538	+	MerR
CGC1	STP	3300022742.a:Ga0206117_100004	3300022742.a:Ga0206117_100004_164	202634	203170	-	TetR_N
