Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014803.a:Ga0134430_1000074_105	-	GH102(136-290)	GH102_e26	GH102	Y(1-25)	3
3300014803.a:Ga0134430_1000074_51	-	GT9(77-280)	GT9_e37	-	N	2
3300014803.a:Ga0134430_1000074_52	2.4.99.-:1	GT30(36-217)	GT30_e26	GT30	N	3
3300014803.a:Ga0134430_1000104_51	-	CE19(66-202)	-	-	N	1
3300014803.a:Ga0134430_1000104_77	-	GT83(23-507)	-	-	N	1
3300014803.a:Ga0134430_1000145_55	2.4.1.227:11	GT28(187-345)	GT28_e46	GT28	N	3
3300014803.a:Ga0134430_1000145_62	3.5.1.108:18	CE11(4-275)	CE11_e22	CE11	N	3
3300014803.a:Ga0134430_1000177_28	-	GT51(84-259)	GT51_e153	GT51	N	3
3300014803.a:Ga0134430_1000177_51	2.4.1.12:1|2.4.1.12:6|2.4.1.-:1	GT2(287-458)	GT2+GT2	GT2	N	3
3300014803.a:Ga0134430_1000177_53	3.2.1.4:20|3.2.1.6:1	GH8(22-335)	GH8_e0	GH8	Y(1-22)	3
3300014803.a:Ga0134430_1000225_24	-	GT19(10-365)	GT19_e37	GT19	N	3
3300014803.a:Ga0134430_1000257_43	3.2.1.52:1	GH3(57-285)	GH3_e78	GH3	N	3
3300014803.a:Ga0134430_1000397_24	-	GH103(46-348)	GH103_e12	GH103	Y(1-24)	3
3300014803.a:Ga0134430_1000442_4	-	GH23(38-177)	GH23_e977	-	Y(1-25)	2
3300014803.a:Ga0134430_1000489_5	-|3.2.1.14:1|-	GH23(91-231)+CBM50(469-510)	GH23_e326+CBM50_e623+CBM50_e225	CBM50+GH23	Y(1-25)	3
3300014803.a:Ga0134430_1000509_20	-	GH23(35-147)	GH23_e266	-	Y(1-20)	2
3300014803.a:Ga0134430_1000779_12	-	AA7(37-223)	-	-	N	1
3300014803.a:Ga0134430_1001026_3	-	GT8(20-263)	GT8_e138	-	N	2
3300014803.a:Ga0134430_1001026_5	-	GT2(15-143)	GT2	-	N	2
3300014803.a:Ga0134430_1001058_11	-	GT9(78-289)	GT9_e327	GT9	N	3
3300014803.a:Ga0134430_1001262_3	2.4.1.-:4	GT104(2-360)	GT104_e0	GT104	N	3
3300014803.a:Ga0134430_1001395_7	-	GT51(67-225)	GT51_e94	-	N	2
3300014803.a:Ga0134430_1002743_3	-	GT111(4-221)	GT111_e1	-	N	2
3300014803.a:Ga0134430_1000090_55	-	-	GH23_e807	-	N	1
3300014803.a:Ga0134430_1001026_6	-	-	GT4_e1490	-	N	1
3300014803.a:Ga0134430_1000947_12	-	-	-	GH13	N	1
3300014803.a:Ga0134430_1000924_4	-	-	-	CE8	N	1
3300014803.a:Ga0134430_1000211_31	-	-	-	GH28	N	1
3300014803.a:Ga0134430_1000177_12	-	-	-	GT51	N	1
3300014803.a:Ga0134430_1000177_52	-	-	-	GT2+2.4.1.12	Y(1-30)	1
3300014803.a:Ga0134430_1000111_45	-	-	-	GH103	N	1
3300014803.a:Ga0134430_1000104_49	-	-	-	GH13_30	N	1
3300014803.a:Ga0134430_1000271_8	-	-	-	GH13_31	N	1
3300014803.a:Ga0134430_1000271_20	-	-	-	GH152	N	1
3300014803.a:Ga0134430_1000188_2	-	-	-	GH38	N	1
3300014803.a:Ga0134430_1000188_5	-	-	-	GH1	N	1
3300014803.a:Ga0134430_1000188_53	-	-	-	GT58	N	1
3300014803.a:Ga0134430_1000107_4	-	-	-	GT2	N	1
3300014803.a:Ga0134430_1000257_10	-	-	-	GT2	N	1
3300014803.a:Ga0134430_1000257_31	-	-	-	GH28	N	1
3300014803.a:Ga0134430_1000442_30	-	-	-	GH23	N	1
3300014803.a:Ga0134430_1000912_5	-	-	-	GH13_26	N	1
3300014803.a:Ga0134430_1001615_5	-	-	-	GH5_11	N	1
3300014803.a:Ga0134430_1001026_12	-	-	-	GT2	N	1
3300014803.a:Ga0134430_1000397_10	-	-	-	GH103	N	1
3300014803.a:Ga0134430_1000074_5	-	-	-	GH1	N	1
3300014803.a:Ga0134430_1000074_26	-	-	-	GT83	N	1
3300014803.a:Ga0134430_1000074_70	-	-	-	GH13_23	N	1
3300014803.a:Ga0134430_1000074_75	-	-	-	GT4	N	1
3300014803.a:Ga0134430_1000258_8	-	-	-	CBM50+GH25	N	1
3300014803.a:Ga0134430_1000145_18	-	-	-	GH13_11	N	1
3300014803.a:Ga0134430_1000145_33	-	-	-	GH13	N	1
3300014803.a:Ga0134430_1000090_3	-	-	-	GT51	N	1
3300014803.a:Ga0134430_1004315_3	-	-	-	GT4	N	1
3300014803.a:Ga0134430_1000503_10	-	-	-	GT4	N	1
