3300006510_1	GH25	N
3300006510_1	GH13_31	N
3300006510_1	GH65	N
3300006510_1	CBM34	N
3300006510_1	GH13_31	N
3300006510_1	GH1	N
3300006510_1	GH1	N
3300006510_1	GT2	N
3300006510_1	GH25	Y
3300006510_1	GH73	Y
3300006510_1	GT51	N
3300006510_1	GT26	N
3300006510_1	GT4	N
3300006510_1	GH1	N
3300006510_1	GT32	N
3300006510_1	GH73	N
3300006510_1	GH25	N
3300006510_1	GH1	Y
3300006510_1	GH13_29	N
3300006510_1	GH31	N
3300006510_1	GH13_31	N
3300006510_1	GH1	N
3300006510_1	GH1	N
3300006510_1	GH1	N
3300006510_1	GH170	N
3300006510_1	GH31	N
3300006510_1	GT51	N
3300006510_1	GH25	N
3300006510_1	CE9	N
3300006510_1	GT28	N
3300006510_1	GT51	N
3300006510_1	GH36	N
3300006510_1	GT8	N
3300006510_1	GT8	N
3300006510_1	GT8	N
3300006510_1	GH32	N
3300006510_1	GT2	N
3300006510_1	GH8	N
3300006510_1	GH3	N
3300006510_1	GH32	N
3300006510_1	GH3	Y
3300006510_1	GT4	N
3300006510_1	GT4	N
3300007874_1	GH25	N
3300007874_1	GH25	N
3300007874_1	GH25	N
3300007874_1	GH1	N
3300007874_1	GT26	N
3300007874_1	GT4	N
3300007874_1	GT32	N
3300007874_1	GH73	N
3300007874_1	GH25	N
3300007874_1	GT51	N
3300007874_1	CE9	N
3300007874_1	GH8	N
3300007874_1	GT2	N
3300007874_1	GT8	N
3300007874_1	GT8	N
3300007874_1	GT8	N
3300007874_1	GH31	N
3300007874_1	GH170	N
3300007874_1	GH1	N
3300007874_1	GH1	Y
3300007874_1	GH1	N
3300007874_1	GH13_31	N
3300007874_1	CBM34	N
3300007874_1	GH65	N
3300007874_1	GH13_31	N
3300007874_1	GH1	N
3300007874_1	GH32	N
3300007874_1	GH3	N
3300007874_1	GH31	N
3300007874_1	GH13_31	N
3300007874_1	GH13_29	N
3300007874_1	GH3	Y
3300007874_1	GT51	N
3300007874_1	GT51	N
3300007874_1	GT28	N
3300007874_1	GH36	N
3300007874_1	GH32	N
3300007874_1	GT4	N
3300007874_1	GT4	N
3300011656_2	GT2	N
3300011656_2	GT2	N
3300011656_2	GH70	Y
3300011656_2	GT2	N
3300011656_2	GH13_31	N
3300011656_2	GH65	N
3300011656_2	GH70	Y
3300011656_2	CE9	N
3300011656_2	GH2	N
3300011656_2	GH1	N
3300011656_2	GH13_31	N
3300011656_2	GT28	N
3300011656_2	GH73	N
3300011656_2	GH32	N
3300011656_2	GH32	N
3300011656_2	GT8	N
3300011656_2	GH73	N
3300011656_2	GT2	N
3300011656_2	GH70	Y
3300011656_2	GT51	N
3300011656_2	GH73	Y
3300011656_2	GH65	N
3300011656_2	GH13_31	N
3300011656_2	GH13_31	N
3300011656_2	GH25	N
3300011656_2	GT4	N
3300011656_2	GH32	N
3300011656_2	GT51	N
3300011656_2	GT4	N
3300011656_2	GH70	N
3300011656_2	GH1	Y
3300011656_2	GH1	N
3300011656_2	PL1_6	Y
3300011656_2	GT2	N
3300011656_2	GT111	N
3300011656_2	GT2	N
3300011656_2	GT113	N
3300011656_2	GH13_18	N
3300011656_2	GT4	N
3300011656_2	GH5_44	N
3300011656_2	GH43_11	N
3300011656_2	GT113	N
3300011656_2	GH13_18	N
3300011656_2	GH65	N
3300011811_6	GT28	N
3300011811_6	GT51	N
3300011811_6	GH65	N
3300011811_6	GH13_31	N
3300011811_6	GH13_31	N
3300011811_6	CBM34	N
3300011811_6	GH73	Y
3300011811_6	GH1	N
3300011811_6	GH13_31	N
3300011811_6	GH42	N
3300011811_6	GT2	N
3300011811_6	PL1_6	Y
3300011811_6	GH73	N
3300011811_6	GH1	N
3300011811_6	GH13_29	N
3300011811_6	GH70	Y
3300011811_6	GH1	N
3300011811_6	GH25	N
3300011811_6	GT111	N
3300011811_6	GH32	N
3300011811_6	GT2	N
3300011811_6	GH13_18	N
3300011811_6	GT2	N
3300011811_6	GT2	N
3300011811_6	GT2	N
3300011811_6	GT14	N
3300011811_6	GT4	N
3300011811_6	GT51	N
3300011811_6	GH43_11	N
3300011811_6	CE9	N
3300011811_6	GH73	N
3300011811_6	GT8	N
3300011811_6	GT4	N
3300011811_6	GH2	N
3300011811_6	GH36	N
3300011811_6	GT4	N
3300011811_6	GT4	N
3300011811_6	GT113	N
3300014527_5	GT4	N
3300014527_5	GH170	N
3300014527_5	GH43_24	N
3300014527_5	GH29	N
3300014527_5	GH73	N
3300014527_5	GT2	N
3300014527_5	GH1	N
3300014527_5	GT113	N
3300014527_5	GT8	N
3300014527_5	GT8	Y
3300014527_5	GH25	N
3300014527_5	GH1	N
3300014527_5	GT8	N
3300014527_5	GT8	N
3300014527_5	GH36	N
3300014527_5	CBM34	N
3300014527_5	GH65	N
3300014527_5	CBM48	N
3300014527_5	GT5	N
3300014527_5	GT35	N
3300014527_5	GH13_39	N
3300014527_5	GT2	N
3300014527_5	GT2	N
3300014527_5	GH25	Y
3300014527_5	CE4	N
3300014527_5	GH25	Y
3300014527_5	GH1	N
3300014527_5	GH170	N
3300014527_5	GT4	N
3300014527_5	GT4	N
3300014527_5	GH35	N
3300014527_5	CE9	N
3300014527_5	GH1	N
3300014527_5	GH1	N
3300014527_5	GH38	N
3300014527_5	GH59	N
3300014527_5	GH30_9	N
3300014527_5	GH59	Y
3300014527_5	GT111	N
3300014527_5	GH170	N
3300014527_5	GH36	N
3300014527_5	GT101	N
3300014527_5	GT14	N
3300014527_5	GH13_31	N
3300014527_5	GH32	N
3300014527_5	CE1	Y
3300014527_5	GT4	N
3300014527_5	GT4	N
3300014527_5	GT2	N
3300014527_5	PL8	Y
3300014527_5	GH88	N
3300014527_5	PL12_1	N
3300014527_5	GH136	Y
3300014527_5	GH13_31	N
3300014527_5	GH4	N
3300014527_5	GT2	N
3300014527_5	GH3	N
3300014527_5	GH1	N
3300014527_5	GH4	N
3300014527_5	GH13_31	N
3300014527_5	GH4	N
3300014527_5	GH13_29	N
3300014527_5	CE9	N
3300014527_5	GH29	N
3300014527_5	GT51	N
3300014527_5	GH25	Y
3300014527_5	GT28	N
3300014527_5	GH13_31	N
3300014527_5	GH31	N
3300014527_5	GH25	N
3300014527_5	GT51	N
3300014527_5	CBM67	N
3300014527_5	GT4	N
3300014527_5	GT4	N
3300014527_5	GH1	N
3300014527_5	GT2	N
3300014749_6	GT51	N
3300014749_6	GT28	N
3300014749_6	GH32	N
3300014749_6	CE1	Y
3300014749_6	GH1	N
3300014749_6	GH13_31	N
3300014749_6	GH1	N
3300014749_6	GH2	N
3300014749_6	GH32	Y
3300014749_6	GH25	N
3300014749_6	GH31	N
3300014749_6	GH13_31	N
3300014749_6	GH13_31	N
3300014749_6	GH65	N
3300014749_6	CBM34	N
3300014749_6	GH13_31	N
3300014749_6	GH25	N
3300014749_6	GH36	N
3300014749_6	GT8	N
3300014749_6	GT8	N
3300014749_6	GT2	N
3300014749_6	GT2	N
3300014749_6	GT4	N
3300014749_6	GT4	N
3300014749_6	GT4	N
3300014749_6	GT4	N
3300014749_6	GH20	Y
3300014749_6	CE9	N
3300014749_6	GH35	N
3300014749_6	GH1	N
3300014749_6	GH1	N
3300014749_6	GT51	N
3300014749_6	GH4	N
3300014749_6	GT2	N
3300014749_6	GH13_31	N
3300014749_6	GH38	N
3300014749_6	GH125	N
3300014749_6	GH1	N
3300014749_6	PL8	Y
3300014749_6	CE9	N
3300014749_6	GH29	N
3300014749_6	GH13_29	N
3300014749_6	CE4	N
3300014749_6	GH25	Y
3300014749_6	GT2	N
3300014749_6	GH73	N
3300014749_6	GT2	N
3300014749_6	GH1	N
3300014749_6	GT4	N
3300014749_6	GH3	N
3300014749_6	GH36	N
3300014749_6	GH170	N
3300014749_6	GT2	N
3300014749_6	GH170	N
3300014749_6	GT5	N
3300014749_6	GT35	N
3300014749_6	GH13_39	N
3300014749_6	CBM48	N
3300014749_6	GT51	N
3300014749_6	GH29	N
3300014749_6	GH1	N
3300014749_6	GT4	N
3300014749_6	CE1	N
3300022135_5	GH73	Y
3300022135_5	GH73	Y
3300022135_5	GH65	N
3300022135_5	GT51	N
3300022135_5	GT51	N
3300022135_5	GH25	N
3300022135_5	CE9	N
3300022135_5	GT26	N
3300022135_5	GH25	N
3300022135_5	GH31	N
3300022135_5	GH78	N
3300022135_5	GH78	N
3300022135_5	GH13_31	N
3300022135_5	GH20	Y
3300022135_5	GT2	N
3300022135_5	GH25	Y
3300022135_5	GH127	N
3300022135_5	GH59	N
3300022135_5	CE4	Y
3300022135_5	GH36	N
3300022135_5	GH30_2	N
3300022135_5	GH73	Y
3300022135_5	GH25	N
3300022135_5	GT2	N
3300022135_5	GT4	N
3300022135_5	GT4	N
3300022135_5	GH25	Y
3300022135_5	GH65	N
3300022135_5	GH43_22	N
3300022135_5	GH73	N
3300022135_5	GT8	N
3300022135_5	GT4	N
3300022135_5	GH25	Y
3300022135_5	CBM67	N
3300022135_5	GH13_18	N
3300022135_5	GH13_31	N
3300022135_5	GH51	N
3300022135_5	GH27	N
3300022135_5	GH146	N
3300022135_5	GH3	N
3300022135_5	GH43_26	N
3300022135_5	CBM67	N
3300022135_5	GH65	N
3300022135_5	GT28	N
3300022135_5	GT2	N
3300022135_5	GH154	N
3300022135_5	GT8	N
3300022135_5	GH65	N
3300022135_7	GT2	N
3300022135_7	GH8	N
3300022135_7	GT4	N
3300022135_7	GT4	N
3300022135_7	GT92	N
3300022135_7	GH36	N
3300022135_7	CE2	N
3300022135_7	GH31	N
3300022135_7	GH13_18	N
3300022135_7	GH73	Y
3300022135_7	GH30_9	N
3300022135_7	GT51	N
3300022135_7	GT4	N
3300022135_7	GH73	Y
3300022135_7	GT8	N
3300022135_7	GT8	N
3300022135_7	GH73	N
3300022135_7	GH32	N
3300022135_7	GH13_39	N
3300022135_7	GT35	N
3300022135_7	GT5	N
3300022135_7	CBM48	N
3300022135_7	GT51	N
3300022135_7	GH65	N
3300022135_7	GH73	N
3300022135_7	GT8	N
3300022135_7	GH25	N
3300022135_7	GH25	N
3300022135_7	GT28	N
3300022135_7	GH42	N
3300022135_7	GH43_11	N
3300022135_7	CBM34	N
3300022135_7	GH120	N
3300022135_7	GT111	N
3300022135_7	GT32	N
3300022135_7	GT113	N
3300022135_7	GH43_11	N
3300022135_7	GH42	N
3300022135_7	GH3	N
3300022135_7	GH5_44	N
3300022135_7	GH120	N
3300022135_7	GT4	N
3300022135_7	GT4	N
3300022135_7	GH13_31	N
3300022137_9	GT8	N
3300022137_9	GT8	N
3300022137_9	GH1	N
3300022137_9	GH73	Y
3300022137_9	CE9	N
3300022137_9	GH65	N
3300022137_9	CBM34	N
3300022137_9	GH13_31	N
3300022137_9	GH13_31	N
3300022137_9	GH2	N
3300022137_9	GH25	N
3300022137_9	GT28	N
3300022137_9	GT51	N
3300022137_9	GH3	N
3300022137_9	GT2	N
3300022137_9	GH1	N
3300022137_9	GT8	N
3300022137_9	GH32	N
3300022137_9	GH13_39	N
3300022137_9	GT35	N
3300022137_9	GT5	N
3300022137_9	CBM48	N
3300022137_9	GH13	N
3300022137_9	GH140	N
3300022137_9	CBM67	N
3300022137_9	GH3	N
3300022137_9	GH3	N
3300022137_9	GT2	N
3300022137_9	GH68	Y
3300022137_9	GT4	N
3300022137_9	GT51	N
3300022137_9	GH73	N
3300022137_9	GT32	N
3300022137_9	GT4	N
3300022137_9	GT26	N
3300022137_9	GH1	N
3300022137_9	GT2	N
3300022137_9	GT2	N
3300022137_9	GH13_18	N
3300022137_9	GT113	N
3300022137_9	GT111	N
3300022137_9	GH1	N
3300022137_9	GT4	N
3300022137_9	GT4	N
3300022137_9	GH4	N
3300022137_9	GH25	Y
3300022146_7	GH32	N
3300022146_7	GT4	N
3300022146_7	GT4	N
3300022146_7	GH73	N
3300022146_7	GT2	N
3300022146_7	GH8	N
3300022146_7	GH73	Y
3300022146_7	GH13_18	N
3300022146_7	CE2	N
3300022146_7	GH36	N
3300022146_7	GH30_9	N
3300022146_7	GH31	N
3300022146_7	GT92	N
3300022146_7	GT4	N
3300022146_7	GT4	N
3300022146_7	GT51	N
3300022146_7	GT4	N
3300022146_7	GH73	Y
3300022146_7	GT8	N
3300022146_7	GT8	N
3300022146_7	GH13_39	N
3300022146_7	GT35	N
3300022146_7	GT5	N
3300022146_7	CBM48	N
3300022146_7	GT51	N
3300022146_7	GH65	N
3300022146_7	GT8	N
3300022146_7	GH25	N
3300022146_7	GH25	N
3300022146_7	GH43_11	N
3300022146_7	GH5_44	N
3300022146_7	GH3	N
3300022146_7	GH42	N
3300022146_7	GH120	N
3300022146_7	GT28	N
3300022146_7	GH42	N
3300022146_7	CBM34	N
3300022146_7	GH43_11	N
3300022146_7	GT32	N
3300022146_7	GT113	N
3300022146_7	GT111	N
3300022146_7	GT2	N
3300022146_7	GH73	Y
3300022146_7	GH73	N
3300022146_7	GH13_31	N
3300028912_3	CE1	Y
3300028912_3	GH126	Y
3300028912_3	GT2	N
3300028912_3	GH32	N
3300028912_3	GH13_31	N
3300028912_3	GH36	N
3300028912_3	GH170	N
3300028912_3	GT51	N
3300028912_3	GT28	N
3300028912_3	GH25	Y
3300028912_3	GH1	N
3300028912_3	GH73	N
3300028912_3	GT2	N
