dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4_e2192	GT4:35	-	-	148	3300011528.a:Ga0120968_100002_379	372	2e-66	1	148	192	339	0.9932432432432432	0.9932432432432432
GH102_e0	GH102:366	-	-	155	3300011528.a:Ga0120968_100004_70	433	6.8e-86	1	155	168	326	0.9935483870967742	0.9935483870967742
GT28_e46	GT28:8561	2.4.1.227:11	-	160	3300011528.a:Ga0120968_100005_15	360	9.8e-64	1	160	185	344	0.99375	0.99375
GT4_e1863	GT4:44	-	-	144	3300011528.a:Ga0120968_100007_45	688	1.7e-61	2	141	490	631	0.9652777777777778	0.9652777777777778
GT4_e915	GT4:27	-	-	143	3300011528.a:Ga0120968_100012_239	372	1.1e-69	2	142	195	335	0.9790209790209791	0.9790209790209791
GH23_e952	GH23:1498	-	-	128	3300011528.a:Ga0120968_100015_42	716	1.2e-60	1	128	557	686	0.9921875	0.9921875
GH23_e326	GH23:1448|CBM50:1331	-	-	139	3300011528.a:Ga0120968_100019_71	473	6.8e-70	1	139	98	236	0.9928057553956835	0.9928057553956835
GT2	GT2:253|GT8:1|GT0:1	2.4.1.-:1	-	280	3300011528.a:Ga0120968_100024_7	446	4.2e-131	2	274	77	349	0.9714285714285714	0.9714285714285714
GH23_e62	GH23:100	-	-	111	3300011528.a:Ga0120968_100028_16	248	3.9e-45	2	110	133	245	0.972972972972973	0.972972972972973
CE1_e19	CE1:220	-	-	206	3300011528.a:Ga0120968_100001_41	356	2e-42	6	203	85	280	0.9563106796116505	0.9563106796116505
GT2	GT2:34	-	-	159	3300011528.a:Ga0120968_100004_253	655	1.8e-87	1	159	337	495	0.9937106918238994	0.9937106918238994
GH3_e78	GH3:1653	3.2.1.52:1	chitin	228	3300011528.a:Ga0120968_100006_104	352	3.9e-112	2	228	64	291	0.9912280701754386	0.9912280701754386
CBM50_e196	CBM50:358|GH23:4|CE4:1	-	chitin, peptidoglycan	43	3300011528.a:Ga0120968_100007_140	287	1.2e-23	1	42	66	107	0.9534883720930233	0.9534883720930233
GT4_e3770	GT4:41|GT32:1	-	-	151	3300011528.a:Ga0120968_100012_236	364	5.7e-71	2	151	180	329	0.9867549668874173	0.9867549668874173
GT2	GT2:102|GT4:2	-	-	114	3300011528.a:Ga0120968_100012_238	252	2.8e-53	1	113	5	117	0.9824561403508771	0.9824561403508771
CE4_e313	CE4:6	-	-	147	3300011528.a:Ga0120968_100012_240	236	7.9e-50	1	146	52	190	0.9863945578231292	0.9863945578231292
GT9_e230	GT9:367	-	-	211	3300011528.a:Ga0120968_100015_116	328	1.2e-116	2	211	62	296	0.990521327014218	0.990521327014218
GT2	GT2:47|GT4:1	-	-	164	3300011528.a:Ga0120968_100015_87	319	2e-54	1	163	18	179	0.9878048780487805	0.9878048780487805
GT83_e34	GT83:325	-	-	371	3300011528.a:Ga0120968_100019_57	530	4.5e-188	1	370	20	389	0.9946091644204852	0.9946091644204852
GH103_e27	GH103:329	-	-	299	3300011528.a:Ga0120968_100021_68	386	3.5e-161	2	299	84	380	0.9933110367892977	0.9933110367892977
