HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	3300028580.a:Ga0268357_100009_108	393	1.7e-21	10	121	231	385	0.8222222222222222
GT2.hmm	170	3300028580.a:Ga0268357_100009_189	408	8e-25	1	125	8	133	0.7294117647058823
GH23.hmm	135	3300028580.a:Ga0268357_100009_2	581	5.7e-28	9	123	112	250	0.8444444444444444
GT2.hmm	170	3300028580.a:Ga0268357_100009_219	303	2e-17	3	111	6	115	0.6352941176470588
GT4.hmm	160	3300028580.a:Ga0268357_100009_268	386	1e-30	7	160	200	353	0.95625
GT2.hmm	170	3300028580.a:Ga0268357_100009_279	358	1.4e-30	1	163	18	189	0.9529411764705882
GT2.hmm	170	3300028580.a:Ga0268357_100009_292	325	8e-29	1	129	7	131	0.7529411764705882
GT8.hmm	257	3300028580.a:Ga0268357_100009_296	275	2.8e-27	33	256	4	239	0.867704280155642
GT4.hmm	160	3300028580.a:Ga0268357_100009_88	458	2.6e-34	12	159	243	396	0.91875
GT4.hmm	160	3300028580.a:Ga0268357_100009_90	446	2e-31	10	156	246	405	0.9125
GT9.hmm	225	3300028580.a:Ga0268357_100018_199	428	1.7e-30	5	218	73	307	0.9466666666666667
GH3.hmm	216	3300028580.a:Ga0268357_100018_98	433	8.6e-53	10	215	145	366	0.9490740740740741
GT2.hmm	170	3300028580.a:Ga0268357_100019_113	219	3e-35	2	169	6	171	0.9823529411764705
GT11.hmm	276	3300028580.a:Ga0268357_100019_161	297	7.8e-55	1	257	13	274	0.927536231884058
GT2.hmm	170	3300028580.a:Ga0268357_100019_162	244	9.5e-32	1	168	4	164	0.9823529411764705
GT4.hmm	160	3300028580.a:Ga0268357_100019_163	818	2e-25	18	158	232	370	0.875
GT9.hmm	225	3300028580.a:Ga0268357_100019_183	582	7.8e-43	3	221	97	358	0.9688888888888889
GT51.hmm	177	3300028580.a:Ga0268357_100019_263	813	1.9e-66	1	176	61	236	0.9887005649717514
GT2.hmm	170	3300028580.a:Ga0268357_100019_98	323	6.3e-21	2	144	15	162	0.8352941176470589
GT4.hmm	160	3300028580.a:Ga0268357_100051_117	425	1.3e-18	18	151	226	382	0.83125
GT51.hmm	177	3300028580.a:Ga0268357_100051_155	796	1e-44	9	166	90	246	0.8870056497175142
GT2.hmm	170	3300028580.a:Ga0268357_100051_48	322	8.8e-29	1	155	7	160	0.9058823529411765
GT9.hmm	225	3300028580.a:Ga0268357_100051_6	338	1.6e-30	2	215	76	301	0.9466666666666667
GH133.hmm	372	3300028580.a:Ga0268357_100051_79	727	4.9e-104	10	372	319	672	0.9731182795698925
GT4.hmm	160	3300028580.a:Ga0268357_100051_80	449	2.3e-27	8	154	270	413	0.9125
GH57.hmm	383	3300028580.a:Ga0268357_100051_81	419	2.6e-49	12	310	16	322	0.7780678851174935
GT3.hmm	637	3300028580.a:Ga0268357_100051_82	1419	3.5e-108	1	359	12	357	0.5620094191522763
GT35.hmm	674	3300028580.a:Ga0268357_100051_82	1419	3.4e-114	174	557	807	1196	0.5682492581602374
GT84.hmm	215	3300028580.a:Ga0268357_100060_102	2918	9.4e-96	1	215	1374	1589	0.9953488372093023
GH94.hmm	1036	3300028580.a:Ga0268357_100060_102	2918	0	2	1036	1829	2913	0.9980694980694981
GT2.hmm	170	3300028580.a:Ga0268357_100060_173	372	7.7e-33	1	127	8	132	0.7411764705882353
GH102.hmm	157	3300028580.a:Ga0268357_100060_21	369	1.4e-40	1	157	136	272	0.9936305732484076
CE4.hmm	130	3300028580.a:Ga0268357_100063_100	344	9e-20	7	126	90	233	0.9153846153846154
GT2.hmm	170	3300028580.a:Ga0268357_100063_89	347	2.6e-22	1	130	8	135	0.7588235294117647
GT4.hmm	160	3300028580.a:Ga0268357_100063_97	847	2e-34	12	153	671	808	0.88125
GH24.hmm	137	3300028580.a:Ga0268357_100070_110	183	2.6e-35	3	137	37	170	0.9781021897810219
GH13_8.hmm	293	3300028580.a:Ga0268357_100070_29	675	1e-110	1	292	236	522	0.9931740614334471
GT2.hmm	170	3300028580.a:Ga0268357_100107_120	359	1e-16	6	166	8	155	0.9411764705882353
GT9.hmm	225	3300028580.a:Ga0268357_100107_13	381	1.7e-42	3	199	103	334	0.8711111111111111
GH13_33.hmm	322	3300028580.a:Ga0268357_100107_84	737	4.3e-100	2	318	164	487	0.9813664596273292
GT83.hmm	540	3300028580.a:Ga0268357_100107_85	740	1.2e-22	10	446	122	574	0.8074074074074075
GT66.hmm	693	3300028580.a:Ga0268357_100107_95	811	2.5e-72	94	646	143	705	0.7965367965367965
GH103.hmm	295	3300028580.a:Ga0268357_100108_83	421	1.5e-46	8	210	121	362	0.6847457627118644
GT2.hmm	170	3300028580.a:Ga0268357_100108_92	263	5e-23	1	119	6	121	0.6941176470588235
GT6.hmm	280	3300028580.a:Ga0268357_100108_95	269	4.4e-66	44	261	2	214	0.775
GT11.hmm	276	3300028580.a:Ga0268357_100108_96	302	4.3e-68	2	275	5	300	0.9891304347826086
GT2.hmm	170	3300028580.a:Ga0268357_100108_97	345	7.9e-30	1	115	6	118	0.6705882352941176
GT6.hmm	280	3300028580.a:Ga0268357_100108_98	272	4.5e-62	44	259	2	212	0.7678571428571429
GT2.hmm	170	3300028580.a:Ga0268357_100108_99	345	1e-32	1	116	6	119	0.6764705882352942
GT9.hmm	225	3300028580.a:Ga0268357_100119_45	471	3e-40	7	214	65	289	0.92
AA4.hmm	522	3300028580.a:Ga0268357_100119_55	460	1.1e-20	53	248	45	233	0.3735632183908046
GT28.hmm	157	3300028580.a:Ga0268357_100119_97	355	5.8e-50	2	157	182	342	0.9872611464968153
GH108.hmm	86	3300028580.a:Ga0268357_100275_57	228	3.2e-32	3	86	10	127	0.9651162790697675
GT4.hmm	160	3300028580.a:Ga0268357_100281_21	365	3.2e-35	8	159	185	334	0.94375
GT21.hmm	233	3300028580.a:Ga0268357_100281_23	392	1.8e-21	1	227	46	271	0.9699570815450643
GT4.hmm	160	3300028580.a:Ga0268357_100281_25	661	1e-32	7	158	471	628	0.94375
GT2.hmm	170	3300028580.a:Ga0268357_100398_23	314	5.2e-28	1	125	9	130	0.7294117647058823
GT8.hmm	257	3300028580.a:Ga0268357_100398_25	337	3.3e-20	25	255	10	254	0.8949416342412452
CE4.hmm	130	3300028580.a:Ga0268357_100398_36	345	8.6e-36	6	124	39	157	0.9076923076923077
AA4.hmm	522	3300028580.a:Ga0268357_100643_18	462	6.4e-25	14	252	3	233	0.4559386973180077
GH57.hmm	383	3300028580.a:Ga0268357_101044_21	655	1.2e-24	2	238	10	229	0.6161879895561357
GT4.hmm	160	3300028580.a:Ga0268357_103292_2	425	1.3e-18	18	151	226	382	0.83125
