3300007109.a:Ga0102633_101079	PUL0025_7	31.1	771	500	10	2036	4303	24	778	2.82e-129	427
3300007109.a:Ga0102633_100994	PUL0124_5	44.6	728	372	7	14320	12191	7	721	2.18e-191	604
3300007109.a:Ga0102633_100642	PUL0029_10	60.8	232	91	0	5986	6681	2	233	1.68e-83	274
3300007109.a:Ga0102633_102280	PUL0413_12	33.1	314	185	4	7504	6629	12	322	9.60e-48	173
3300007109.a:Ga0102633_106921	PUL0029_10	35.2	219	139	3	661	8	4	220	2.88e-40	147
3300007109.a:Ga0102633_100974	PUL0058_5	49.9	798	397	3	12453	14843	2	797	1.33e-249	775
3300007109.a:Ga0102633_101035	PUL0576_1	59.9	319	127	1	7681	6725	4	321	1.27e-124	396
3300007109.a:Ga0102633_100853	PUL0162_12	35.1	348	201	11	1471	2451	5	348	7.13e-39	150
3300007109.a:Ga0102633_100138	PUL0576_6	52.3	748	323	3	66086	68233	3	748	2.02e-254	789
3300007109.a:Ga0102633_100185	PUL0406_16	48.9	834	367	8	52988	50523	2	788	5.09e-227	711
3300007109.a:Ga0102633_100371	PUL0195_1	31.6	940	571	20	25646	28399	1	890	9.53e-127	424
3300007109.a:Ga0102633_100465	PUL0106_10	53.5	357	162	3	33402	34466	1	355	2.42e-118	379
3300007109.a:Ga0102633_101244	PUL0366_9	38.7	292	165	8	6951	7811	1	283	5.80e-51	182
3300007109.a:Ga0102633_102931	PUL0016_5	50.9	485	216	8	7698	6277	5	478	1.65e-155	489
3300007109.a:Ga0102633_102719	PUL0121_4	35.3	232	140	6	5518	4847	1	230	4.39e-33	128
3300007109.a:Ga0102633_100033	PUL0238_4	63.3	461	167	2	87290	88666	5	465	2.35e-200	621
3300007109.a:Ga0102633_105125	PUL0401_3	25.5	157	101	4	3226	2780	425	573	1.56e-04	44.3
3300007109.a:Ga0102633_100047	PUL0038_7	48.0	485	249	3	19565	21016	3	485	2.84e-151	481
3300007109.a:Ga0102633_100002	PUL0106_20	43.6	947	380	12	3489	5879	1	943	2.56e-248	781
3300007109.a:Ga0102633_100746	PUL0124_5	44.6	728	372	7	22605	24734	7	721	2.84e-191	604
3300007109.a:Ga0102633_100647	PUL0340_3	40.5	785	399	9	10643	12820	6	781	8.09e-159	517
3300007109.a:Ga0102633_100005	PUL0267_5	41.1	475	278	2	162833	164257	2	474	2.87e-128	415
3300007109.a:Ga0102633_100720	PUL0230_10	43.8	395	216	2	5248	6432	1	389	2.56e-110	357
3300007109.a:Ga0102633_100004	PUL0584_6	58.1	513	210	4	25415	23889	3	514	3.40e-183	575
3300007109.a:Ga0102633_101205	PUL0108_11	46.5	400	205	6	16199	17380	1	397	3.53e-102	334
3300007109.a:Ga0102633_100311	PUL0019_6	56.8	354	151	2	1129	71	11	363	2.21e-129	412
3300007109.a:Ga0102633_101429	PUL0101_14	33.4	311	186	8	12981	12094	9	313	8.95e-44	165
3300007109.a:Ga0102633_100258	PUL0349_1	66.1	446	144	3	49637	48300	1	439	1.98e-196	608
3300007109.a:Ga0102633_101063	PUL0024_11	40.3	290	152	6	7	822	176	462	1.19e-49	184
3300007109.a:Ga0102633_100653	PUL0050_20	56.9	274	116	1	14408	13587	1	272	5.77e-93	303
3300007109.a:Ga0102633_100256	PUL0121_8	33.3	657	405	11	18008	19933	3	641	1.41e-94	323
3300007109.a:Ga0102633_100148	PUL0046_13	52.6	468	218	3	27904	29301	1	466	2.59e-145	462
3300007109.a:Ga0102633_100019	PUL0029_1	51.8	612	285	5	131089	132915	1	605	7.59e-180	569
3300007109.a:Ga0102633_100434	PUL0390_4	51.5	334	149	6	33624	32644	3	330	1.74e-95	313
3300007109.a:Ga0102633_100276	PUL0029_1	38.9	543	304	3	41674	43302	93	607	2.98e-114	378
3300007109.a:Ga0102633_100824	PUL0267_1	40.4	302	177	3	3798	2899	5	305	4.83e-70	238
3300007109.a:Ga0102633_100226	PUL0267_10	61.0	939	359	4	56838	54028	1	934	0.0	1152
3300007109.a:Ga0102633_100337	PUL0267_9	57.6	665	275	2	25378	23402	4	667	3.99e-249	770
3300007109.a:Ga0102633_100924	PUL0381_3	30.6	425	285	7	13207	11957	2	424	1.68e-55	201
3300007109.a:Ga0102633_101328	PUL0049_7	29.7	397	257	12	1276	2418	3	393	3.12e-46	172
3300007109.a:Ga0102633_100249	PUL0410_1	39.4	236	139	2	21403	20702	110	343	6.21e-52	188
3300007109.a:Ga0102633_100006	PUL0519_1	56.6	730	315	2	41915	39729	24	752	9.64e-264	817
3300007109.a:Ga0102633_100435	PUL0106_8	37.8	928	502	18	24698	22119	1	921	1.96e-173	561
3300007109.a:Ga0102633_100937	PUL0300_14	35.5	577	348	10	17852	19549	27	590	3.05e-91	310
3300007109.a:Ga0102633_100359	PUL0530_28	57.0	235	100	1	4353	5054	19	253	2.72e-91	298
3300007109.a:Ga0102633_101112	PUL0331_1	37.3	440	270	5	1314	2618	3	441	1.77e-81	276
3300007109.a:Ga0102633_100474	PUL0366_2	44.3	427	230	3	7598	6318	4	422	5.32e-107	350
3300007109.a:Ga0102633_100805	PUL0195_1	27.8	948	576	24	10975	13692	11	892	9.61e-96	332
3300007109.a:Ga0102633_102903	PUL0028_4	53.8	221	98	2	2106	1456	8	228	9.65e-71	235
3300007109.a:Ga0102633_101470	PUL0107_15	48.4	486	224	6	12726	14135	4	478	1.74e-149	473
3300007109.a:Ga0102633_100073	PUL0017_9	45.1	697	308	8	45116	47182	148	777	3.59e-179	573
